,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/gamma_scheduler,config/model/hidden_size_ODE,config/model/n_layers_hidden_ODE,config/model/activation_ODE,logdir
0,,,,1729233070,,True,51,0261a77f,2024-10-18_08-31-10,0.0005068778991699219,26.028390884399414,1385631,zimmerib,139.11.222.200,26.028390884399414,51,0.36613630136194525,0.9995671890154508,37,4,relu,0261a77f
1,,,,1729233064,,True,51,5e336d2f,2024-10-18_08-31-04,0.0015897750854492188,16.185548067092896,1387674,zimmerib,139.11.222.200,16.185548067092896,51,0.1687694138608559,0.9990825507556415,43,2,none,5e336d2f
2,,,,1729233072,,True,51,fcb55913,2024-10-18_08-31-12,0.000415802001953125,20.53329634666443,1387868,zimmerib,139.11.222.200,20.53329634666443,51,0.20764294373705136,0.9996970894252349,97,2,elu,fcb55913
3,0.0015636036405339837,,,1729233080,,True,51,f1cb18bd,2024-10-18_08-31-20,0.00043654441833496094,24.732309818267822,1387969,zimmerib,139.11.222.200,24.732309818267822,51,0.015903085508785206,0.999131077553894,34,4,relu,f1cb18bd
4,,,,1729233080,,True,51,5f9a7bd5,2024-10-18_08-31-20,0.0004582405090332031,21.165436506271362,1388072,zimmerib,139.11.222.200,21.165436506271362,51,0.2604955011942873,0.9996029418546502,26,4,none,5f9a7bd5
5,,,,1729233077,,True,51,a59c61b0,2024-10-18_08-31-17,0.0004425048828125,14.284902095794678,1388156,zimmerib,139.11.222.200,14.284902095794678,51,0.4923614382418976,0.9997180068377995,48,1,elu,a59c61b0
6,,,,1729233093,,True,51,2b603511,2024-10-18_08-31-33,0.0041844844818115234,26.47253441810608,1388260,zimmerib,139.11.222.200,26.47253441810608,51,0.10151066915523309,0.9990054252146788,86,3,elu,2b603511
7,,,,1729233087,,True,51,9953b07a,2024-10-18_08-31-27,0.0006206035614013672,16.07686495780945,1388360,zimmerib,139.11.222.200,16.07686495780945,51,0.13961075399032083,0.9991908804429153,18,2,none,9953b07a
8,,,,1729233094,,True,51,9f1cfe0b,2024-10-18_08-31-34,0.0004520416259765625,19.190086126327515,1388461,zimmerib,139.11.222.200,19.190086126327515,51,0.24440233883606327,0.9993713235716445,70,2,relu,9f1cfe0b
9,0.04856700450181961,,24.0,1729233090,,True,25,ea6000a5,2024-10-18_08-31-30,0.42152833938598633,11.19910740852356,1388545,zimmerib,139.11.222.200,11.19910740852356,25,0.18412948855263886,0.9993197225462652,10,3,elu,ea6000a5
