,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/gamma_scheduler,config/model/hidden_size_FDE,config/model/n_layers_hidden_FDE,config/model/activation_FDE,config/model/alpha,logdir
0,,,,1729269195,,True,51,ef0b0c44,2024-10-18_18-33-15,0.00032901763916015625,2.14754319190979,2326660,zimmerib,139.11.222.200,2.14754319190979,51,0.27441126382862313,0.9997151893663724,64,3,none,0.9818313802505146,ef0b0c44
1,100.10751342773438,,,1729269198,,True,51,b95b2aa0,2024-10-18_18-33-18,0.0003409385681152344,2.264291524887085,2328724,zimmerib,139.11.222.200,2.264291524887085,51,0.1917269249977006,0.9997917250380827,58,3,relu,0.916309922773969,b95b2aa0
2,,,,1729269203,,True,51,cae19790,2024-10-18_18-33-23,0.00036835670471191406,2.7018630504608154,2328901,zimmerib,139.11.222.200,2.7018630504608154,51,0.38908059390741573,0.9998700121482468,99,4,leaky_relu,0.5716766437045232,cae19790
3,inf,,24.0,1729269206,,True,25,590d4756,2024-10-18_18-33-26,0.02753901481628418,1.4876048564910889,2329003,zimmerib,139.11.222.200,1.4876048564910889,25,0.47233501183562143,0.9995218483217501,47,2,relu,0.8088177485379385,590d4756
4,,,,1729269211,,True,51,4eda407e,2024-10-18_18-33-31,0.00035834312438964844,2.446462869644165,2329103,zimmerib,139.11.222.200,2.446462869644165,51,0.3060517404039835,0.9996169339968748,95,3,elu,0.8333833577228338,4eda407e
5,inf,,,1729269214,,True,51,e0c057ea,2024-10-18_18-33-34,0.0005145072937011719,2.09138822555542,2329204,zimmerib,139.11.222.200,2.09138822555542,51,0.3353222284303835,0.9992103825610739,21,2,none,0.551022405374014,e0c057ea
6,0.028701629489660263,,,1729269218,,True,51,2172f2aa,2024-10-18_18-33-38,0.0003104209899902344,2.053213596343994,2329289,zimmerib,139.11.222.200,2.053213596343994,51,0.10444628927985639,0.999161309517885,69,2,relu,0.8281647947326367,2172f2aa
7,,,,1729269222,,True,51,d34e593e,2024-10-18_18-33-42,0.0007746219635009766,2.4008514881134033,2329391,zimmerib,139.11.222.200,2.4008514881134033,51,0.0691000938447934,0.9991965823616801,43,4,none,0.7343256008238508,d34e593e
8,inf,,24.0,1729269225,,True,25,3e40c566,2024-10-18_18-33-45,0.023547649383544922,1.4131650924682617,2329493,zimmerib,139.11.222.200,1.4131650924682617,25,0.4883807764842867,0.999604845519745,77,1,elu,0.658991589696988,3e40c566
9,inf,,,1729269230,,True,51,a113c3cb,2024-10-18_18-33-50,0.00042939186096191406,2.213228225708008,2329595,zimmerib,139.11.222.200,2.213228225708008,51,0.20713735462738983,0.9990641474963488,73,3,none,0.964648098788107,a113c3cb
10,0.12170539051294327,,,1729269234,,True,51,1d5b21c7,2024-10-18_18-33-54,0.00045871734619140625,2.319157600402832,2329678,zimmerib,139.11.222.200,2.319157600402832,51,0.15929129053613733,0.9996674103799637,21,3,elu,0.9144700146086815,1d5b21c7
11,0.0003744439163710922,,,1729269238,,True,51,8aa0051c,2024-10-18_18-33-58,0.00038552284240722656,2.185150623321533,2329782,zimmerib,139.11.222.200,2.185150623321533,51,0.0023576911415116074,0.9996778165367962,34,3,relu,0.7861259528954367,8aa0051c
12,115388.6328125,,24.0,1729269241,,True,25,e1d39249,2024-10-18_18-34-01,0.0351414680480957,1.7332379817962646,2329883,zimmerib,139.11.222.200,1.7332379817962646,25,0.11154858550398274,0.999952749011517,50,4,elu,0.9405515985555808,e1d39249
13,inf,,24.0,1729269245,,True,25,aeebf1f5,2024-10-18_18-34-05,0.03344559669494629,1.5106477737426758,2329984,zimmerib,139.11.222.200,1.5106477737426758,25,0.290640623589203,0.9998817353618549,73,3,leaky_relu,0.8031966070639622,aeebf1f5
