,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/gamma_scheduler,config/model/hidden_size_FDE,config/model/n_layers_hidden_FDE,config/model/activation_FDE,config/model/alpha,logdir
0,121.16166687011719,,,1729280990,,True,51,d0e8400a,2024-10-18_21-49-50,0.00041985511779785156,2.520280599594116,2638955,zimmerib,139.11.222.200,2.520280599594116,51,0.36613630136194525,0.9995671890154508,37,4,relu,0.6687627891166382,d0e8400a
1,0.20637568831443787,,,1729280994,,True,51,8140e1d8,2024-10-18_21-49-54,0.00033545494079589844,2.474517822265625,2641004,zimmerib,139.11.222.200,2.474517822265625,51,0.041284552313164524,0.9993651977553548,47,4,elu,0.8485447126174583,8140e1d8
2,inf,,24.0,1729280997,,True,25,9969a4d6,2024-10-18_21-49-57,0.028714656829833984,1.4280240535736084,2641195,zimmerib,139.11.222.200,1.4280240535736084,25,0.47996509217182964,0.9994389866078053,72,2,relu,0.6321519159191643,9969a4d6
3,inf,,24.0,1729281002,,True,25,553ba9c3,2024-10-18_21-50-02,0.038587093353271484,1.7010860443115234,2641296,zimmerib,139.11.222.200,1.7010860443115234,25,0.44345814264289013,0.9998583493883489,69,4,elu,0.9848048350893479,553ba9c3
4,81.66061401367188,,,1729281007,,True,51,43d896be,2024-10-18_21-50-07,0.00039887428283691406,2.477872133255005,2641397,zimmerib,139.11.222.200,2.477872133255005,51,0.08354960662761912,0.9994692574968613,57,4,relu,0.539050804038474,43d896be
5,0.0008016013889573514,,,1729281010,,True,51,e8ee246d,2024-10-18_21-50-10,0.0003185272216796875,1.8241736888885498,2641498,zimmerib,139.11.222.200,1.8241736888885498,51,0.008852232811610511,0.9994384927004499,25,1,leaky_relu,0.6665129167913091,e8ee246d
6,75513600.0,,24.0,1729281013,,True,25,91be8dfb,2024-10-18_21-50-13,0.02265143394470215,1.4323627948760986,2641582,zimmerib,139.11.222.200,1.4323627948760986,25,0.36418238241232315,0.999033738029814,35,1,leaky_relu,0.6029337431958124,91be8dfb
7,0.13093969225883484,,,1729281018,,True,51,646653c9,2024-10-18_21-50-18,0.0004210472106933594,2.4087352752685547,2641681,zimmerib,139.11.222.200,2.4087352752685547,51,0.17805069219651615,0.9994887944535612,43,3,relu,0.6850050281472136,646653c9
8,0.20016901195049286,,,1729281022,,True,51,e81247f5,2024-10-18_21-50-22,0.0003457069396972656,2.13816237449646,2641782,zimmerib,139.11.222.200,2.13816237449646,51,0.18412948855263886,0.9993197225462652,10,3,elu,0.9013062458895105,e81247f5
9,inf,,,1729281026,,True,51,24da2ee0,2024-10-18_21-50-26,0.0003383159637451172,2.341386079788208,2641866,zimmerib,139.11.222.200,2.341386079788208,51,0.09371897176639137,0.9997310643969202,75,3,elu,0.5737551937263057,24da2ee0
10,1387.0206298828125,,24.0,1729281029,,True,25,ad09b201,2024-10-18_21-50-29,0.03478598594665527,1.5842843055725098,2641966,zimmerib,139.11.222.200,1.5842843055725098,25,0.14482407305225953,0.9992714394582666,70,4,relu,0.8178646266836964,ad09b201
11,0.0005466268630698323,,,1729281033,,True,51,533c77ce,2024-10-18_21-50-33,0.00034117698669433594,1.8529503345489502,2642068,zimmerib,139.11.222.200,1.8529503345489502,51,0.0052904517266064745,0.99918222134156,95,1,leaky_relu,0.7742520075197784,533c77ce
12,0.001865512691438198,,,1729281037,,True,51,2999c3e8,2024-10-18_21-50-37,0.000293731689453125,1.8450651168823242,2642170,zimmerib,139.11.222.200,1.8450651168823242,51,0.2520017040604719,0.9996395229469989,16,1,leaky_relu,0.7159857503492921,2999c3e8
13,0.0002310215204488486,,,1729281041,,True,51,88fdee33,2024-10-18_21-50-41,0.00038123130798339844,1.9037387371063232,2642255,zimmerib,139.11.222.200,1.9037387371063232,51,0.0015431510225671903,0.9991097072942964,90,1,leaky_relu,0.7666657443263486,88fdee33
14,0.0017072511836886406,,,1729281045,,True,51,c469e01f,2024-10-18_21-50-45,0.0004980564117431641,1.8464570045471191,2642355,zimmerib,139.11.222.200,1.8464570045471191,51,0.026214356933074952,0.9991145402242859,85,1,leaky_relu,0.7761214371513766,c469e01f
15,0.0015299441292881966,,,1729281049,,True,51,fb93a94c,2024-10-18_21-50-49,0.00033211708068847656,2.00685453414917,2642457,zimmerib,139.11.222.200,2.00685453414917,51,0.0006866013829847639,0.999043299175747,100,2,none,0.7821001952407296,fb93a94c
16,,,,1729281053,,True,51,b7bdf67a,2024-10-18_21-50-53,0.0003342628479003906,2.022831439971924,2642560,zimmerib,139.11.222.200,2.022831439971924,51,0.27339248267183436,0.9991822850980446,99,2,none,0.784047352146459,b7bdf67a
17,inf,,24.0,1729281056,,True,25,f86d26e0,2024-10-18_21-50-56,0.02842569351196289,1.5154874324798584,2642645,zimmerib,139.11.222.200,1.5154874324798584,25,0.26448332040359046,0.9992006876849895,99,2,leaky_relu,0.8859180802196072,f86d26e0
18,0.06471116840839386,,24.0,1729281060,,True,25,cb59809d,2024-10-18_21-51-00,0.02893519401550293,1.4018938541412354,2642747,zimmerib,139.11.222.200,1.4018938541412354,25,0.10562686062109392,0.9991953747583028,94,2,leaky_relu,0.9085682922478999,cb59809d
19,1.1089514842094959e+33,,24.0,1729281064,,True,25,ceda7b67,2024-10-18_21-51-04,0.02603769302368164,1.3162612915039062,2642849,zimmerib,139.11.222.200,1.3162612915039062,25,0.09346180851579201,0.9992395268633016,88,2,none,0.7394852549243089,ceda7b67
20,6001650688.0,,24.0,1729281067,,True,25,821cb125,2024-10-18_21-51-07,0.021897077560424805,1.3655669689178467,2642950,zimmerib,139.11.222.200,1.3655669689178467,25,0.31039746188419154,0.9991728366756583,85,1,none,0.7410880698597763,821cb125
21,28.928224563598633,,24.0,1729281071,,True,25,359703dc,2024-10-18_21-51-11,0.02237725257873535,1.255744218826294,2643034,zimmerib,139.11.222.200,1.255744218826294,25,0.2989176923344399,0.9991258739083516,82,1,leaky_relu,0.8134177090026012,359703dc
22,1.2509649991989136,,24.0,1729281075,,True,25,f7bc2fdb,2024-10-18_21-51-15,0.024681568145751953,1.4357805252075195,2643133,zimmerib,139.11.222.200,1.4357805252075195,25,0.18803974933157286,0.9990077878872864,62,1,leaky_relu,0.9861717843769076,f7bc2fdb
23,0.0007447060779668391,,,1729281079,,True,51,201ca5f1,2024-10-18_21-51-19,0.0003027915954589844,1.847566843032837,2643231,zimmerib,139.11.222.200,1.847566843032837,51,0.04448398163723446,0.9993731238770741,25,1,leaky_relu,0.6602193038983011,201ca5f1
24,0.0008859051740728319,,,1729281083,,True,51,334819d1,2024-10-18_21-51-23,0.0005900859832763672,2.0092263221740723,2643331,zimmerib,139.11.222.200,2.0092263221740723,51,0.038910606114069504,0.9993736168484424,27,1,leaky_relu,0.6718215370666222,334819d1
25,0.0007685854216106236,,,1729281087,,True,51,6a110fdd,2024-10-18_21-51-27,0.0003561973571777344,1.8548903465270996,2643415,zimmerib,139.11.222.200,1.8548903465270996,51,0.05319155212730208,0.9993485559620955,28,1,leaky_relu,0.7034680374386887,6a110fdd
