,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/gamma_scheduler,config/model/hidden_size_FDE,config/model/n_layers_hidden_FDE,config/model/activation_FDE,config/model/alpha,logdir
0,,,,1729173236,,True,51,ea4745aa,2024-10-17_15-53-56,0.0005323886871337891,14.906298160552979,4011500,zimmerib,139.11.222.200,14.906298160552979,51,0.27441126382862313,0.9997151893663724,64,3,none,0.9818313802505146,ea4745aa
1,,,,1729173241,,True,51,f75a73ec,2024-10-17_15-54-01,0.0005953311920166016,16.254790544509888,4013563,zimmerib,139.11.222.200,16.254790544509888,51,0.1917269249977006,0.9997917250380827,58,3,relu,0.916309922773969,f75a73ec
2,,,,1729173250,,True,51,dfdc8c6c,2024-10-17_15-54-10,0.0005669593811035156,21.149372339248657,4013739,zimmerib,139.11.222.200,21.149372339248657,51,0.38908059390741573,0.9998700121482468,99,4,leaky_relu,0.5716766437045232,dfdc8c6c
3,,,,1729173247,,True,51,1299bb68,2024-10-17_15-54-07,0.0004930496215820312,14.279556512832642,4013840,zimmerib,139.11.222.200,14.279556512832642,51,0.47233501183562143,0.9995218483217501,47,2,relu,0.8088177485379385,1299bb68
4,,,,1729173255,,True,51,d6dda3b0,2024-10-17_15-54-15,0.0026285648345947266,19.05717968940735,4013941,zimmerib,139.11.222.200,19.05717968940735,51,0.3060517404039835,0.9996169339968748,95,3,elu,0.8333833577228338,d6dda3b0
5,,,,1729173252,,True,51,567a493e,2024-10-17_15-54-12,0.0013880729675292969,12.84560751914978,4014043,zimmerib,139.11.222.200,12.84560751914978,51,0.3353222284303835,0.9992103825610739,21,2,none,0.551022405374014,567a493e
6,,,,1729173258,,True,51,d52bbe9b,2024-10-17_15-54-18,0.00040650367736816406,14.643861770629883,4014128,zimmerib,139.11.222.200,14.643861770629883,51,0.10444628927985639,0.999161309517885,69,2,relu,0.8281647947326367,d52bbe9b
7,,,,1729173263,,True,51,a0edc36d,2024-10-17_15-54-23,0.0006456375122070312,15.968716621398926,4014229,zimmerib,139.11.222.200,15.968716621398926,51,0.0691000938447934,0.9991965823616801,43,4,none,0.7343256008238508,a0edc36d
8,8.887229725211591e+33,,,1729173264,,True,51,2ea2ee3a,2024-10-17_15-54-24,0.0004818439483642578,12.292018175125122,4014329,zimmerib,139.11.222.200,12.292018175125122,51,0.4883807764842867,0.999604845519745,77,1,elu,0.658991589696988,2ea2ee3a
9,,,,1729173270,,True,51,c0f21311,2024-10-17_15-54-30,0.00033736228942871094,14.669360637664795,4014431,zimmerib,139.11.222.200,14.669360637664795,51,0.20713735462738983,0.9990641474963488,73,3,none,0.964648098788107,c0f21311
10,,,,1729173274,,True,51,037888ff,2024-10-17_15-54-34,0.0005679130554199219,15.507684230804443,4014515,zimmerib,139.11.222.200,15.507684230804443,51,0.15929129053613733,0.9996674103799637,21,3,elu,0.9144700146086815,037888ff
11,0.0008516819798387587,,,1729173278,,True,51,78ca8827,2024-10-17_15-54-38,0.0004749298095703125,15.177745819091797,4014618,zimmerib,139.11.222.200,15.177745819091797,51,0.0023576911415116074,0.9996778165367962,34,3,relu,0.7861259528954367,78ca8827
12,,,,1729173284,,True,51,ad982c1d,2024-10-17_15-54-44,0.0004773139953613281,17.988924264907837,4014719,zimmerib,139.11.222.200,17.988924264907837,51,0.11154858550398274,0.999952749011517,50,4,elu,0.9405515985555808,ad982c1d
13,,,,1729173287,,True,51,1b2d7ba5,2024-10-17_15-54-47,0.001913309097290039,16.248085975646973,4014803,zimmerib,139.11.222.200,16.248085975646973,51,0.290640623589203,0.9998817353618549,73,3,leaky_relu,0.8031966070639622,1b2d7ba5
14,0.044647376984357834,,,1729173289,,True,51,6d1234ea,2024-10-17_15-54-49,0.0005502700805664062,14.41304087638855,4014903,zimmerib,139.11.222.200,14.41304087638855,51,0.00960640722268367,0.9993015748166746,70,2,relu,0.7849824553506324,6d1234ea
15,,,,1729173295,,True,51,bb3b6ce5,2024-10-17_15-54-55,0.002048015594482422,16.466362953186035,4015002,zimmerib,139.11.222.200,16.466362953186035,51,0.29544047189647415,0.9995743252488496,69,3,leaky_relu,0.9459616775078361,bb3b6ce5
16,,,,1729173299,,True,51,6af37ade,2024-10-17_15-54-59,0.0005071163177490234,17.089991331100464,4015103,zimmerib,139.11.222.200,17.089991331100464,51,0.40309893258315244,0.9997038885835403,19,4,leaky_relu,0.5812464673381874,6af37ade
17,,,,1729173304,,True,51,94708646,2024-10-17_15-55-04,0.0018076896667480469,17.693228721618652,4015187,zimmerib,139.11.222.200,17.693228721618652,51,0.3077836265462793,0.9991238199828495,87,4,none,0.7267713413390344,94708646
18,,,,1729173311,,True,51,31a53a51,2024-10-17_15-55-11,0.0005648136138916016,21.3636314868927,4015289,zimmerib,139.11.222.200,21.3636314868927,51,0.36103057917917925,0.9998663823259286,98,4,elu,0.7605183031020646,31a53a51
19,0.03346218913793564,,24.0,1729173303,,True,25,2efb7e95,2024-10-17_15-55-03,0.33009791374206543,8.953710317611694,4015391,zimmerib,139.11.222.200,8.953710317611694,25,0.02717845078974342,0.9991999965248964,11,4,elu,0.515919464765654,2efb7e95
20,0.17802806198596954,,24.0,1729173304,,True,25,ceee8a74,2024-10-17_15-55-04,0.21746325492858887,6.19415545463562,4015493,zimmerib,139.11.222.200,6.19415545463562,25,0.08235543130739138,0.9996214784014997,62,1,relu,0.8650610147583848,ceee8a74
21,33.59221267700195,,24.0,1729173308,,True,25,c8e893db,2024-10-17_15-55-08,0.2249922752380371,6.299858570098877,4015578,zimmerib,139.11.222.200,6.299858570098877,25,0.15597937828984615,0.9993982210622161,29,1,relu,0.6271782408851965,c8e893db
22,0.09164169430732727,,24.0,1729173314,,True,25,0385dd47,2024-10-17_15-55-14,0.30185842514038086,8.214005947113037,4015679,zimmerib,139.11.222.200,8.214005947113037,25,0.02902399987033457,0.9994344166255581,38,3,relu,0.8396963867492837,0385dd47
23,,,,1729173330,,True,51,467c6c1e,2024-10-17_15-55-30,0.002384662628173828,19.799985647201538,4015780,zimmerib,139.11.222.200,19.799985647201538,51,0.2268538853095771,0.9995365792111087,91,4,leaky_relu,0.8791893269180707,467c6c1e
24,,,,1729173332,,True,51,62285f2c,2024-10-17_15-55-32,0.000431060791015625,18.497784852981567,4015883,zimmerib,139.11.222.200,18.497784852981567,51,0.1600153752397257,0.9993834638941719,63,4,leaky_relu,0.592817972152976,62285f2c
25,,,,1729173335,,True,51,636c74a2,2024-10-17_15-55-35,0.0005662441253662109,17.143230199813843,4015967,zimmerib,139.11.222.200,17.143230199813843,51,0.4763963005694026,0.9996874882763879,29,4,relu,0.5128313590272657,636c74a2
26,3.56137344686664e+23,,24.0,1729173329,,True,25,9aa1914e,2024-10-17_15-55-29,0.27139997482299805,7.7808568477630615,4016069,zimmerib,139.11.222.200,7.7808568477630615,25,0.10374296301980028,0.9994246854687515,44,2,elu,0.758689553577057,9aa1914e
27,1.1941818991257466e+24,,24.0,1729173334,,True,25,b603783d,2024-10-17_15-55-34,0.31885695457458496,8.66483759880066,4016172,zimmerib,139.11.222.200,8.66483759880066,25,0.0660427324915132,0.9997168596811926,46,3,elu,0.9702159726264066,b603783d
28,,,,1729173341,,True,51,6ce2e857,2024-10-17_15-55-41,0.0004012584686279297,12.108204364776611,4016272,zimmerib,139.11.222.200,12.108204364776611,51,0.38266497365094454,0.9997486636198506,92,1,elu,0.6204143899577235,6ce2e857
29,,,,1729173350,,True,51,fa06cc2b,2024-10-17_15-55-50,0.0004279613494873047,17.06188702583313,4016357,zimmerib,139.11.222.200,17.06188702583313,51,0.05015596819332625,0.9990164296295915,94,3,relu,0.7428137979673115,fa06cc2b
30,,,,1729173354,,True,51,4112120c,2024-10-17_15-55-54,0.0006678104400634766,17.69829559326172,4016456,zimmerib,139.11.222.200,17.69829559326172,51,0.48874779492082593,0.9998765052453166,40,4,leaky_relu,0.8152239684333955,4112120c
31,,,,1729173356,,True,51,c5b6f4cb,2024-10-17_15-55-56,0.0006206035614013672,16.137351036071777,4016557,zimmerib,139.11.222.200,16.137351036071777,51,0.4371452404328073,0.9992930202845078,87,3,none,0.739185153519994,c5b6f4cb
32,,,,1729173356,,True,51,90105089,2024-10-17_15-55-56,0.0003876686096191406,11.666830062866211,4016642,zimmerib,139.11.222.200,11.666830062866211,51,0.24870070883567635,0.9996394725163987,43,1,relu,0.548922242247017,90105089
33,,,,1729173368,,True,51,7fa11eec,2024-10-17_15-56-08,0.0005404949188232422,19.37830400466919,4016743,zimmerib,139.11.222.200,19.37830400466919,51,0.43109713679566747,0.9999729194890231,97,4,relu,0.6161170710854713,7fa11eec
34,5.381319522857666,,24.0,1729173358,,True,25,09a142a5,2024-10-17_15-55-58,0.22489666938781738,6.39202880859375,4016848,zimmerib,139.11.222.200,6.39202880859375,25,0.06625249250264391,0.9990534271817868,76,1,relu,0.8360239036769572,09a142a5
35,,,,1729173374,,True,51,8591dd9b,2024-10-17_15-56-14,0.0003821849822998047,18.22969698905945,4016950,zimmerib,139.11.222.200,18.22969698905945,51,0.12269115125432385,0.9994205394666801,60,4,relu,0.6507993172404712,8591dd9b
