,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/gamma_scheduler,config/model/hidden_size_ODE,config/model/n_layers_hidden_ODE,config/model/activation_ODE,logdir
0,,,,1729257405,,True,51,7c8ba49d,2024-10-18_15-16-45,0.0005469322204589844,3.185297966003418,2013568,zimmerib,139.11.222.200,3.185297966003418,51,0.4367159671018802,0.9999685406628209,89,3,elu,7c8ba49d
1,,,,1729257409,,True,51,7e36b7f7,2024-10-18_15-16-49,0.0003681182861328125,2.7214975357055664,2015629,zimmerib,139.11.222.200,2.7214975357055664,51,0.26134210892957127,0.9994783917958024,60,3,relu,7e36b7f7
2,0.0015743662370368838,,,1729257412,,True,51,8f5e8528,2024-10-18_15-16-52,0.00043392181396484375,2.015533924102783,2015823,zimmerib,139.11.222.200,2.015533924102783,51,0.1445446232587637,0.9999738552412004,40,1,leaky_relu,8f5e8528
3,0.0005385433905757964,,,1729257417,,True,51,4c1f40fe,2024-10-18_15-16-57,0.00044989585876464844,3.0705790519714355,2015926,zimmerib,139.11.222.200,3.0705790519714355,51,0.03548071294665187,0.999224769938968,45,4,leaky_relu,4c1f40fe
4,,,,1729257420,,True,51,51b8dbf2,2024-10-18_15-17-00,0.0003662109375,2.6085715293884277,2016010,zimmerib,139.11.222.200,2.6085715293884277,51,0.19048563501303448,0.9997641601313659,95,2,elu,51b8dbf2
5,0.013516642153263092,,24.0,1729257423,,True,25,7e17de1c,2024-10-18_15-17-03,0.028295040130615234,1.5474748611450195,2016109,zimmerib,139.11.222.200,1.5474748611450195,25,0.03435437982774403,0.9996036444763691,82,1,elu,7e17de1c
6,0.0012318029766902328,,,1729257428,,True,51,8641cf14,2024-10-18_15-17-08,0.0005350112915039062,2.7242610454559326,2016213,zimmerib,139.11.222.200,2.7242610454559326,51,0.0194657596981845,0.999446422907518,27,3,elu,8641cf14
7,,,,1729257431,,True,51,74e1cd0c,2024-10-18_15-17-11,0.0003266334533691406,2.5151760578155518,2016311,zimmerib,139.11.222.200,2.5151760578155518,51,0.36558190440601157,0.9999396510394412,95,2,leaky_relu,74e1cd0c
8,0.0005879224045202136,,,1729257435,,True,51,94a63907,2024-10-18_15-17-15,0.0004146099090576172,2.1580848693847656,2016398,zimmerib,139.11.222.200,2.1580848693847656,51,0.004446054069719574,0.9990678964035654,49,2,none,94a63907
9,,,,1729257440,,True,51,e1294cbc,2024-10-18_15-17-20,0.0006165504455566406,3.2483413219451904,2016499,zimmerib,139.11.222.200,3.2483413219451904,51,0.15320486436105038,0.9994043954647748,84,3,elu,e1294cbc
10,inf,,24.0,1729257442,,True,25,6206086b,2024-10-18_15-17-22,0.03411865234375,1.5115139484405518,2016599,zimmerib,139.11.222.200,1.5115139484405518,25,0.4331321788239949,0.9992034097721519,37,2,elu,6206086b
11,,,,1729257447,,True,51,991f9a1e,2024-10-18_15-17-27,0.00037384033203125,2.8071682453155518,2016684,zimmerib,139.11.222.200,2.8071682453155518,51,0.4696026759705756,0.9997233834149872,26,3,elu,991f9a1e
