,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/gamma_scheduler,config/model/hidden_size_FDE,config/model/n_layers_hidden_FDE,config/model/activation_FDE,config/model/alpha,logdir
0,,,,1729181365,,True,51,bfc7e3cb,2024-10-17_18-09-25,0.00047016143798828125,15.12026047706604,28137,zimmerib,139.11.222.200,15.12026047706604,51,0.18727631402249278,0.9999507143064099,76,3,none,0.8005575058716043,bfc7e3cb
1,,,,1729181371,,True,51,a980e2f4,2024-10-17_18-09-31,0.0006382465362548828,17.894865036010742,30199,zimmerib,139.11.222.200,17.894865036010742,51,0.35403920817224477,0.9990205844942958,98,4,none,0.762378215816119,a980e2f4
2,,,,1729181369,,True,51,631f9666,2024-10-17_18-09-29,0.0003833770751953125,11.44299602508545,30392,zimmerib,139.11.222.200,11.44299602508545,51,0.21597818987087147,0.9992912291401981,65,1,none,0.5998368910791798,631f9666
3,1.1824640390278691e+28,,,1729181376,,True,51,7a40a24a,2024-10-17_18-09-36,0.0005640983581542969,14.242344856262207,30495,zimmerib,139.11.222.200,14.242344856262207,51,0.25712207686242167,0.999592414568862,14,3,none,0.9041986740582306,7a40a24a
4,,,,1729181379,,True,51,67856e46,2024-10-17_18-09-39,0.0004229545593261719,13.060227632522583,30579,zimmerib,139.11.222.200,13.060227632522583,51,0.15231383844899363,0.9990976721140064,72,2,none,0.6293899908000085,67856e46
5,,,,1729181386,,True,51,61112372,2024-10-17_18-09-46,0.0004127025604248047,15.89061427116394,30682,zimmerib,139.11.222.200,15.89061427116394,51,0.33126451695414744,0.9993117110760894,57,3,leaky_relu,0.9474136752138245,61112372
6,,,,1729181386,,True,51,a9c9fdfa,2024-10-17_18-09-46,0.00043010711669921875,12.249072790145874,30783,zimmerib,139.11.222.200,12.249072790145874,51,0.2989540104057545,0.9999218742350231,18,1,elu,0.9143687545759647,a9c9fdfa
7,1.4286852617985412e+30,,24.0,1729181385,,True,25,650a9223,2024-10-17_18-09-45,0.23097920417785645,6.8873302936553955,30884,zimmerib,139.11.222.200,6.8873302936553955,25,0.1783830958135277,0.9992809345096874,59,1,elu,0.5993578407670862,650a9223
8,0.011006699874997139,,,1729181398,,True,51,591369ea,2024-10-17_18-09-58,0.002171039581298828,16.236039400100708,30969,zimmerib,139.11.222.200,16.236039400100708,51,0.0027710033406299637,0.9998154614284548,74,3,relu,0.9315517129377968,591369ea
9,,,,1729181398,,True,51,8e51cb62,2024-10-17_18-09-58,0.0004878044128417969,12.32236123085022,31071,zimmerib,139.11.222.200,12.32236123085022,51,0.3116528304325107,0.9993308980248526,15,2,none,0.7361074625809747,8e51cb62
10,0.4866633713245392,,,1729181407,,True,51,14eec77c,2024-10-17_18-10-07,0.0004253387451171875,16.65037250518799,31173,zimmerib,139.11.222.200,16.65037250518799,51,0.05980592702669147,0.999713244787223,79,3,relu,0.5127095633720475,14eec77c
11,292.8322448730469,,24.0,1729181401,,True,25,e5b6c18e,2024-10-17_18-10-01,0.2674579620361328,7.396786451339722,31273,zimmerib,139.11.222.200,7.396786451339722,25,0.053954634582382296,0.9990314291856868,67,2,leaky_relu,0.8777755692715243,e5b6c18e
12,0.430241197347641,,,1729181410,,True,51,8806df35,2024-10-17_18-10-10,0.0005476474761962891,12.093863487243652,31357,zimmerib,139.11.222.200,12.093863487243652,51,0.11440679476415631,0.9990769799098288,36,1,relu,0.9018360384495572,8806df35
13,,,,1729181421,,True,51,8a20350b,2024-10-17_18-10-21,0.002880573272705078,18.54996967315674,31459,zimmerib,139.11.222.200,18.54996967315674,51,0.09329316374242905,0.9998925589984899,59,4,relu,0.7135538943131281,8a20350b
14,298.1455078125,,24.0,1729181414,,True,25,73465002,2024-10-17_18-10-14,0.28542399406433105,7.877110958099365,31560,zimmerib,139.11.222.200,7.877110958099365,25,0.4090092028135873,0.9998607305832563,10,3,relu,0.9714548519562596,73465002
15,,,,1729181424,,True,51,cc2fc5bc,2024-10-17_18-10-24,0.0016202926635742188,14.542053699493408,31660,zimmerib,139.11.222.200,14.542053699493408,51,0.16160823398105742,0.9995187906217433,73,2,relu,0.6504391549083848,cc2fc5bc
16,,,,1729181431,,True,51,9473871e,2024-10-17_18-10-31,0.0006201267242431641,16.89136028289795,31744,zimmerib,139.11.222.200,16.89136028289795,51,0.14242739878379004,0.9990368869473545,65,3,elu,0.5724474360456115,9473871e
17,,,,1729181433,,True,51,800db810,2024-10-17_18-10-33,0.0019474029541015625,15.31821894645691,31846,zimmerib,139.11.222.200,15.31821894645691,51,0.24473148561117875,0.9999856504541106,32,3,relu,0.8161529152967897,800db810
18,,,,1729181437,,True,51,6d722520,2024-10-17_18-10-37,0.00041413307189941406,15.147387266159058,31946,zimmerib,139.11.222.200,15.147387266159058,51,0.3167685200833397,0.9995357746840747,18,4,none,0.8387821809211412,6d722520
19,0.021653499454259872,,,1729181440,,True,51,1e6ec50f,2024-10-17_18-10-40,0.0004665851593017578,13.933955192565918,32048,zimmerib,139.11.222.200,13.933955192565918,51,0.008303748585638798,0.9995120930582992,30,3,none,0.5687604720729966,1e6ec50f
20,,,,1729181451,,True,51,1f13b79e,2024-10-17_18-10-51,0.0004558563232421875,20.89559841156006,32150,zimmerib,139.11.222.200,20.89559841156006,51,0.17053976486161876,0.9991134735212406,94,4,elu,0.7648252891780032,1f13b79e
