,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/gamma_scheduler,config/model/hidden_size_ODE,config/model/n_layers_hidden_ODE,config/model/activation_ODE,logdir
0,,,,1729169134,,True,51,e7cea3c2,2024-10-17_14-45-34,0.0005869865417480469,27.916783332824707,3906721,zimmerib,139.11.222.200,27.916783332824707,51,0.36613630136194525,0.9995671890154508,37,4,relu,e7cea3c2
1,,,,1729169128,,True,51,8da09a77,2024-10-17_14-45-28,0.0017044544219970703,17.585213899612427,3908766,zimmerib,139.11.222.200,17.585213899612427,51,0.1687694138608559,0.9990825507556415,43,2,none,8da09a77
2,,,,1729169137,,True,51,a1feb217,2024-10-17_14-45-37,0.0005757808685302734,22.974244594573975,3908963,zimmerib,139.11.222.200,22.974244594573975,51,0.20764294373705136,0.9996970894252349,97,2,elu,a1feb217
3,0.015311544761061668,,,1729169145,,True,51,316cf8bd,2024-10-17_14-45-45,0.0004832744598388672,26.853582620620728,3909065,zimmerib,139.11.222.200,26.853582620620728,51,0.015903085508785206,0.999131077553894,34,4,relu,316cf8bd
4,,,,1729169146,,True,51,475ee81c,2024-10-17_14-45-46,0.0006313323974609375,24.090587615966797,3909149,zimmerib,139.11.222.200,24.090587615966797,51,0.2604955011942873,0.9996029418546502,26,4,none,475ee81c
5,,,,1729169141,,True,51,d78bd558,2024-10-17_14-45-41,0.00043487548828125,15.760725021362305,3909251,zimmerib,139.11.222.200,15.760725021362305,51,0.4923614382418976,0.9997180068377995,48,1,elu,d78bd558
6,,,,1729169157,,True,51,aa263ee1,2024-10-17_14-45-57,0.0005774497985839844,27.95609450340271,3909353,zimmerib,139.11.222.200,27.95609450340271,51,0.10151066915523309,0.9990054252146788,86,3,elu,aa263ee1
7,276.498291015625,,24.0,1729169142,,True,25,2e9a6e0a,2024-10-17_14-45-42,0.3104274272918701,8.72062611579895,3909454,zimmerib,139.11.222.200,8.72062611579895,25,0.13961075399032083,0.9991908804429153,18,2,none,2e9a6e0a
8,,,,1729169157,,True,51,a230e928,2024-10-17_14-45-57,0.0006146430969238281,20.206779718399048,3909539,zimmerib,139.11.222.200,20.206779718399048,51,0.24440233883606327,0.9993713235716445,70,2,relu,a230e928
9,74.7408218383789,,,1729169163,,True,51,dea15c82,2024-10-17_14-46-03,0.0004999637603759766,22.811489820480347,3909640,zimmerib,139.11.222.200,22.811489820480347,51,0.18412948855263886,0.9993197225462652,10,3,elu,dea15c82
10,,,,1729169166,,True,51,f7729100,2024-10-17_14-46-06,0.00041675567626953125,21.80998945236206,3909741,zimmerib,139.11.222.200,21.80998945236206,51,0.40130821976459263,0.9991874216919666,76,3,none,f7729100
11,,,,1729169169,,True,51,039ae82a,2024-10-17_14-46-09,0.0005395412445068359,21.314404726028442,3909826,zimmerib,139.11.222.200,21.314404726028442,51,0.1440433541185521,0.9991475103874526,36,2,elu,039ae82a
12,,,,1729169170,,True,51,5f74a026,2024-10-17_14-46-10,0.0004668235778808594,18.04689908027649,3909927,zimmerib,139.11.222.200,18.04689908027649,51,0.47019644871736943,0.9991009013594141,67,2,none,5f74a026
13,1.5521519184112549,,,1729169173,,True,51,ee155ee4,2024-10-17_14-46-13,0.0006055831909179688,16.546654224395752,3910026,zimmerib,139.11.222.200,16.546654224395752,51,0.021391254773243062,0.9992145082035341,82,1,elu,ee155ee4
14,0.20715966820716858,,,1729169174,,True,51,01065eaa,2024-10-17_14-46-14,0.0005490779876708984,14.756166219711304,3910129,zimmerib,139.11.222.200,14.756166219711304,51,0.1749159249681726,0.9994578467455165,28,1,none,01065eaa
15,,,,1729169188,,True,51,d5e6ec6c,2024-10-17_14-46-28,0.0004942417144775391,25.194427967071533,3910213,zimmerib,139.11.222.200,25.194427967071533,51,0.18524074690149994,0.9995837166860145,55,3,elu,d5e6ec6c
16,,,,1729169197,,True,51,a73aacaf,2024-10-17_14-46-37,0.003977298736572266,29.471367359161377,3910314,zimmerib,139.11.222.200,29.471367359161377,51,0.27361219263566006,0.9999905770628772,95,3,elu,a73aacaf
17,,,,1729169197,,True,51,cec97861,2024-10-17_14-46-37,0.0007123947143554688,25.99029850959778,3910415,zimmerib,139.11.222.200,25.99029850959778,51,0.18131079918495374,0.999671421194335,77,3,elu,cec97861
18,,,,1729169197,,True,51,62a1580e,2024-10-17_14-46-37,0.0005488395690917969,21.795790672302246,3910518,zimmerib,139.11.222.200,21.795790672302246,51,0.2211454479707357,0.9998584775262291,45,3,none,62a1580e
19,,,,1729169199,,True,51,9e3f6291,2024-10-17_14-46-39,0.002627134323120117,20.27307629585266,3910603,zimmerib,139.11.222.200,20.27307629585266,51,0.377656187884827,0.9997259055036929,55,2,relu,9e3f6291
20,,,,1729169212,,True,51,6261830c,2024-10-17_14-46-52,0.0006005764007568359,29.9838924407959,3910704,zimmerib,139.11.222.200,29.9838924407959,51,0.2742426314279157,0.999567975155858,93,3,elu,6261830c
21,,,,1729169206,,True,51,b17f4bd6,2024-10-17_14-46-46,0.0006034374237060547,19.936500549316406,3910805,zimmerib,139.11.222.200,19.936500549316406,51,0.13454838911243158,0.9995524608395183,23,2,leaky_relu,b17f4bd6
22,,,,1729169206,,True,51,474af937,2024-10-17_14-46-46,0.0003674030303955078,16.33787250518799,3910907,zimmerib,139.11.222.200,16.33787250518799,51,0.34573826255563894,0.9997568433419411,92,1,relu,474af937
23,629.5759887695312,,24.0,1729169202,,True,25,38ff191d,2024-10-17_14-46-42,0.2896263599395752,7.912657022476196,3910991,zimmerib,139.11.222.200,7.912657022476196,25,0.24041110527919288,0.9995456074248005,19,1,none,38ff191d
24,9.306264326024397e+25,,24.0,1729169211,,True,25,5e8c3f5c,2024-10-17_14-46-51,0.48357534408569336,13.476152181625366,3911093,zimmerib,139.11.222.200,13.476152181625366,25,0.08689931399525137,0.9993143022216683,68,4,none,5e8c3f5c
25,,,,1729169230,,True,51,f8de5228,2024-10-17_14-47-10,0.004414796829223633,28.55019736289978,3911195,zimmerib,139.11.222.200,28.55019736289978,51,0.24914169022080931,0.9998816405582248,60,4,leaky_relu,f8de5228
26,,,,1729169230,,True,51,664031da,2024-10-17_14-47-10,0.0025734901428222656,24.78979229927063,3911279,zimmerib,139.11.222.200,24.78979229927063,51,0.06077560199879885,0.9994474146556145,58,3,relu,664031da
27,,,,1729169236,,True,51,f8a54402,2024-10-17_14-47-16,0.0005717277526855469,26.851539850234985,3911383,zimmerib,139.11.222.200,26.851539850234985,51,0.3008947975935481,0.999168104599046,31,4,relu,f8a54402
28,,,,1729169241,,True,51,ea1c12ba,2024-10-17_14-47-21,0.0005128383636474609,28.025205612182617,3911484,zimmerib,139.11.222.200,28.025205612182617,51,0.260424397447392,0.9996251701197085,52,4,elu,ea1c12ba
29,,,,1729169239,,True,51,1ff82772,2024-10-17_14-47-19,0.0006434917449951172,22.169688940048218,3911587,zimmerib,139.11.222.200,22.169688940048218,51,0.0633153335660484,0.9996750492528813,80,3,none,1ff82772
30,0.10137957334518433,,,1729169235,,True,51,e27120c4,2024-10-17_14-47-15,0.0004391670227050781,14.823060512542725,3911672,zimmerib,139.11.222.200,14.823060512542725,51,0.010524375580860135,0.9992932086964237,52,1,none,e27120c4
31,,,,1729169239,,True,51,f1ef02ec,2024-10-17_14-47-19,0.0016417503356933594,14.990143299102783,3911772,zimmerib,139.11.222.200,14.990143299102783,51,0.49740275814134166,0.999198677269276,97,1,none,f1ef02ec
32,162.51223754882812,,,1729169243,,True,51,8b1f70e4,2024-10-17_14-47-23,0.0006136894226074219,14.71258807182312,3911873,zimmerib,139.11.222.200,14.71258807182312,51,0.10316915249276785,0.9995638975304324,77,1,none,8b1f70e4
33,,,,1729169252,,True,51,abee9c1c,2024-10-17_14-47-32,0.0005385875701904297,20.273849487304688,3911957,zimmerib,139.11.222.200,20.273849487304688,51,0.23707088270251825,0.9998840982793118,16,2,elu,abee9c1c
34,,,,1729169257,,True,51,52bea2ca,2024-10-17_14-47-37,0.0004885196685791016,21.27438735961914,3912058,zimmerib,139.11.222.200,21.27438735961914,51,0.4509215268423362,0.9993932051304905,73,2,leaky_relu,52bea2ca
35,,,,1729169272,,True,51,6ce45bb6,2024-10-17_14-47-52,0.0006213188171386719,32.84320020675659,3912161,zimmerib,139.11.222.200,32.84320020675659,51,0.0998279751541621,0.9991507402862306,80,4,elu,6ce45bb6
36,,,,1729169266,,True,51,545a85db,2024-10-17_14-47-46,0.0006043910980224609,22.973724603652954,3912261,zimmerib,139.11.222.200,22.973724603652954,51,0.2648805445028398,0.9995607244692132,96,2,leaky_relu,545a85db
37,,,,1729169276,,True,51,456163ff,2024-10-17_14-47-56,0.0006568431854248047,28.631943464279175,3912345,zimmerib,139.11.222.200,28.631943464279175,51,0.14446623496936017,0.9995265690106444,55,4,relu,456163ff
38,,,,1729169271,,True,51,dce40376,2024-10-17_14-47-51,0.0005743503570556641,19.957420825958252,3912448,zimmerib,139.11.222.200,19.957420825958252,51,0.4270901761560138,0.9992286940110795,11,2,elu,dce40376
39,,,,1729169270,,True,51,4c0409d6,2024-10-17_14-47-50,0.00038170814514160156,16.10758113861084,3912548,zimmerib,139.11.222.200,16.10758113861084,51,0.4766846650032197,0.9999522541369966,59,1,elu,4c0409d6
40,,,,1729169280,,True,51,11ef7890,2024-10-17_14-48-00,0.0006184577941894531,21.766541481018066,3912633,zimmerib,139.11.222.200,21.766541481018066,51,0.39333682763580813,0.9995501350277958,85,2,leaky_relu,11ef7890
41,,,,1729169285,,True,51,e9e5d202,2024-10-17_14-48-05,0.0027451515197753906,23.368579149246216,3912733,zimmerib,139.11.222.200,23.368579149246216,51,0.29897825342050255,0.9997764985061814,42,4,none,e9e5d202
42,,,,1729169288,,True,51,98f45f09,2024-10-17_14-48-08,0.0006749629974365234,23.074153184890747,3912834,zimmerib,139.11.222.200,23.074153184890747,51,0.4667465701222454,0.9990238441074591,24,4,none,98f45f09
43,,,,1729169289,,True,51,d90b1382,2024-10-17_14-48-09,0.0004143714904785156,20.132224798202515,3912937,zimmerib,139.11.222.200,20.132224798202515,51,0.18253953719001265,0.9990237977738305,36,3,none,d90b1382
44,,,,1729169291,,True,51,f7cd866f,2024-10-17_14-48-11,0.0005104541778564453,18.439172506332397,3913021,zimmerib,139.11.222.200,18.439172506332397,51,0.12773673801174823,0.9997321158762161,73,2,none,f7cd866f
45,,,,1729169295,,True,51,15ca157c,2024-10-17_14-48-15,0.00041484832763671875,18.14008331298828,3913124,zimmerib,139.11.222.200,18.14008331298828,51,0.4372802651648954,0.9995099968421043,49,2,none,15ca157c
46,2.8635143115261635e+24,,24.0,1729169290,,True,25,00776ffb,2024-10-17_14-48-10,0.3381171226501465,9.500699043273926,3913225,zimmerib,139.11.222.200,9.500699043273926,25,0.3779086722467324,0.9994448643433155,11,2,none,00776ffb
47,,,,1729169305,,True,51,7ac25dba,2024-10-17_14-48-25,0.0027511119842529297,20.70300006866455,3913309,zimmerib,139.11.222.200,20.70300006866455,51,0.3021226833949821,0.9995362107015582,68,2,relu,7ac25dba
48,,,,1729169316,,True,51,e62b57bb,2024-10-17_14-48-36,0.0005638599395751953,27.720220804214478,3913410,zimmerib,139.11.222.200,27.720220804214478,51,0.08074737302637808,0.9997760048397614,88,3,elu,e62b57bb
49,,,,1729169314,,True,51,cee3896f,2024-10-17_14-48-34,0.0004611015319824219,22.788546562194824,3913511,zimmerib,139.11.222.200,22.788546562194824,51,0.1321525631029147,0.9997183946023689,22,3,elu,cee3896f
50,,,,1729169322,,True,51,077e4949,2024-10-17_14-48-42,0.0034210681915283203,26.543582677841187,3913612,zimmerib,139.11.222.200,26.543582677841187,51,0.4666711295169841,0.999011099891022,44,4,relu,077e4949
51,,,,1729169326,,True,51,7debab48,2024-10-17_14-48-46,0.003427267074584961,26.776246309280396,3913697,zimmerib,139.11.222.200,26.776246309280396,51,0.48669717831628234,0.9990080772268607,42,4,relu,7debab48
52,,,,1729169331,,True,51,b93d6cc3,2024-10-17_14-48-51,0.003354787826538086,27.412270545959473,3913798,zimmerib,139.11.222.200,27.412270545959473,51,0.49730068461708943,0.9990055698663491,42,4,relu,b93d6cc3
53,,,,1729169335,,True,51,31bf072d,2024-10-17_14-48-55,0.0046999454498291016,28.216226816177368,3913897,zimmerib,139.11.222.200,28.216226816177368,51,0.47595223446522184,0.9998803401128119,42,4,relu,31bf072d
54,,,,1729169339,,True,51,93ab6a8b,2024-10-17_14-48-59,0.0006809234619140625,28.612042665481567,3913982,zimmerib,139.11.222.200,28.612042665481567,51,0.3752373291092691,0.9999009866566776,45,4,relu,93ab6a8b
55,,,,1729169342,,True,51,cc21edc0,2024-10-17_14-49-02,0.0004425048828125,27.307891130447388,3914082,zimmerib,139.11.222.200,27.307891130447388,51,0.4981210813282669,0.9999336795565464,42,4,relu,cc21edc0
56,,,,1729169347,,True,51,034dc707,2024-10-17_14-49-07,0.004457950592041016,27.96285057067871,3914184,zimmerib,139.11.222.200,27.96285057067871,51,0.4029517911280406,0.9998990029243845,44,4,relu,034dc707
57,,,,1729169349,,True,51,f007146d,2024-10-17_14-49-09,0.00046253204345703125,26.537306547164917,3914285,zimmerib,139.11.222.200,26.537306547164917,51,0.4962612985539354,0.9990008098509484,42,4,relu,f007146d
58,,,,1729169355,,True,51,ce7ce3a3,2024-10-17_14-49-15,0.0004329681396484375,27.941052436828613,3914369,zimmerib,139.11.222.200,27.941052436828613,51,0.4913883615765263,0.9990036075453865,41,4,relu,ce7ce3a3
59,,,,1729169358,,True,51,299ff879,2024-10-17_14-49-18,0.0005891323089599609,27.275128841400146,3914469,zimmerib,139.11.222.200,27.275128841400146,51,0.48756617919843026,0.999961147793882,44,4,relu,299ff879
60,,,,1729169361,,True,51,d6c04592,2024-10-17_14-49-21,0.003160238265991211,27.256344318389893,3914571,zimmerib,139.11.222.200,27.256344318389893,51,0.4870367849237801,0.9999073653631593,42,4,relu,d6c04592
61,,,,1729169365,,True,51,f764f4d5,2024-10-17_14-49-25,0.0006930828094482422,27.26560950279236,3914672,zimmerib,139.11.222.200,27.26560950279236,51,0.44943054670592053,0.999005208161441,43,4,relu,f764f4d5
62,,,,1729169374,,True,51,e0affd37,2024-10-17_14-49-34,0.0006265640258789062,32.49834322929382,3914756,zimmerib,139.11.222.200,32.49834322929382,51,0.47110995770953296,0.9999570290242376,100,4,relu,e0affd37
63,,,,1729169373,,True,51,c7273c8d,2024-10-17_14-49-33,0.0045392513275146484,27.94591760635376,3914855,zimmerib,139.11.222.200,27.94591760635376,51,0.4593380519063853,0.9998846014090407,43,4,relu,c7273c8d
64,,,,1729169380,,True,51,9ccd47cb,2024-10-17_14-49-40,0.0007441043853759766,31.072991371154785,3914956,zimmerib,139.11.222.200,31.072991371154785,51,0.47081375506756107,0.9990126223898552,100,4,relu,9ccd47cb
65,,,,1729169380,,True,51,40d3fcc7,2024-10-17_14-49-40,0.003793001174926758,27.200655937194824,3915040,zimmerib,139.11.222.200,27.200655937194824,51,0.477456508620439,0.9999043117586072,46,4,relu,40d3fcc7
66,,,,1729169383,,True,51,9de03c92,2024-10-17_14-49-43,0.003096342086791992,26.41616415977478,3915142,zimmerib,139.11.222.200,26.41616415977478,51,0.46258361305813017,0.9990067939227724,44,4,relu,9de03c92
67,,,,1729169387,,True,51,4fa62b01,2024-10-17_14-49-47,0.00045299530029296875,26.905068397521973,3915244,zimmerib,139.11.222.200,26.905068397521973,51,0.4824017963306962,0.9999689623309457,43,4,relu,4fa62b01
68,,,,1729169390,,True,51,e77c8648,2024-10-17_14-49-50,0.0004031658172607422,25.177467823028564,3915344,zimmerib,139.11.222.200,25.177467823028564,51,0.4738064904831115,0.9998754699223386,42,4,relu,e77c8648
69,,,,1729169397,,True,51,6fd1034b,2024-10-17_14-49-57,0.005369424819946289,28.083092212677002,3915429,zimmerib,139.11.222.200,28.083092212677002,51,0.4929384328971316,0.9998620477764456,42,4,relu,6fd1034b
70,,,,1729169405,,True,51,5b797ea5,2024-10-17_14-50-05,0.0006694793701171875,32.87354397773743,3915529,zimmerib,139.11.222.200,32.87354397773743,51,0.38135326063281394,0.9990014409887418,100,4,relu,5b797ea5
71,,,,1729169402,,True,51,d0a36e1f,2024-10-17_14-50-02,0.0031585693359375,26.243953704833984,3915630,zimmerib,139.11.222.200,26.243953704833984,51,0.3746663975669236,0.9998424947126022,42,4,relu,d0a36e1f
72,,,,1729169407,,True,51,684d92fa,2024-10-17_14-50-07,0.003624439239501953,27.399835109710693,3915730,zimmerib,139.11.222.200,27.399835109710693,51,0.4877137444550552,0.9998684717649288,43,4,relu,684d92fa
73,,,,1729169410,,True,51,f96194f3,2024-10-17_14-50-10,0.003076791763305664,26.69853711128235,3915814,zimmerib,139.11.222.200,26.69853711128235,51,0.48597917533372004,0.9998639862493687,41,4,relu,f96194f3
74,,,,1729169416,,True,51,103f1b14,2024-10-17_14-50-16,0.004650592803955078,28.117610931396484,3915914,zimmerib,139.11.222.200,28.117610931396484,51,0.4949935631570568,0.9998416696290482,43,4,relu,103f1b14
75,,,,1729169419,,True,51,6148623d,2024-10-17_14-50-19,0.003419160842895508,27.784080743789673,3916015,zimmerib,139.11.222.200,27.784080743789673,51,0.3855628775742725,0.9990016442754271,43,4,relu,6148623d
76,,,,1729169423,,True,51,631b88cd,2024-10-17_14-50-23,0.004770755767822266,27.728477954864502,3916117,zimmerib,139.11.222.200,27.728477954864502,51,0.3752242844544608,0.999988275853579,41,4,relu,631b88cd
77,,,,1729169426,,True,51,e5536d65,2024-10-17_14-50-26,0.00042128562927246094,26.422569036483765,3916202,zimmerib,139.11.222.200,26.422569036483765,51,0.4949961894154721,0.9999102046802762,42,4,relu,e5536d65
78,,,,1729169430,,True,51,7f34dc60,2024-10-17_14-50-30,0.003198862075805664,27.131103992462158,3916302,zimmerib,139.11.222.200,27.131103992462158,51,0.47269494013803415,0.9997853579818773,42,4,relu,7f34dc60
79,,,,1729169435,,True,51,3fa670bf,2024-10-17_14-50-35,0.004930257797241211,27.681316375732422,3916402,zimmerib,139.11.222.200,27.681316375732422,51,0.4700146828029571,0.9998773635739677,41,4,relu,3fa670bf
80,,,,1729169437,,True,51,015e21ae,2024-10-17_14-50-37,0.0005033016204833984,26.781771421432495,3916505,zimmerib,139.11.222.200,26.781771421432495,51,0.47515278275303463,0.9999017280318289,43,4,relu,015e21ae
81,,,,1729169442,,True,51,810ad67f,2024-10-17_14-50-42,0.0005831718444824219,27.643230199813843,3916589,zimmerib,139.11.222.200,27.643230199813843,51,0.3825487846153927,0.9998513847122192,44,4,relu,810ad67f
82,,,,1729169446,,True,51,2868ce36,2024-10-17_14-50-46,0.004411458969116211,27.598403215408325,3916691,zimmerib,139.11.222.200,27.598403215408325,51,0.36922521704274125,0.9998758599362483,43,4,relu,2868ce36
83,,,,1729169450,,True,51,197195bf,2024-10-17_14-50-50,0.004601716995239258,28.106969833374023,3916791,zimmerib,139.11.222.200,28.106969833374023,51,0.49391954742153704,0.9998487508326575,44,4,relu,197195bf
84,,,,1729169458,,True,51,549556b2,2024-10-17_14-50-58,0.0004379749298095703,31.851611614227295,3916875,zimmerib,139.11.222.200,31.851611614227295,51,0.37674072581248425,0.9990037367169355,100,4,relu,549556b2
85,,,,1729169457,,True,51,16500852,2024-10-17_14-50-57,0.0033898353576660156,26.93724274635315,3916976,zimmerib,139.11.222.200,26.93724274635315,51,0.3896761750221345,0.9990049264985811,42,4,relu,16500852
86,,,,1729169466,,True,51,56364a66,2024-10-17_14-51-06,0.0005743503570556641,31.712813138961792,3917076,zimmerib,139.11.222.200,31.712813138961792,51,0.424315628606294,0.9990082322593232,100,4,relu,56364a66
87,,,,1729169465,,True,51,84bb6f40,2024-10-17_14-51-05,0.002902507781982422,26.947582483291626,3917178,zimmerib,139.11.222.200,26.947582483291626,51,0.4872409541148559,0.9998850977109972,44,4,relu,84bb6f40
88,,,,1729169474,,True,51,7fb1e636,2024-10-17_14-51-14,0.00044035911560058594,31.6169912815094,3917281,zimmerib,139.11.222.200,31.6169912815094,51,0.47943284902892014,0.9998714335499861,100,4,relu,7fb1e636
89,,,,1729169474,,True,51,47b5b34d,2024-10-17_14-51-14,0.0006432533264160156,27.712181091308594,3917365,zimmerib,139.11.222.200,27.712181091308594,51,0.3838352178018374,0.9990038653314365,43,4,relu,47b5b34d
90,,,,1729169477,,True,51,5c0b2d35,2024-10-17_14-51-17,0.0033855438232421875,26.69636607170105,3917468,zimmerib,139.11.222.200,26.69636607170105,51,0.4975920188799143,0.9990046725879727,44,4,relu,5c0b2d35
91,,,,1729169481,,True,51,8ab1ba50,2024-10-17_14-51-21,0.0004546642303466797,26.99368190765381,3917569,zimmerib,139.11.222.200,26.99368190765381,51,0.49110238758418323,0.999001933405095,43,4,relu,8ab1ba50
92,,,,1729169486,,True,51,e1f84f98,2024-10-17_14-51-26,0.00042724609375,27.49944281578064,3917669,zimmerib,139.11.222.200,27.49944281578064,51,0.45848251601474366,0.9998782172607927,45,4,relu,e1f84f98
93,,,,1729169494,,True,51,48730da9,2024-10-17_14-51-34,0.0005397796630859375,31.38160538673401,3917754,zimmerib,139.11.222.200,31.38160538673401,51,0.4949125770626384,0.9990077120093955,100,4,relu,48730da9
94,,,,1729169499,,True,51,9f3db43f,2024-10-17_14-51-39,0.0006656646728515625,32.37359857559204,3917853,zimmerib,139.11.222.200,32.37359857559204,51,0.499997984377604,0.9990083678642614,100,4,relu,9f3db43f
95,,,,1729169497,,True,51,6e538f10,2024-10-17_14-51-37,0.003093719482421875,26.999356985092163,3917956,zimmerib,139.11.222.200,26.999356985092163,51,0.49344520293716565,0.9999345885957902,43,4,relu,6e538f10
96,,,,1729169501,,True,51,46026dc7,2024-10-17_14-51-41,0.0004825592041015625,26.52628517150879,3918056,zimmerib,139.11.222.200,26.52628517150879,51,0.4678567344057056,0.9990005787568699,42,4,relu,46026dc7
97,,,,1729169505,,True,51,32a26223,2024-10-17_14-51-45,0.00047779083251953125,26.701091766357422,3918140,zimmerib,139.11.222.200,26.701091766357422,51,0.458000742430308,0.9998068386496505,41,4,relu,32a26223
98,,,,1729169513,,True,51,be2c9711,2024-10-17_14-51-53,0.00044536590576171875,31.265610218048096,3918242,zimmerib,139.11.222.200,31.265610218048096,51,0.46679124528913674,0.999873259048371,100,4,relu,be2c9711
99,,,,1729169513,,True,51,8f1da175,2024-10-17_14-51-53,0.0005681514739990234,27.305344343185425,3918342,zimmerib,139.11.222.200,27.305344343185425,51,0.4841053548467015,0.9998817324105994,43,4,relu,8f1da175
