,epochs,train,val,test
0,0.0,0.3813919425010681,2.8692286014556885,2.784128427505493
1,1.0,2.7328696250915527,0.27746063470840454,0.3885599970817566
2,2.0,0.1101471409201622,0.7253381013870239,0.9312074184417725
3,3.0,0.5328925848007202,0.5296592116355896,0.7150511741638184
4,4.0,0.37962111830711365,0.2999303340911865,0.4608233869075775
5,5.0,0.14353178441524506,0.22575820982456207,0.3395330309867859
6,6.0,0.08520733565092087,0.286777138710022,0.35688042640686035
7,7.0,0.16693753004074097,0.2630878984928131,0.33382248878479004
8,8.0,0.14669862389564514,0.2022152543067932,0.2904684245586395
9,9.0,0.08634226024150848,0.17800582945346832,0.28346768021583557
10,10.0,0.06278035044670105,0.1795305609703064,0.2892936170101166
11,11.0,0.07464240491390228,0.1621512919664383,0.2604203224182129
12,12.0,0.07130222022533417,0.11318226158618927,0.19075095653533936
13,13.0,0.04104013368487358,0.0806821808218956,0.13524025678634644
14,14.0,0.028466448187828064,0.07562471181154251,0.11191906780004501
15,15.0,0.04047659784555435,0.06351199001073837,0.09381118416786194
16,16.0,0.03521750122308731,0.04263674467802048,0.07133843004703522
17,17.0,0.015978049486875534,0.03520522639155388,0.061693817377090454
18,18.0,0.010967387817800045,0.03819994628429413,0.05889088660478592
19,19.0,0.019223598763346672,0.02744489721953869,0.04181642830371857
20,20.0,0.01338809635490179,0.013275287114083767,0.022475292906165123
21,21.0,0.0033458347897976637,0.012791544198989868,0.018926121294498444
22,22.0,0.00566153135150671,0.014154278673231602,0.018969986587762833
23,23.0,0.008291289210319519,0.010901887901127338,0.014876248314976692
24,24.0,0.005609961226582527,0.0063809482380747795,0.009512092918157578
25,25.0,0.001699231332167983,0.0062249647453427315,0.008448203094303608
26,26.0,0.002341894432902336,0.008370693773031235,0.009956271387636662
27,27.0,0.005142561160027981,0.007801532745361328,0.009311189875006676
28,28.0,0.004725903272628784,0.005631016567349434,0.007577443029731512
29,29.0,0.0022747593466192484,0.005807475186884403,0.008377866819500923
