,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/gamma_scheduler,config/model/hidden_size_FDE,config/model/n_layers_hidden_FDE,config/model/activation_FDE,config/model/alpha,logdir
0,,,,1729205054,,True,51,653a9db5,2024-10-18_00-44-14,0.0006663799285888672,2.3488006591796875,654939,zimmerib,139.11.222.200,2.3488006591796875,51,0.27441126382862313,0.9997151893663724,64,3,none,0.9818313802505146,653a9db5
1,6080.30810546875,,,1729205058,,True,51,3934c944,2024-10-18_00-44-18,0.0003070831298828125,2.322732448577881,657032,zimmerib,139.11.222.200,2.322732448577881,51,0.1917269249977006,0.9997917250380827,58,3,relu,0.916309922773969,3934c944
2,inf,,24.0,1729205061,,True,25,258b7b6d,2024-10-18_00-44-21,0.04187440872192383,1.735980749130249,657177,zimmerib,139.11.222.200,1.735980749130249,25,0.38908059390741573,0.9998700121482468,99,4,leaky_relu,0.5716766437045232,258b7b6d
3,inf,,,1729205065,,True,51,7a0ab151,2024-10-18_00-44-25,0.00041103363037109375,2.2566449642181396,657280,zimmerib,139.11.222.200,2.2566449642181396,51,0.47233501183562143,0.9995218483217501,47,2,relu,0.8088177485379385,7a0ab151
4,,,,1729205069,,True,51,dd9fc395,2024-10-18_00-44-29,0.0003612041473388672,2.5126869678497314,657380,zimmerib,139.11.222.200,2.5126869678497314,51,0.3060517404039835,0.9996169339968748,95,3,elu,0.8333833577228338,dd9fc395
5,inf,,,1729205073,,True,51,659df422,2024-10-18_00-44-33,0.00047469139099121094,2.1756653785705566,657464,zimmerib,139.11.222.200,2.1756653785705566,51,0.3353222284303835,0.9992103825610739,21,2,none,0.551022405374014,659df422
6,0.10511705279350281,,,1729205077,,True,51,97aff110,2024-10-18_00-44-37,0.0003714561462402344,2.25834321975708,657565,zimmerib,139.11.222.200,2.25834321975708,51,0.10444628927985639,0.999161309517885,69,2,relu,0.8281647947326367,97aff110
7,1595397.5,,,1729205081,,True,51,d35cc324,2024-10-18_00-44-41,0.0003578662872314453,2.290574550628662,657664,zimmerib,139.11.222.200,2.290574550628662,51,0.0691000938447934,0.9991965823616801,43,4,none,0.7343256008238508,d35cc324
8,inf,,24.0,1729205083,,True,25,c2df3be4,2024-10-18_00-44-43,0.026113510131835938,1.3225345611572266,657750,zimmerib,139.11.222.200,1.3225345611572266,25,0.4883807764842867,0.999604845519745,77,1,elu,0.658991589696988,c2df3be4
9,inf,,24.0,1729205087,,True,25,80a32d4c,2024-10-18_00-44-47,0.03202509880065918,1.6106464862823486,657850,zimmerib,139.11.222.200,1.6106464862823486,25,0.20713735462738983,0.9990641474963488,73,3,none,0.964648098788107,80a32d4c
10,51123472.0,,,1729205092,,True,51,9ea39766,2024-10-18_00-44-52,0.0003104209899902344,2.3324475288391113,657949,zimmerib,139.11.222.200,2.3324475288391113,51,0.15929129053613733,0.9996674103799637,21,3,elu,0.9144700146086815,9ea39766
11,0.0008954756776802242,,,1729205096,,True,51,d40bd4cc,2024-10-18_00-44-56,0.0003001689910888672,2.2394564151763916,658052,zimmerib,139.11.222.200,2.2394564151763916,51,0.0023576911415116074,0.9996778165367962,34,3,relu,0.7861259528954367,d40bd4cc
12,inf,,24.0,1729205099,,True,25,6df427cb,2024-10-18_00-44-59,0.039365530014038086,1.6526541709899902,658136,zimmerib,139.11.222.200,1.6526541709899902,25,0.11154858550398274,0.999952749011517,50,4,elu,0.9405515985555808,6df427cb
13,0.001399208907969296,,,1729205103,,True,51,5d1ac309,2024-10-18_00-45-03,0.0004215240478515625,1.9034287929534912,658236,zimmerib,139.11.222.200,1.9034287929534912,51,0.010177032467748981,0.9999756968438281,11,1,leaky_relu,0.669289784164073,5d1ac309
14,0.0051074703224003315,,,1729205107,,True,51,141c1345,2024-10-18_00-45-07,0.00031304359436035156,1.9225280284881592,658337,zimmerib,139.11.222.200,1.9225280284881592,51,0.012665657180004859,0.9994270829989476,11,1,relu,0.8163458220579689,141c1345
15,0.004181898199021816,,,1729205111,,True,51,b573dbce,2024-10-18_00-45-11,0.0004324913024902344,2.127969264984131,658438,zimmerib,139.11.222.200,2.127969264984131,51,0.027958319299014236,0.9993752956328293,11,1,leaky_relu,0.6777257428990924,b573dbce
16,0.0009863413870334625,,,1729205115,,True,51,9ee0315e,2024-10-18_00-45-15,0.0003352165222167969,1.9301178455352783,658523,zimmerib,139.11.222.200,1.9301178455352783,51,0.03049074599459317,0.9997613897942544,31,1,leaky_relu,0.6805182566168555,9ee0315e
17,12301.3388671875,,24.0,1729205118,,True,25,28ef2e6a,2024-10-18_00-45-18,0.029660940170288086,1.424086093902588,658624,zimmerib,139.11.222.200,1.424086093902588,25,0.30203766557582756,0.9997496406892934,28,2,leaky_relu,0.634064662360422,28ef2e6a
18,8153521354440704.0,,24.0,1729205122,,True,25,8b1561b7,2024-10-18_00-45-22,0.03348588943481445,1.5710976123809814,658725,zimmerib,139.11.222.200,1.5710976123809814,25,0.26694114303284167,0.9997325698131161,34,2,leaky_relu,0.7574069984147719,8b1561b7
19,0.003439449006691575,,,1729205127,,True,51,c51beebb,2024-10-18_00-45-27,0.0006127357482910156,2.4847230911254883,658810,zimmerib,139.11.222.200,2.4847230911254883,51,0.08663404737815208,0.9996409086445367,36,3,leaky_relu,0.7385210934611968,c51beebb
20,0.005388352088630199,,,1729205130,,True,51,4215c4f8,2024-10-18_00-45-30,0.0003027915954589844,2.299577474594116,658909,zimmerib,139.11.222.200,2.299577474594116,51,0.08598111949364684,0.9995554735221388,36,3,relu,0.5084893612846957,4215c4f8
21,0.22119253873825073,,24.0,1729205133,,True,25,ea4f3043,2024-10-18_00-45-33,0.03252816200256348,1.4758570194244385,659012,zimmerib,139.11.222.200,1.4758570194244385,25,0.13347840021502688,0.999518363693817,60,3,relu,0.8678677468982815,ea4f3043
22,0.10036347806453705,,24.0,1729205137,,True,25,741fb8c6,2024-10-18_00-45-37,0.03795027732849121,1.615760087966919,659114,zimmerib,139.11.222.200,1.615760087966919,25,0.1371048423388856,0.99985900995901,58,4,relu,0.8738723206118206,741fb8c6
23,0.0010172794573009014,,,1729205142,,True,51,9a741e6c,2024-10-18_00-45-42,0.0004069805145263672,2.402022361755371,659197,zimmerib,139.11.222.200,2.402022361755371,51,0.050532316570291086,0.9998421963659205,23,4,leaky_relu,0.5913572063473216,9a741e6c
24,0.035279832780361176,,24.0,1729205144,,True,25,c8bfa01b,2024-10-18_00-45-44,0.02401113510131836,1.2899937629699707,659299,zimmerib,139.11.222.200,1.2899937629699707,25,0.001872436338762969,0.9999868605386626,23,1,leaky_relu,0.6952467533714968,c8bfa01b
25,0.0003806328459177166,,,1729205149,,True,51,61c1bc40,2024-10-18_00-45-49,0.00048351287841796875,2.603813886642456,659399,zimmerib,139.11.222.200,2.603813886642456,51,0.04860263066927135,0.9998779839412276,22,4,leaky_relu,0.5975424071801797,61c1bc40
26,0.0003282001707702875,,,1729205153,,True,51,e9f59002,2024-10-18_00-45-53,0.0003139972686767578,2.4332399368286133,659482,zimmerib,139.11.222.200,2.4332399368286133,51,0.053191152538971234,0.9998618315558893,29,4,leaky_relu,0.620636724762248,e9f59002
