,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/gamma_scheduler,config/model/hidden_size_ODE,config/model/n_layers_hidden_ODE,config/model/activation_ODE,logdir
58,0.0022634605411440134,,,1729253680,,True,51,5a7c5efd,2024-10-18_14-14-40,0.0006597042083740234,3.4702229499816895,1916970,zimmerib,139.11.222.200,3.4702229499816895,51,0.01960061535354289,0.9999050642196767,82,4,relu,5a7c5efd
59,0.04966697096824646,,24.0,1729253683,,True,25,5805e6bf,2024-10-18_14-14-43,0.05112409591674805,2.0754261016845703,1917073,zimmerib,139.11.222.200,2.0754261016845703,25,0.06973833563531784,0.9999043320071842,93,4,relu,5805e6bf
60,0.04117302596569061,,24.0,1729253687,,True,25,d541954c,2024-10-18_14-14-47,0.05236053466796875,2.060880422592163,1917158,zimmerib,139.11.222.200,2.060880422592163,25,0.06874537865095064,0.9998519749646323,91,4,relu,d541954c
61,0.000910189060959965,,,1729253692,,True,51,24aed1d1,2024-10-18_14-14-52,0.0006134510040283203,3.2810542583465576,1917259,zimmerib,139.11.222.200,3.2810542583465576,51,0.006005346464209289,0.9998319843391814,70,4,elu,24aed1d1
62,0.0015853403601795435,,,1729253696,,True,51,ceafc126,2024-10-18_14-14-56,0.0003516674041748047,3.260002613067627,1917359,zimmerib,139.11.222.200,3.260002613067627,51,0.006975688936400866,0.9998058670645225,73,4,elu,ceafc126
63,0.06901983916759491,,24.0,1729253699,,True,25,697b9d98,2024-10-18_14-14-59,0.0516047477722168,2.2083513736724854,1917460,zimmerib,139.11.222.200,2.2083513736724854,25,0.1031008035790641,0.9996909814492622,74,4,relu,697b9d98
64,0.041786517947912216,,24.0,1729253703,,True,25,17ca7d88,2024-10-18_14-15-03,0.05392765998840332,2.188606023788452,1917545,zimmerib,139.11.222.200,2.188606023788452,25,0.09588028620102629,0.9997019039041334,88,4,relu,17ca7d88
65,0.0005354029126465321,,,1729253708,,True,51,887f2492,2024-10-18_14-15-08,0.00046825408935546875,3.204180955886841,1917645,zimmerib,139.11.222.200,3.204180955886841,51,0.03362642306370038,0.9999285627336832,80,4,relu,887f2492
66,0.0012249386636540294,,,1729253712,,True,51,05803d5b,2024-10-18_14-15-12,0.0005981922149658203,3.242870330810547,1917748,zimmerib,139.11.222.200,3.242870330810547,51,0.03268975829117362,0.9999309190593086,82,4,relu,05803d5b
67,0.000560716085601598,,,1729253716,,True,51,dc68753b,2024-10-18_14-15-16,0.00037288665771484375,3.1464078426361084,1917849,zimmerib,139.11.222.200,3.1464078426361084,51,0.03670252291780293,0.9999247357497546,65,4,relu,dc68753b
68,0.022484349086880684,,24.0,1729253719,,True,25,e157d519,2024-10-18_14-15-19,0.051454782485961914,2.083845376968384,1917933,zimmerib,139.11.222.200,2.083845376968384,25,0.000212727762897243,0.9998842040180788,65,4,relu,e157d519
69,0.0004996900097467005,,,1729253724,,True,51,65c25c2a,2024-10-18_14-15-24,0.0006122589111328125,3.4680166244506836,1918034,zimmerib,139.11.222.200,3.4680166244506836,51,0.04437009469900458,0.9999450505344339,100,4,relu,65c25c2a
70,0.001244952087290585,,,1729253728,,True,51,b992bad6,2024-10-18_14-15-28,0.0004551410675048828,2.9837887287139893,1918135,zimmerib,139.11.222.200,2.9837887287139893,51,0.052945049701736635,0.9999561817041143,55,4,relu,b992bad6
71,,,,1729253732,,True,51,d7a243b2,2024-10-18_14-15-32,0.0004794597625732422,3.5866236686706543,1918234,zimmerib,139.11.222.200,3.5866236686706543,51,0.38761177997490404,0.999951185420473,100,4,relu,d7a243b2
72,0.04982344061136246,,24.0,1729253734,,True,25,4e6327d0,2024-10-18_14-15-34,0.05197906494140625,1.9753081798553467,1918319,zimmerib,139.11.222.200,1.9753081798553467,25,0.03660948243156633,0.9997472633154054,96,4,relu,4e6327d0
73,0.0008085489389486611,,,1729253739,,True,51,30c19a96,2024-10-18_14-15-39,0.0006306171417236328,3.4697518348693848,1918420,zimmerib,139.11.222.200,3.4697518348693848,51,0.04017745491045899,0.9999352984195206,96,4,relu,30c19a96
74,,,,1729253743,,True,51,2403090d,2024-10-18_14-15-43,0.00034618377685546875,3.3719191551208496,1918523,zimmerib,139.11.222.200,3.3719191551208496,51,0.38979860091832463,0.9999459590754137,100,4,relu,2403090d
75,0.054051242768764496,,24.0,1729253745,,True,25,89ea53ea,2024-10-18_14-15-45,0.04572916030883789,1.9632220268249512,1918624,zimmerib,139.11.222.200,1.9632220268249512,25,0.06538854837787719,0.9998411169499305,61,4,relu,89ea53ea
76,0.8503671884536743,,24.0,1729253749,,True,25,27ba23b1,2024-10-18_14-15-49,0.05419588088989258,2.2002053260803223,1918708,zimmerib,139.11.222.200,2.2002053260803223,25,0.06289305389162596,0.9999878675104342,100,4,relu,27ba23b1
77,5.484164496069095e+34,,24.0,1729253753,,True,25,39f4219f,2024-10-18_14-15-53,0.0542607307434082,2.026944637298584,1918808,zimmerib,139.11.222.200,2.026944637298584,25,0.08049211740237379,0.9999932635684468,85,4,leaky_relu,39f4219f
78,inf,,24.0,1729253757,,True,25,bd10c0e4,2024-10-18_14-15-57,0.05341339111328125,2.0094540119171143,1918910,zimmerib,139.11.222.200,2.0094540119171143,25,0.07870987833754206,0.999879048805182,88,4,leaky_relu,bd10c0e4
79,,,,1729253762,,True,51,72a85920,2024-10-18_14-16-02,0.0004355907440185547,3.1997463703155518,1918996,zimmerib,139.11.222.200,3.1997463703155518,51,0.40683229603020743,0.9998820207219337,78,4,relu,72a85920
80,,,,1729253765,,True,51,fb79aaf8,2024-10-18_14-16-05,0.00038886070251464844,3.0490882396698,1919094,zimmerib,139.11.222.200,3.0490882396698,51,0.3886076884236722,0.9999265219655129,61,4,relu,fb79aaf8
81,,,,1729253769,,True,51,cc8563ec,2024-10-18_14-16-09,0.0004987716674804688,3.138942003250122,1919196,zimmerib,139.11.222.200,3.138942003250122,51,0.3919613132482044,0.9999266681744784,61,4,relu,cc8563ec
82,,,,1729253773,,True,51,85ab7e87,2024-10-18_14-16-13,0.0004620552062988281,3.4667530059814453,1919298,zimmerib,139.11.222.200,3.4667530059814453,51,0.3984531893362795,0.9999320506240722,79,4,relu,85ab7e87
83,0.0009798976825550199,,,1729253777,,True,51,9c5766dc,2024-10-18_14-16-17,0.0006763935089111328,3.3169565200805664,1919382,zimmerib,139.11.222.200,3.3169565200805664,51,0.020659884120231897,0.9999437293106923,79,4,relu,9c5766dc
84,0.000899254868272692,,,1729253781,,True,51,cc1ea717,2024-10-18_14-16-21,0.0005235671997070312,3.130854606628418,1919482,zimmerib,139.11.222.200,3.130854606628418,51,0.02420138419850076,0.9999415276106277,62,4,relu,cc1ea717
85,,,,1729253784,,True,51,58369f10,2024-10-18_14-16-24,0.0003898143768310547,3.0491740703582764,1919584,zimmerib,139.11.222.200,3.0491740703582764,51,0.46727874377892675,0.9998218055607163,66,4,relu,58369f10
86,,,,1729253788,,True,51,7c84e6df,2024-10-18_14-16-28,0.0009131431579589844,3.1608800888061523,1919668,zimmerib,139.11.222.200,3.1608800888061523,51,0.3801005926802016,0.9997953029916425,94,3,leaky_relu,7c84e6df
87,,,,1729253791,,True,51,5f5d571d,2024-10-18_14-16-31,0.00037288665771484375,2.7483744621276855,1919770,zimmerib,139.11.222.200,2.7483744621276855,51,0.11517392035893873,0.9998183803736094,67,3,leaky_relu,5f5d571d
88,,,,1729253795,,True,51,85851429,2024-10-18_14-16-35,0.0004775524139404297,2.9631919860839844,1919870,zimmerib,139.11.222.200,2.9631919860839844,51,0.11784326537781412,0.9999058731437795,67,3,leaky_relu,85851429
89,,,,1729253799,,True,51,8e5848e3,2024-10-18_14-16-39,0.00041103363037109375,2.819927453994751,1919969,zimmerib,139.11.222.200,2.819927453994751,51,0.4620555550406267,0.9997836239409931,55,3,leaky_relu,8e5848e3
90,inf,,24.0,1729253802,,True,25,8a15344b,2024-10-18_14-16-42,0.04297471046447754,1.7724833488464355,1920054,zimmerib,139.11.222.200,1.7724833488464355,25,0.11377956265464442,0.9998176919482127,67,3,leaky_relu,8a15344b
91,0.016720585525035858,,24.0,1729253807,,True,25,fec7aa89,2024-10-18_14-16-47,0.04003405570983887,1.7070775032043457,1920155,zimmerib,139.11.222.200,1.7070775032043457,25,0.051033355941078995,0.9998046382628715,67,3,leaky_relu,fec7aa89
92,0.0010794384870678186,,,1729253812,,True,51,bbb8c7c5,2024-10-18_14-16-52,0.0005228519439697266,3.148275136947632,1920255,zimmerib,139.11.222.200,3.148275136947632,51,0.05043128619255319,0.9999045543682756,73,4,relu,bbb8c7c5
93,1.1054700026730019e+22,,24.0,1729253814,,True,25,3fc0bc32,2024-10-18_14-16-54,0.033734798431396484,1.531233787536621,1920355,zimmerib,139.11.222.200,1.531233787536621,25,0.12939097377493874,0.9999077288380286,55,2,relu,3fc0bc32
94,inf,,24.0,1729253819,,True,25,be14dac7,2024-10-18_14-16-59,0.03312945365905762,1.6060371398925781,1920456,zimmerib,139.11.222.200,1.6060371398925781,25,0.12432228050988131,0.9997632831816675,45,2,none,be14dac7
95,,,,1729253824,,True,51,0b2cfa62,2024-10-18_14-17-04,0.0004909038543701172,2.8731255531311035,1920541,zimmerib,139.11.222.200,2.8731255531311035,51,0.40398003953859096,0.9997602772448575,43,4,none,0b2cfa62
96,,,,1729253828,,True,51,9a6176a8,2024-10-18_14-17-08,0.0004448890686035156,3.4211370944976807,1920641,zimmerib,139.11.222.200,3.4211370944976807,51,0.38984459663873283,0.9998690873552434,78,4,relu,9a6176a8
97,,,,1729253832,,True,51,cc2355cc,2024-10-18_14-17-12,0.00033164024353027344,3.2402853965759277,1920745,zimmerib,139.11.222.200,3.2402853965759277,51,0.3588812229401785,0.9998509463177941,77,4,relu,cc2355cc
98,,,,1729253837,,True,51,0c35ab64,2024-10-18_14-17-17,0.0005621910095214844,3.437669515609741,1920846,zimmerib,139.11.222.200,3.437669515609741,51,0.3502743234175595,0.9998605436438519,79,4,relu,0c35ab64
99,,,,1729253841,,True,51,c9996bb2,2024-10-18_14-17-21,0.0007114410400390625,3.625378131866455,1920930,zimmerib,139.11.222.200,3.625378131866455,51,0.4570329119759512,0.9999669947297993,94,4,relu,c9996bb2
100,,,,1729253845,,True,51,9d3ab2fe,2024-10-18_14-17-25,0.0007734298706054688,3.536982536315918,1921033,zimmerib,139.11.222.200,3.536982536315918,51,0.4637285906445472,0.9998618566000517,94,4,relu,9d3ab2fe
101,,,,1729253849,,True,51,af0cea15,2024-10-18_14-17-29,0.0005090236663818359,3.189913034439087,1921133,zimmerib,139.11.222.200,3.189913034439087,51,0.4545439224619999,0.9998549238940465,76,4,relu,af0cea15
102,,,,1729253853,,True,51,9193caac,2024-10-18_14-17-33,0.00047016143798828125,3.3181352615356445,1921234,zimmerib,139.11.222.200,3.3181352615356445,51,0.3614910719775454,0.9998557854275897,78,4,relu,9193caac
103,0.0008452971233054996,,,1729253857,,True,51,6e1f0382,2024-10-18_14-17-37,0.00036597251892089844,3.3633065223693848,1921334,zimmerib,139.11.222.200,3.3633065223693848,51,0.016478940269641185,0.9998796428821649,77,4,relu,6e1f0382
104,,,,1729253861,,True,51,40d63ddf,2024-10-18_14-17-41,0.00042176246643066406,3.2339677810668945,1921418,zimmerib,139.11.222.200,3.2339677810668945,51,0.38708746986743753,0.999966321313851,77,4,relu,40d63ddf
105,,,,1729253865,,True,51,440fb115,2024-10-18_14-17-45,0.0005888938903808594,3.388594150543213,1921519,zimmerib,139.11.222.200,3.388594150543213,51,0.4256680589124306,0.9998617556689512,94,4,relu,440fb115
106,0.006992438808083534,,24.0,1729253868,,True,25,dbec3e7b,2024-10-18_14-17-48,0.05538463592529297,2.0512356758117676,1921620,zimmerib,139.11.222.200,2.0512356758117676,25,0.0003116168648098633,0.999960802616073,93,4,relu,dbec3e7b
107,0.0010370266390964389,,,1729253873,,True,51,e6d86a59,2024-10-18_14-17-53,0.0009315013885498047,3.708056688308716,1921724,zimmerib,139.11.222.200,3.708056688308716,51,0.03457693177559197,0.9998610710754257,94,4,relu,e6d86a59
108,0.0007965048425830901,,,1729253877,,True,51,6b9ceeac,2024-10-18_14-17-57,0.00064849853515625,3.4484755992889404,1921808,zimmerib,139.11.222.200,3.4484755992889404,51,0.03619863712395824,0.9998628255209921,89,4,relu,6b9ceeac
109,0.0008771880529820919,,,1729253880,,True,51,d3dc1a64,2024-10-18_14-18-00,0.0003905296325683594,2.9056007862091064,1921909,zimmerib,139.11.222.200,2.9056007862091064,51,0.09324915651655342,0.9990927705479232,32,4,relu,d3dc1a64
110,,,,1729253885,,True,51,8f045aed,2024-10-18_14-18-05,0.0005662441253662109,3.5494725704193115,1922012,zimmerib,139.11.222.200,3.5494725704193115,51,0.09330352350686474,0.9992467073410578,85,4,leaky_relu,8f045aed
