,epochs,train,val,test
0,0.0,0.03300204128026962,0.3579278290271759,1.014634370803833
1,1.0,0.134153813123703,0.2662718594074249,2.7547435760498047
2,2.0,0.0775032639503479,0.06320538371801376,0.23837390542030334
3,3.0,0.026096051558852196,0.027651753276586533,0.030512653291225433
4,4.0,0.015018664300441742,0.012936039827764034,0.04617416858673096
5,5.0,0.005461359862238169,0.00983873475342989,0.022684721276164055
6,6.0,0.004829995334148407,0.01732347533106804,0.02183735929429531
7,7.0,0.00771872466430068,0.005886011756956577,0.009944838471710682
8,8.0,0.0016146872658282518,0.013527119532227516,0.038101520389318466
9,9.0,0.005053068045526743,0.001652866485528648,0.006192268803715706
10,10.0,0.0008259544265456498,0.006372449919581413,0.008030418306589127
11,11.0,0.0032333405688405037,0.005717526655644178,0.007916395552456379
12,12.0,0.0028164968825876713,0.0009394139633513987,0.002883229637518525
13,13.0,0.000885397894307971,0.0024711061269044876,0.00618227943778038
14,14.0,0.00160493073053658,0.002288477262482047,0.005590192042291164
15,15.0,0.0008411620510742068,0.003300837939605117,0.005550703499466181
16,16.0,0.0006648708949796855,0.005010545719414949,0.007277783006429672
17,17.0,0.0013371561653912067,0.003504787106066942,0.006216334644705057
18,18.0,0.0007640997064299881,0.0009883478051051497,0.003214753232896328
19,19.0,0.00015609785623382777,0.000501481641549617,0.0017615131800994277
20,20.0,0.0006312481709755957,0.0005589165957644582,0.0013098107883706689
21,21.0,0.0008788059349171817,0.0003720592358149588,0.001586558180861175
22,22.0,0.0005043662968091667,0.0008618729189038277,0.0031609314028173685
23,23.0,0.00027158710872754455,0.0015110448002815247,0.0040594907477498055
24,24.0,0.00031026231590658426,0.0016112936427816749,0.0034055716823786497
25,25.0,0.0003267393622081727,0.0015084648039191961,0.0032259051222354174
26,26.0,0.0003550256078597158,0.0012247987324371934,0.0031913798302412033
27,27.0,0.00032565806759521365,0.0006447987398132682,0.0022211691830307245
28,28.0,0.0001807600201573223,0.0003344876749906689,0.0016250365879386663
29,29.0,0.00014891182945575565,0.00047650226042605937,0.002017433987930417
30,30.0,0.0002676419971976429,0.0005665836506523192,0.002317833248525858
31,31.0,0.00029350403929129243,0.0004584687121678144,0.002094041323289275
32,32.0,0.00017819750064518303,0.0004943024250678718,0.0020373191218823195
33,33.0,0.00010531094449106604,0.0007855393341742456,0.002427461324259639
34,34.0,0.00015851412899792194,0.0010186609579250216,0.0027355907950550318
35,35.0,0.00021136569557711482,0.0010094610042870045,0.0027890712954103947
36,36.0,0.00017771466809790581,0.000888351583853364,0.002926015527918935
37,37.0,0.00012563438212964684,0.0007457497995346785,0.0031022047623991966
38,38.0,0.00011275806900812313,0.0005644344491884112,0.002972016576677561
39,39.0,0.0001245445164386183,0.00040496469591744244,0.002593451412394643
40,40.0,0.00014153390657156706,0.00035789544926956296,0.002369872061535716
41,41.0,0.0001426944072591141,0.0004424913786351681,0.0025044893845915794
42,42.0,0.00011291536793578416,0.0006572026759386063,0.0029217475093901157
43,43.0,8.794077439233661e-05,0.0009415657259523869,0.0034069931134581566
44,44.0,0.00010560461669228971,0.0011089883046224713,0.003667993238195777
45,45.0,0.0001292862434638664,0.001028032973408699,0.0035497588105499744
46,46.0,0.000113299312943127,0.0007958244532346725,0.00319613772444427
47,47.0,8.72473610797897e-05,0.0005927280872128904,0.0028743711300194263
48,48.0,9.032723028212786e-05,0.0004981170641258359,0.0027546014171093702
49,49.0,0.00010433715942781419,0.0005181443993933499,0.002876922721043229
50,50.0,0.00010385499626863748,0.0006300097447820008,0.0031317868269979954
51,51.0,9.51278125285171e-05,0.0007626041769981384,0.0033093818929046392
52,52.0,8.83394677657634e-05,0.0008479816024191678,0.003318267408758402
53,53.0,8.662708569318056e-05,0.0008727274835109711,0.003241643076762557
