,mean,std
0,0.3211202211678028,0.1762942612052782
1,0.37085752189159393,0.22261633608172088
2,0.11038565123453736,0.10291713683221956
3,0.04244398092851043,0.03953132404191407
4,0.025926660397090018,0.024896412865178835
5,0.016204947140067816,0.01176108532373591
6,0.014757685537915677,0.010428766491069982
7,0.010859736823476851,0.003524698549258726
8,0.007683810777962208,0.003854257304614284
9,0.007064281962811947,0.003546966310589757
10,0.007287729880772531,0.0007138742156783752
11,0.006573653081431985,0.0036196902498486587
12,0.005227126850513741,0.004000428610580655
13,0.004773546999786049,0.0022837859773280167
14,0.005138048029039055,0.0013957402818032048
15,0.005287793173920363,0.0021539484709204785
16,0.0047605498402845114,0.0029840433600851345
17,0.005175942787900567,0.0024488014366405883
18,0.004071006551384926,0.0025088047918364613
19,0.004429611668456346,0.001414302519066401
20,0.004523892130237073,0.0011114413527847408
21,0.00401327689178288,0.0016995108126743274
22,0.003429624834097922,0.001876146838258559
23,0.002813902363413945,0.0013571284770910405
24,0.0026133501960430294,0.0009728422462569106
25,0.0024821806291583925,0.0010551752973708612
26,0.0016300385468639433,0.0007396381526488394
27,0.0010191205583396368,0.0008743599628927596
28,0.0007606338185723871,0.00042640560907989837
29,0.0012002630392089486,0.00028889017194196423
30,0.0011254449491389096,0.000687845930457326
31,0.0013066785213595722,0.001490217475635279
32,0.0007371647661784664,0.00041880085871265826
33,0.0010471687637618743,0.0011390170683352884
34,0.000849698692036327,0.0004794071355007598
35,0.0006288799777394161,0.0005064997825250315
36,0.0003474064033071045,0.00024169369921482188
37,0.000766962650232017,0.0005693600892782391
38,0.00032535119316889904,0.00014911560707121495
39,0.0005617514470941387,0.0005560710847304567
40,0.0003376365166332107,0.0003190682675309519
41,0.0003600066229410004,0.00017482964034939148
42,0.0004349857408669777,0.0004869635139579904
43,0.00022472627824754454,0.0001318024116821517
44,0.0003601685675675981,0.00020090880119266247
45,0.00026629294188751373,0.0002363101171134911
46,0.00015869982235017233,5.358920582591201e-05
47,0.00028357337578199804,0.00021695891633665502
48,8.506064750690712e-05,5.9112125654306295e-05
49,0.00020922668591083493,0.00014720505140672447
50,0.00012130643153795972,6.983997961482847e-05
51,0.00016791951020422857,9.266488095316337e-05
52,0.00012736024291370995,7.750416437238092e-05
53,0.00015266424270521384,5.9557493261592764e-05
54,0.0001252706588275032,8.342880272240858e-05
55,9.303901606472209e-05,5.582946869445851e-05
56,0.0001282867833651835,6.364628333749769e-05
57,5.322082370184944e-05,5.2667612012059645e-05
58,0.00010362802458985243,6.384280894716541e-05
59,5.510151731868973e-05,5.24077088699468e-05
60,7.506062729589758e-05,6.693719006908718e-05
61,6.508981914521428e-05,4.04294989202744e-05
62,6.069779828976607e-05,5.315230632743031e-05
63,6.763278770449688e-05,4.65970789573587e-05
64,5.2331191682242206e-05,4.281144797758492e-05
65,6.385397546182503e-05,5.1822358194985696e-05
66,4.604709920386085e-05,4.170213728083501e-05
67,5.332737953267497e-05,4.315821729699508e-05
68,4.3043091864092276e-05,3.9460024035871565e-05
69,4.350172116573958e-05,3.982664087652604e-05
70,4.5181726818555035e-05,3.858485519348206e-05
71,3.704092523548752e-05,4.0229040869430504e-05
72,4.523172742665338e-05,3.7783522124711326e-05
73,3.360522396178567e-05,3.916793075661219e-05
74,4.1894234925621276e-05,3.744520247134113e-05
75,3.317995606266777e-05,3.676220387392607e-05
76,3.737620761512517e-05,3.6315001562049495e-05
77,3.260906805735431e-05,3.5854259483275605e-05
78,3.324006581806316e-05,3.5607949222331386e-05
79,3.02754280028239e-05,3.6141038988331964e-05
80,3.040150841115974e-05,3.494264782739084e-05
81,2.8601328835975437e-05,3.5621200348143874e-05
82,2.8489826377153804e-05,3.4297194810785695e-05
83,2.8329937549642636e-05,3.4261056673720014e-05
84,2.639989259023423e-05,3.42523825260226e-05
85,2.82697384363928e-05,3.295051890305759e-05
86,2.460097687162488e-05,3.421610548629101e-05
87,2.7495022663970303e-05,3.20009458638012e-05
88,2.373970926328184e-05,3.34047135164394e-05
89,2.5769333092284796e-05,3.15545657624663e-05
90,2.334717703433853e-05,3.233108756634889e-05
91,2.4086779717436002e-05,3.1401900457632245e-05
92,2.3034606044802786e-05,3.155728579356231e-05
93,2.322284058209334e-05,3.1112844209570396e-05
94,2.262447861767214e-05,3.106051697767222e-05
95,2.2748482763290667e-05,3.068581414847777e-05
96,2.207090693673308e-05,3.065988703046576e-05
97,2.2154928444706457e-05,3.032003083218759e-05
98,2.158824992193331e-05,3.0283820423196093e-05
99,2.151740233102828e-05,3.011421589321938e-05
100,2.122727482856135e-05,3.0019792444153508e-05
101,2.1059334244455385e-05,2.9959528177890814e-05
102,2.094472932867575e-05,2.9821189616697538e-05
103,2.080417397110068e-05,2.9734305684911815e-05
104,2.0660664233673742e-05,2.96416031646342e-05
105,2.0630437745694508e-05,2.949224936463963e-05
106,2.036683838468889e-05,2.952051311079407e-05
107,2.0460156406443275e-05,2.9328328384143474e-05
108,2.0120114072597062e-05,2.9440185461154486e-05
109,2.026282993483619e-05,2.9237050475802572e-05
110,1.9923558227219473e-05,2.9355546090319495e-05
111,2.0056936932633107e-05,2.916637386128289e-05
112,1.9799032145328965e-05,2.9246052644326175e-05
113,1.991167675896577e-05,2.9101290164986485e-05
114,1.972957784346363e-05,2.915998239419534e-05
115,1.98001392277547e-05,2.906727408079593e-05
116,1.9642816369014326e-05,2.9117846529135753e-05
117,1.969321419892367e-05,2.9042553049668972e-05
118,1.9554681443878508e-05,2.908099314881406e-05
119,1.9605890031471063e-05,2.901364446258592e-05
120,1.948466848489261e-05,2.9052532572027046e-05
121,1.952630725554627e-05,2.9005351720230327e-05
122,1.9435281956248218e-05,2.9036092961932515e-05
123,1.945572404338236e-05,2.9007153313668274e-05
124,1.9401973247568094e-05,2.9017720959196803e-05
125,1.938369979370691e-05,2.9012984451786413e-05
126,1.93624308053586e-05,2.9007941794202526e-05
127,1.9312451286168653e-05,2.9026760917039606e-05
128,1.9323051532182944e-05,2.9007402142154868e-05
129,1.9260706523027693e-05,2.9035690778979406e-05
130,1.928587775523738e-05,2.9008276430872673e-05
131,1.9224171012410807e-05,2.9035453392457278e-05
132,1.924366642924724e-05,2.901174905848394e-05
133,1.9196211752614545e-05,2.9031535956891993e-05
134,1.919899787594659e-05,2.9020008065287225e-05
135,1.9170591542660986e-05,2.902992967022135e-05
136,1.91538696014959e-05,2.9030622449984305e-05
137,1.914130018576543e-05,2.9030050748198827e-05
138,1.9112856705305603e-05,2.9036778784475406e-05
139,1.9108591885697024e-05,2.9030593962818045e-05
140,1.9079685870337926e-05,2.903873823815371e-05
141,1.90753030722135e-05,2.9035202979907834e-05
142,1.9053578313332764e-05,2.904082102364113e-05
143,1.9041512047124343e-05,2.9041483257376002e-05
144,1.9027685766559443e-05,2.9042219296820463e-05
145,1.9008059950920142e-05,2.9047237365660254e-05
