,mean,std
0,1.3494255654513836,1.6066185376943884
1,1.610966756939888,1.6064099816597905
2,0.4767812676727772,0.6161347704245199
3,0.1045053405687213,0.06642125693238579
4,0.07062341878190637,0.09244859336149752
5,0.08471851167269051,0.09982708539273552
6,0.07465928175952286,0.08282284135427863
7,0.05185337259899825,0.05252411313899449
8,0.03336083341855556,0.027767916060792725
9,0.020192728494293988,0.016009928861923664
10,0.013601090584415942,0.019063024842163313
11,0.016152781958226115,0.01640398780307235
12,0.020486012799665332,0.01659373430036223
13,0.01857924193609506,0.01478258671424512
14,0.013279887731187046,0.010022822973431473
15,0.009045895421877503,0.007579150312888453
16,0.007008539774687961,0.006811704251831356
17,0.007017352269031107,0.005300029705550879
18,0.007672153587918729,0.004450264944413847
19,0.00827596161980182,0.004325864115940009
20,0.008433566777966917,0.004444302748635915
21,0.0081399439368397,0.004911680822196574
22,0.007843818806577474,0.005457356415271628
23,0.007520758081227541,0.0062020134177604045
24,0.007127430406399071,0.007009136987206204
25,0.007071241096127778,0.00743856964089884
26,0.006951930234208703,0.007787240626385896
27,0.007031333923805505,0.007837084658273626
28,0.006940365768969059,0.007863375651786264
29,0.006966252927668393,0.007647937959073618
30,0.0067601793562062085,0.007522542161797953
31,0.006647631817031652,0.007223690904538092
32,0.006289442360866815,0.0070785122119584746
33,0.0059875847364310175,0.006902060222952889
34,0.00583309237845242,0.006630158952700114
35,0.005609990417724475,0.006476559445102652
36,0.005553346418309957,0.006259355939180818
37,0.005355768487788737,0.0062320072524193314
38,0.005254069314105436,0.0062040184519476125
39,0.005170547723537311,0.006228638319494942
40,0.005113599792821333,0.00629670058941206
41,0.005143533635418862,0.006342690929309406
42,0.0050419195322319865,0.006504180332921272
43,0.005027100851293653,0.006598841787863673
44,0.005027492152294144,0.006680015976755505
45,0.00495166692417115,0.0067860144763755076
46,0.0049442918098066,0.006813152123504764
47,0.0049162709910888225,0.006825444776396445
48,0.0048000185342971236,0.006872898836251298
49,0.0047912550217006356,0.006820456271688027
50,0.005064506316557527,0.006604458390063417
51,0.004779595648869872,0.006687037267744238
52,0.004622914071660489,0.006721923599428595
53,0.004478073940845206,0.006760510215508381
54,0.004606608359608799,0.006629177803868992
55,0.004705303494120017,0.006545848633932197
56,0.004393686162075028,0.0067250416903298985
57,0.004860266679315828,0.006475338470404671
58,0.00484051056264434,0.006504863996225458
59,0.004735965048894286,0.00654539304395533
60,0.004535415195277892,0.006672533018795037
61,0.004529890153207816,0.0066774955921451995
62,0.004459235584363341,0.006733759468642052
63,0.004621642219717614,0.006645634526962502
64,0.004336547572165728,0.00679646609146713
65,0.0045240642939461395,0.006683509329499324
66,0.004342112777521834,0.006765037189144524
67,0.0043315105576766655,0.006755834665327063
68,0.0043830945214722306,0.006707263757706204
69,0.004205400939099491,0.006792799925006844
70,0.004320659514633007,0.0067110933784182165
71,0.004165311838733032,0.006786360856673679
72,0.004227866200380959,0.006740388431505413
73,0.004130070097744465,0.006789684885510724
74,0.004164993821177632,0.006763950810729528
75,0.0040838516360963695,0.006808996834064319
76,0.004133897615247406,0.006774818467240667
77,0.004029233503388241,0.006834403011048526
78,0.0041158957028528675,0.006776372407273729
79,0.003999067761469632,0.006839941798149398
80,0.004066913308633957,0.006789737279759088
81,0.004003907386504579,0.006817654815692766
82,0.003976646432420239,0.0068230665254757975
83,0.004009417782071978,0.006791165695978003
84,0.003921268587873783,0.006833718384624799
85,0.003957982116844505,0.006798508168900861
86,0.00394768869591644,0.006793697979729557
87,0.0038810413316241466,0.006824819862740068
88,0.003923074655176606,0.006787892716239878
89,0.003896172609529458,0.00679498921302167
90,0.003846701431029942,0.00681693590283486
91,0.0038797879169578664,0.006785820447498975
92,0.003877226663462352,0.0067773736806049706
93,0.003820041209110059,0.006803628572428448
94,0.003811123220657464,0.006798248580047083
95,0.003840461577055976,0.006767458289635243
96,0.003828971392067615,0.006762637580291243
97,0.0037959796827635728,0.006771458001943015
98,0.003770982046262361,0.006775108125817247
99,0.0037774989687022753,0.006757784072130563
100,0.0037966959571349435,0.006732277935091033
101,0.00378933985484764,0.006724140008551866
102,0.0037710191900259815,0.00672315031010193
103,0.0037448906878125854,0.006727370756340891
104,0.0037338415131671354,0.0067215683975626155
105,0.003737336337508168,0.006705892986927825
106,0.003742433043953497,0.0066889392286010605
107,0.0037416045161080547,0.006675583468270886
108,0.003728062474692706,0.006670215227607857
109,0.0037120166671229526,0.006666194752065653
110,0.003698099622852169,0.006660486447481907
111,0.0036911450006300583,0.006649863336519604
112,0.003689835371915251,0.006635235345174094
113,0.0036903913933201693,0.006619167417587604
114,0.0036924532396369614,0.006601930114444584
115,0.0036921828577760607,0.006586046202575286
116,0.0036958553318982013,0.006567397927702672
117,0.0036963164966437034,0.0065506085427623805
118,0.003702637433889322,0.006529814478502739
119,0.0036979993819841184,0.006515715922638004
120,0.0036936463293386623,0.006501094368277303
121,0.0036690625711344182,0.00649900820713964
122,0.0036441090633161366,0.006496970245513583
123,0.003617515802034177,0.006495828971861986
124,0.003602292788855266,0.006486908071374163
125,0.0035985343129141256,0.006470006226529111
126,0.0036007668531965464,0.006448793961156821
127,0.0036042845022166148,0.0064264326292461
128,0.003599510069761891,0.006409146945278821
129,0.0035911930244765244,0.006393774587945019
130,0.0035745198183576576,0.0063834416608551745
131,0.0035579756076913327,0.006372615306152157
132,0.0035416055179666728,0.006361240382777259
133,0.0035287512000650167,0.00634706404916157
134,0.003519575395330321,0.00632993749486175
135,0.003513063376885839,0.006310524655985708
136,0.003507461595290806,0.006289987177954644
137,0.0035001291835214943,0.006270066840778181
138,0.003490821509330999,0.006250904032174914
139,0.003478556071058847,0.006233126879653498
140,0.003465500587481074,0.006215278645384438
141,0.0034525810478953645,0.006196718742782709
142,0.003440885469899513,0.006176688139885157
143,0.0034304661021451466,0.00615512117775114
144,0.0034207253047497943,0.006132389962553958
145,0.003410882294701878,0.0061089885027914926
146,0.003400069115741644,0.006085464206059169
147,0.0033882608768180944,0.006061804086466976
148,0.003375346706889104,0.006038045929795689
149,0.003362050876603462,0.006013672909406531
150,0.003348897174873855,0.005988293764840329
151,0.0033365558774676174,0.00596141830325241
152,0.0033261880817008205,0.005932230205291772
153,0.0033173850242746994,0.005900959322723612
154,0.0033124709298135713,0.0058660452299969575
155,0.003301556018413976,0.005833927470575924
156,0.003288091393187642,0.005802262459851988
157,0.0032590273913228884,0.00577954455552124
158,0.00323288584331749,0.005753631250685895
159,0.0032144629731192254,0.005721177399746398
160,0.0032031209266278893,0.005682495525335258
161,0.003191993266227655,0.005642098568774228
162,0.003170628973748535,0.005606765286975915
163,0.0031454587733605877,0.005572158771286179
164,0.003120838649920188,0.005535284568116517
165,0.003101141315710265,0.005493087078596903
166,0.003084800555370748,0.005446477119227977
167,0.003065494958718773,0.0053995146472312116
168,0.0030434904838330112,0.005351847009113287
169,0.003017284623638261,0.005304310321754193
170,0.002995644295879174,0.005250893930634708
171,0.0029770355322398245,0.00519238338059955
172,0.0029690775118069723,0.005123670154736058
