,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/gamma_scheduler,config/model/hidden_size_FDE,config/model/n_layers_hidden_FDE,config/model/activation_FDE,config/model/alpha,logdir
0,,,,1729208975,,True,51,9d5c3cb7,2024-10-18_01-49-35,0.00032067298889160156,2.442962884902954,759026,zimmerib,139.11.222.200,2.442962884902954,51,0.4367159671018802,0.9999685406628209,89,3,elu,0.7613373356762848,9d5c3cb7
1,inf,,,1729208979,,True,51,671d796e,2024-10-18_01-49-39,0.0003459453582763672,2.50254487991333,761090,zimmerib,139.11.222.200,2.50254487991333,51,0.2392011139832432,0.9995553564738223,59,4,relu,0.9869276206002231,671d796e
2,0.009646648541092873,,,1729208983,,True,51,5ab18423,2024-10-18_01-49-43,0.0004029273986816406,2.597273826599121,761283,zimmerib,139.11.222.200,2.597273826599121,51,0.16689368501488008,0.9992188010608198,15,4,leaky_relu,0.6968174574718025,5ab18423
3,inf,,,1729208986,,True,51,44607d8a,2024-10-18_01-49-46,0.0003418922424316406,1.957444190979004,761383,zimmerib,139.11.222.200,1.957444190979004,51,0.4480735409902688,0.9993454616119979,99,1,none,0.6598448982335139,44607d8a
4,inf,,,1729208991,,True,51,5953a7a7,2024-10-18_01-49-51,0.00042438507080078125,2.497826337814331,761467,zimmerib,139.11.222.200,2.497826337814331,51,0.21624364163588003,0.9992701457415915,82,3,elu,0.7277239110529665,5953a7a7
5,37042880512.0,,,1729208994,,True,51,e24c953e,2024-10-18_01-49-54,0.0003249645233154297,1.9709300994873047,761568,zimmerib,139.11.222.200,1.9709300994873047,51,0.39508836894372945,0.9999885965181138,63,1,elu,0.5754850538287481,e24c953e
6,inf,,,1729208998,,True,51,ea20078b,2024-10-18_01-49-58,0.00042700767517089844,2.6382622718811035,761671,zimmerib,139.11.222.200,2.6382622718811035,51,0.26807679189672046,0.9991003867942245,76,4,relu,0.7552902276266351,ea20078b
7,8009082.0,,,1729209001,,True,51,fa554921,2024-10-18_01-50-01,0.0008091926574707031,2.064004421234131,761771,zimmerib,139.11.222.200,2.064004421234131,51,0.23545158189610832,0.9990088722855851,16,2,none,0.8604622333437917,fa554921
8,inf,,,1729209006,,True,51,977e419e,2024-10-18_01-50-06,0.00032591819763183594,2.496204376220703,761856,zimmerib,139.11.222.200,2.496204376220703,51,0.15320486436105038,0.9994043954647748,84,3,elu,0.9331308414408237,977e419e
9,38845.93359375,,,1729209009,,True,51,1a5122e7,2024-10-18_01-50-09,0.000308990478515625,2.040191411972046,761955,zimmerib,139.11.222.200,2.040191411972046,51,0.10171285197827373,0.9992985348512836,53,2,none,0.8616917074936369,1a5122e7
10,0.08569032698869705,,,1729209014,,True,51,0e6ef031,2024-10-18_01-50-14,0.0004756450653076172,2.786813974380493,762055,zimmerib,139.11.222.200,2.786813974380493,51,0.08938672026377713,0.9996197254165959,61,4,relu,0.5041541872162851,0e6ef031
11,,,,1729209017,,True,51,6aa65119,2024-10-18_01-50-17,0.0003635883331298828,2.764058828353882,762156,zimmerib,139.11.222.200,2.764058828353882,51,0.3942937464162997,0.9995020773926355,100,4,leaky_relu,0.8284266471027871,6aa65119
12,0.0006995799485594034,,,1729209020,,True,51,45d115bb,2024-10-18_01-50-20,0.00031828880310058594,2.1563639640808105,762240,zimmerib,139.11.222.200,2.1563639640808105,51,0.015515088586100317,0.9997555845925825,11,3,leaky_relu,0.6606531866410094,45d115bb
13,0.0017537332605570555,,,1729209024,,True,51,1a173d7a,2024-10-18_01-50-24,0.0006432533264160156,2.3709990978240967,762341,zimmerib,139.11.222.200,2.3709990978240967,51,0.01895348801044061,0.9997163306687656,10,3,leaky_relu,0.6624383784876775,1a173d7a
14,0.00012394132500048727,,,1729209028,,True,51,b6cd3034,2024-10-18_01-50-28,0.0004467964172363281,2.253361940383911,762441,zimmerib,139.11.222.200,2.253361940383911,51,0.006190068133775706,0.9997873941308265,10,3,leaky_relu,0.6642810241322579,b6cd3034
15,0.0035033009480684996,,,1729209032,,True,51,1c9b0cc9,2024-10-18_01-50-32,0.00047779083251953125,2.2896952629089355,762525,zimmerib,139.11.222.200,2.2896952629089355,51,0.03739393179423332,0.9997639830690115,31,3,leaky_relu,0.6136124182560642,1c9b0cc9
16,0.016233226284384727,,,1729209036,,True,51,31f3f619,2024-10-18_01-50-36,0.0002911090850830078,2.0698153972625732,762625,zimmerib,139.11.222.200,2.0698153972625732,51,0.012465604386255547,0.9998558057628244,32,2,leaky_relu,0.588636158114704,31f3f619
17,inf,,24.0,1729209039,,True,25,242779b9,2024-10-18_01-50-39,0.02906203269958496,1.3971221446990967,762725,zimmerib,139.11.222.200,1.3971221446990967,25,0.3316720109328578,0.9999214049367551,34,2,leaky_relu,0.7985711172192851,242779b9
18,0.0009568565874360502,,,1729209044,,True,51,2f7378e9,2024-10-18_01-50-44,0.0005388259887695312,2.5078606605529785,762826,zimmerib,139.11.222.200,2.5078606605529785,51,0.08694428912362832,0.9999412752557914,29,3,leaky_relu,0.7878023904261027,2f7378e9
19,0.0008691938128322363,,,1729209047,,True,51,b127fe51,2024-10-18_01-50-47,0.00036907196044921875,2.2585747241973877,762910,zimmerib,139.11.222.200,2.2585747241973877,51,0.08650539377222816,0.9997152998553183,24,3,leaky_relu,0.5163372190406248,b127fe51
20,553121155645440.0,,24.0,1729209050,,True,25,16010a85,2024-10-18_01-50-50,0.03342604637145996,1.6260826587677002,763011,zimmerib,139.11.222.200,1.6260826587677002,25,0.13170190626013398,0.9997143856816231,48,3,leaky_relu,0.5049283881400235,16010a85
21,0.0931791365146637,,24.0,1729209054,,True,25,b2dcb9b0,2024-10-18_01-50-54,0.029846906661987305,1.4086201190948486,763115,zimmerib,139.11.222.200,1.4086201190948486,25,0.15674522487567005,0.9998108353279529,40,2,leaky_relu,0.6498686694028019,b2dcb9b0
22,0.0009396624518558383,,,1729209059,,True,51,2d6edb71,2024-10-18_01-50-59,0.00034046173095703125,2.1521689891815186,763213,zimmerib,139.11.222.200,2.1521689891815186,51,0.0097889187078916,0.9994671194826065,41,2,leaky_relu,0.6341150448310898,2d6edb71
23,0.007843735627830029,,24.0,1729209062,,True,25,27584588,2024-10-18_01-51-02,0.0347592830657959,1.540992021560669,763299,zimmerib,139.11.222.200,1.540992021560669,25,0.042757485896679985,0.9995216685062034,21,4,leaky_relu,0.7170486606956336,27584588
24,0.012188330292701721,,24.0,1729209066,,True,25,0276f5ce,2024-10-18_01-51-06,0.03140759468078613,1.469301700592041,763401,zimmerib,139.11.222.200,1.469301700592041,25,0.06806603493291358,0.9996384467696064,22,3,leaky_relu,0.5533417204808372,0276f5ce
