,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/gamma_scheduler,config/model/hidden_size_ODE,config/model/n_layers_hidden_ODE,config/model/activation_ODE,logdir
0,,,,1729193352,,True,51,a1065da9,2024-10-17_21-29-12,0.0004820823669433594,3.211458206176758,342273,zimmerib,139.11.222.200,3.211458206176758,51,0.4367159671018802,0.9999685406628209,89,3,elu,a1065da9
1,,,,1729193355,,True,51,e76b0489,2024-10-17_21-29-15,0.0003497600555419922,2.847869634628296,344319,zimmerib,139.11.222.200,2.847869634628296,51,0.26134210892957127,0.9994783917958024,60,3,relu,e76b0489
2,0.009103554300963879,,,1729193359,,True,51,2c2b7dba,2024-10-17_21-29-19,0.0005314350128173828,2.2214717864990234,344512,zimmerib,139.11.222.200,2.2214717864990234,51,0.1445446232587637,0.9999738552412004,40,1,leaky_relu,2c2b7dba
3,0.009175561368465424,,24.0,1729193362,,True,25,3de91de9,2024-10-17_21-29-22,0.048824310302734375,1.9578447341918945,344614,zimmerib,139.11.222.200,1.9578447341918945,25,0.03548071294665187,0.999224769938968,45,4,leaky_relu,3de91de9
4,,,,1729193367,,True,51,760848c3,2024-10-17_21-29-27,0.0004961490631103516,2.7476916313171387,344714,zimmerib,139.11.222.200,2.7476916313171387,51,0.19048563501303448,0.9997641601313659,95,2,elu,760848c3
5,0.16247312724590302,,24.0,1729193370,,True,25,7c1c3363,2024-10-17_21-29-30,0.03088974952697754,1.4612171649932861,344798,zimmerib,139.11.222.200,1.4612171649932861,25,0.03435437982774403,0.9996036444763691,82,1,elu,7c1c3363
6,0.001513361930847168,,,1729193375,,True,51,de079d71,2024-10-17_21-29-35,0.00038504600524902344,2.714508295059204,344901,zimmerib,139.11.222.200,2.714508295059204,51,0.0194657596981845,0.999446422907518,27,3,elu,de079d71
7,,,,1729193379,,True,51,33f7377f,2024-10-17_21-29-39,0.0005917549133300781,2.7682597637176514,345000,zimmerib,139.11.222.200,2.7682597637176514,51,0.36558190440601157,0.9999396510394412,95,2,leaky_relu,33f7377f
8,0.0011695281136780977,,,1729193383,,True,51,eae2d0ef,2024-10-17_21-29-43,0.0003223419189453125,2.3983442783355713,345102,zimmerib,139.11.222.200,2.3983442783355713,51,0.004446054069719574,0.9990678964035654,49,2,none,eae2d0ef
9,,,,1729193387,,True,51,fb29e6e4,2024-10-17_21-29-47,0.00044798851013183594,3.109174966812134,345186,zimmerib,139.11.222.200,3.109174966812134,51,0.15320486436105038,0.9994043954647748,84,3,elu,fb29e6e4
10,9.504957781509868e+31,,24.0,1729193389,,True,25,cfddc013,2024-10-17_21-29-49,0.03650021553039551,1.6116323471069336,345286,zimmerib,139.11.222.200,1.6116323471069336,25,0.4331321788239949,0.9992034097721519,37,2,elu,cfddc013
11,inf,,24.0,1729193393,,True,25,7e67c372,2024-10-17_21-29-53,0.04036998748779297,1.674870252609253,345387,zimmerib,139.11.222.200,1.674870252609253,25,0.4696026759705756,0.9997233834149872,26,3,elu,7e67c372
12,0.000941891164984554,,,1729193399,,True,51,3c268275,2024-10-17_21-29-59,0.00038170814514160156,2.981374740600586,345471,zimmerib,139.11.222.200,2.981374740600586,51,0.06920096951097797,0.9996353979141789,10,4,leaky_relu,3c268275
13,,,,1729193403,,True,51,5f1ff445,2024-10-17_21-30-03,0.000339508056640625,2.9449257850646973,345572,zimmerib,139.11.222.200,2.9449257850646973,51,0.4249801455219585,0.9998128175356382,31,3,relu,5f1ff445
14,,,,1729193407,,True,51,732c0fba,2024-10-17_21-30-07,0.0004830360412597656,3.6138410568237305,345672,zimmerib,139.11.222.200,3.6138410568237305,51,0.23118541566822512,0.9990007438894434,99,4,leaky_relu,732c0fba
15,1.0119653940200806,,24.0,1729193409,,True,25,5a9ecb7a,2024-10-17_21-30-09,0.02987813949584961,1.4178988933563232,345774,zimmerib,139.11.222.200,1.4178988933563232,25,0.26465093322964195,0.9995648231106837,85,1,relu,5a9ecb7a
16,0.032199349254369736,,24.0,1729193413,,True,25,84507917,2024-10-17_21-30-13,0.034059762954711914,1.6927785873413086,345859,zimmerib,139.11.222.200,1.6927785873413086,25,0.31892405260216955,0.9998829061403613,12,2,relu,84507917
17,0.012977590784430504,,24.0,1729193417,,True,25,3602bba9,2024-10-17_21-30-17,0.04613494873046875,1.8080224990844727,345959,zimmerib,139.11.222.200,1.8080224990844727,25,0.024125406264043265,0.9991751667792091,60,3,elu,3602bba9
18,,,,1729193422,,True,51,bac36d1e,2024-10-17_21-30-22,0.0004482269287109375,3.3508851528167725,346060,zimmerib,139.11.222.200,3.3508851528167725,51,0.1630347304504664,0.9997555845925825,67,4,leaky_relu,bac36d1e
19,,,,1729193426,,True,51,b07da849,2024-10-17_21-30-26,0.0005102157592773438,3.0087430477142334,346162,zimmerib,139.11.222.200,3.0087430477142334,51,0.14690343784315973,0.9990378877337756,64,4,none,b07da849
20,,,,1729193430,,True,51,fa22121c,2024-10-17_21-30-30,0.00044918060302734375,3.1414246559143066,346246,zimmerib,139.11.222.200,3.1414246559143066,51,0.15934665552339916,0.9990052347204965,67,4,none,fa22121c
21,,,,1729193434,,True,51,c9cbfb1f,2024-10-17_21-30-34,0.00054931640625,3.1357181072235107,346347,zimmerib,139.11.222.200,3.1357181072235107,51,0.18110960834322076,0.9990277913223607,63,4,none,c9cbfb1f
22,,,,1729193438,,True,51,cc169ca5,2024-10-17_21-30-38,0.00042748451232910156,3.0135414600372314,346449,zimmerib,139.11.222.200,3.0135414600372314,51,0.14358343963906733,0.9994193721196483,65,4,none,cc169ca5
23,,,,1729193442,,True,51,c543507e,2024-10-17_21-30-42,0.0006129741668701172,3.1956987380981445,346550,zimmerib,139.11.222.200,3.1956987380981445,51,0.13541649170478495,0.9990100289773637,63,4,none,c543507e
24,inf,,24.0,1729193445,,True,25,41420099,2024-10-17_21-30-45,0.04483366012573242,1.910942554473877,346635,zimmerib,139.11.222.200,1.910942554473877,25,0.13961379051535214,0.9990094296065384,65,4,none,41420099
