,epochs,train,val,test
0,0.0,0.026622168719768524,0.046990856528282166,0.28589189052581787
1,1.0,0.020361248403787613,0.05624576658010483,1.7854273319244385
2,2.0,0.014786585234105587,0.002098600147292018,0.36850932240486145
3,3.0,0.0023535836953669786,0.008321091532707214,0.6763702630996704
4,4.0,0.003217772813513875,0.05769667401909828,2.3475847244262695
5,5.0,0.005677263718098402,0.03681168705224991,1.7920665740966797
6,6.0,0.003118967404589057,0.008465622551739216,0.8180863857269287
7,7.0,0.0008250671089626849,0.0018884435994550586,0.3493035137653351
8,8.0,0.0016126446425914764,0.0017575527308508754,0.2457384467124939
9,9.0,0.002408833708614111,0.0021069440990686417,0.30330246686935425
10,10.0,0.002396193565800786,0.003178725019097328,0.43661147356033325
11,11.0,0.0017188172787427902,0.005321336444467306,0.5701704621315002
12,12.0,0.0008225219789892435,0.008129850961267948,0.6342803835868835
13,13.0,0.0005329374107532203,0.010191194713115692,0.6096225380897522
14,14.0,0.001097766449674964,0.010419518686830997,0.5763518810272217
15,15.0,0.0013238446554169059,0.009025226347148418,0.5567994117736816
16,16.0,0.00087861338397488,0.00688547920435667,0.5182363390922546
17,17.0,0.00043881539022549987,0.004753561224788427,0.4426669776439667
18,18.0,0.0003801207058131695,0.0029452345333993435,0.3436264991760254
19,19.0,0.0004990891902707517,0.0016712297219783068,0.25309470295906067
20,20.0,0.0005798180354759097,0.0010418066522106528,0.19083189964294434
21,21.0,0.0005699911271221936,0.0009343060082755983,0.16345584392547607
22,22.0,0.0004727923951577395,0.001164772897027433,0.16845637559890747
23,23.0,0.00030374189373105764,0.0018343777628615499,0.20289210975170135
24,24.0,0.00015418454131577164,0.0030132487881928682,0.24788154661655426
25,25.0,0.00016554394096601754,0.003747341688722372,0.261238694190979
26,26.0,0.00026277676806785166,0.0032788184471428394,0.2263364940881729
27,27.0,0.00025043764617294073,0.002202336909249425,0.16610786318778992
28,28.0,0.0001671573700150475,0.0012535757850855589,0.1106812134385109
29,29.0,9.159420005744323e-05,0.0006177152972668409,0.07373244315385818
30,30.0,6.038221181370318e-05,0.0003156749880872667,0.053538598120212555
31,31.0,0.00011192178499186411,0.00024730799486860633,0.040797289460897446
32,32.0,0.00015185099618975073,0.0002603560278657824,0.03331942856311798
33,33.0,0.00011816300684586167,0.00031291201594285667,0.03312520310282707
34,34.0,7.251981151057407e-05,0.0003538799355737865,0.0410817489027977
35,35.0,4.428976171766408e-05,0.00046875723637640476,0.05355639010667801
36,36.0,5.696193693438545e-05,0.0005993531085550785,0.060241516679525375
37,37.0,9.468116331845522e-05,0.0005227118963375688,0.05287650600075722
38,38.0,8.878777589416131e-05,0.0003397322434466332,0.036760229617357254
39,39.0,5.147120464243926e-05,0.00024480416323058307,0.022864649072289467
40,40.0,2.9851771614630707e-05,0.0001882244396256283,0.015424879267811775
41,41.0,3.3028543839463964e-05,0.00019847400835715234,0.01146745216101408
42,42.0,4.983548933523707e-05,0.00028673396445810795,0.009338515810668468
43,43.0,4.5221397158456966e-05,0.000280912994639948,0.011055859737098217
44,44.0,2.6087100195582025e-05,0.0001682362926658243,0.018571212887763977
45,45.0,1.3055452654953115e-05,0.00024771445896476507,0.02257387526333332
46,46.0,2.0500858227023855e-05,0.00034142733784392476,0.017835134640336037
47,47.0,2.6573821742204018e-05,0.0002704883518163115,0.013986460864543915
48,48.0,1.632817293284461e-05,0.00021467932674568146,0.009704974479973316
49,49.0,1.0890362318605185e-05,0.00027398194652050734,0.005577263422310352
50,50.0,7.456689672835637e-06,0.00038115872303023934,0.003371278755366802
51,51.0,1.046946727001341e-05,0.0003805903543252498,0.0027030122000724077
52,52.0,1.1384238860046025e-05,0.0002837877837009728,0.0026765887159854174
53,53.0,8.094942131720018e-06,0.00021623804059345275,0.0029544441495090723
54,54.0,5.3544476941169705e-06,0.0002113573718816042,0.0031515080481767654
55,55.0,3.902901426044991e-06,0.00022382738825399429,0.0032033203169703484
56,56.0,6.9081866058695596e-06,0.00019952976435888559,0.0031599162612110376
57,57.0,7.2315719990001526e-06,0.00017382646910846233,0.002834282349795103
58,58.0,5.4499546422448475e-06,0.00019375943520572037,0.0021967978682368994
59,59.0,3.597157046897337e-06,0.0002615309786051512,0.0017479963134974241
60,60.0,3.269996113886009e-06,0.00032263778848573565,0.0017058455850929022
61,61.0,5.034573405282572e-06,0.00032078189542517066,0.0017042489489540458
62,62.0,4.663060735765612e-06,0.0002824536059051752,0.0016423986526206136
63,63.0,3.5522527923603775e-06,0.0002614443365018815,0.0016400327440351248
64,64.0,2.9219797852420015e-06,0.0002693406422622502,0.001676998334005475
65,65.0,3.274578602940892e-06,0.0002778818889055401,0.0016919536283239722
66,66.0,4.349948540038895e-06,0.0002640699967741966,0.001656292355619371
67,67.0,3.717490244525834e-06,0.00024868594482541084,0.001595348585397005
68,68.0,2.8563817977556027e-06,0.0002580564469099045,0.001564378966577351
69,69.0,2.654777290445054e-06,0.00028458627639338374,0.0015955166891217232
70,70.0,2.9836135126970476e-06,0.00029207515763118863,0.0015981090255081654
71,71.0,3.3509945751575287e-06,0.0002615221601445228,0.0015279616927728057
72,72.0,2.7280254926154157e-06,0.000220838250243105,0.0015172184212133288
73,73.0,2.3873751615610672e-06,0.00020218455756548792,0.001579989679157734
74,74.0,2.5503404685878195e-06,0.00020761792256962508,0.0016144511755555868
75,75.0,2.7620089895208366e-06,0.0002175265399273485,0.0016029998660087585
76,76.0,2.7044816306442954e-06,0.00021896262478549033,0.0015682649100199342
77,77.0,2.1807381926919334e-06,0.0002216665743617341,0.0015276429476216435
78,78.0,2.1111377463967074e-06,0.00023594056256115437,0.0015052156522870064
79,79.0,2.276835402881261e-06,0.0002528588520362973,0.0015136615838855505
80,80.0,2.3144070837588515e-06,0.00025253515923395753,0.001532787806354463
81,81.0,2.151748503820272e-06,0.0002321709762327373,0.001573973335325718
82,82.0,1.9283536403236212e-06,0.00021166664373595268,0.0016530100256204605
83,83.0,2.0439510990399867e-06,0.00020632584346458316,0.001713273231871426
84,84.0,2.103381575579988e-06,0.00021177333837840706,0.0017239076551049948
85,85.0,1.991031240322627e-06,0.0002133058151230216,0.001719433581456542
86,86.0,1.834651470744575e-06,0.00020588103507179767,0.001731398981064558
87,87.0,1.777994270923955e-06,0.0001981486420845613,0.0017639804864302278
88,88.0,1.8817297586792847e-06,0.0001959515066118911,0.0018120496533811092
89,89.0,1.8380625306235743e-06,0.00019383354810997844,0.001890645595267415
90,90.0,1.7346508229820756e-06,0.0001843770151026547,0.002019569044932723
91,91.0,1.6777713653937099e-06,0.0001714404788799584,0.0021719851065427065
92,92.0,1.6944809431151953e-06,0.00016574811888858676,0.002263495698571205
93,93.0,1.7066621467165533e-06,0.00017053786723408848,0.0022537887562066317
94,94.0,1.607021658855956e-06,0.00017794527229852974,0.002208554884418845
95,95.0,1.5547201428489643e-06,0.0001788034860510379,0.0022058957256376743
96,96.0,1.5523240790571435e-06,0.00017388911510352045,0.0022616679780185223
97,97.0,1.5661396446375875e-06,0.00016981852240860462,0.002348226262256503
98,98.0,1.5288184158634976e-06,0.00016799238801468164,0.002449735766276717
99,99.0,1.468006985305692e-06,0.00016386860806960613,0.0025798070710152388
100,100.0,1.4661212617284036e-06,0.00015590953989885747,0.0027329958975315094
101,101.0,1.4620460433434346e-06,0.00014934928913135082,0.0028544648084789515
102,102.0,1.4410810535991914e-06,0.0001484925305703655,0.002900885883718729
103,103.0,1.3950814263807843e-06,0.00015047870692797005,0.00291258841753006
104,104.0,1.3812801853418932e-06,0.00014914656640030444,0.0029679087456315756
105,105.0,1.3869475878891535e-06,0.00014361829380504787,0.003090266138315201
106,106.0,1.3692747415916529e-06,0.00013865665823686868,0.003233853494748473
107,107.0,1.3426620171230752e-06,0.00013699845294468105,0.0033514525275677443
108,108.0,1.3206529274611967e-06,0.00013635726645588875,0.003445901209488511
109,109.0,1.3210182032707962e-06,0.00013425506767816842,0.0035322345793247223
110,110.0,1.305881596636027e-06,0.00013231704360805452,0.0035916203632950783
111,111.0,1.2831875437768758e-06,0.0001330380473518744,0.0036061268765479326
112,112.0,1.266890194528969e-06,0.00013502087676897645,0.003612424014136195
113,113.0,1.2618247637874447e-06,0.00013442127965390682,0.003672525053843856
114,114.0,1.2535040241345996e-06,0.00013054943701718003,0.00379897840321064
115,115.0,1.2326482874414069e-06,0.00012666523980442435,0.003941699396818876
116,116.0,1.2188377240818227e-06,0.00012494061957113445,0.004052196629345417
117,117.0,1.209312927130668e-06,0.00012400826381053776,0.004134280141443014
118,118.0,1.2004609288851498e-06,0.00012206868996145204,0.004211628809571266
119,119.0,1.1833416238005157e-06,0.00011995696695521474,0.004280830267816782
120,120.0,1.1703878044500016e-06,0.0001192616909975186,0.004330585710704327
