,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/gamma_scheduler,config/model/hidden_size_ODE,config/model/n_layers_hidden_ODE,config/model/activation_ODE,logdir
0,,,,1729220722,,True,51,8d6e73ba,2024-10-18_05-05-22,0.0020647048950195312,20.029489755630493,1071039,zimmerib,139.11.222.200,20.029489755630493,51,0.27441126382862313,0.9997151893663724,64,3,none,8d6e73ba
1,,,,1729220730,,True,51,6a4a6efe,2024-10-18_05-05-30,0.00046324729919433594,23.543939113616943,1073085,zimmerib,139.11.222.200,23.543939113616943,51,0.48183174362290965,0.9993834415188257,82,3,leaky_relu,6a4a6efe
2,0.006864748429507017,,,1729220738,,True,51,889bfee9,2024-10-18_05-05-38,0.0005908012390136719,28.622295379638672,1073279,zimmerib,139.11.222.200,28.622295379638672,51,0.010118996536188456,0.9998326198455479,80,4,relu,889bfee9
3,,,,1729220736,,True,51,e218946e,2024-10-18_05-05-36,0.003859281539916992,22.34858202934265,1073381,zimmerib,139.11.222.200,22.34858202934265,51,0.05914603019020792,0.9996399210213275,23,4,none,e218946e
4,,,,1729220738,,True,51,c899e6ee,2024-10-18_05-05-38,0.0004379749298095703,21.14228630065918,1073481,zimmerib,139.11.222.200,21.14228630065918,51,0.2280806046049521,0.9995684339488686,11,3,elu,c899e6ee
5,0.09875912964344025,,24.0,1729220728,,True,25,ad0ba9ec,2024-10-18_05-05-28,0.2575521469116211,7.278460502624512,1073565,zimmerib,139.11.222.200,7.278460502624512,25,0.17976035520788727,0.9994370319537993,73,1,leaky_relu,ad0ba9ec
6,,,,1729220744,,True,51,8b7ab42d,2024-10-18_05-05-44,0.0006964206695556641,19.674705743789673,1073667,zimmerib,139.11.222.200,19.674705743789673,51,0.1577210211785827,0.9993637107709427,61,2,relu,8b7ab42d
7,0.5603839755058289,,24.0,1729220736,,True,25,9f91eefd,2024-10-18_05-05-36,0.2659730911254883,7.479445695877075,1073767,zimmerib,139.11.222.200,7.479445695877075,25,0.32655763164944457,0.9992532916025397,52,1,elu,9f91eefd
8,0.04610497131943703,,,1729220746,,True,51,1e7e2b0b,2024-10-18_05-05-46,0.0017704963684082031,14.171568870544434,1073852,zimmerib,139.11.222.200,14.171568870544434,51,0.09829921501640994,0.999368725170661,84,1,elu,1e7e2b0b
9,2.5096943382082915e+30,,24.0,1729220744,,True,25,9647e750,2024-10-18_05-05-44,0.27904200553894043,7.653894424438477,1073952,zimmerib,139.11.222.200,7.653894424438477,25,0.4883807764842867,0.999604845519745,77,1,elu,9647e750
10,38.6547737121582,,24.0,1729220750,,True,25,37bb2793,2024-10-18_05-05-50,0.4007694721221924,10.687636137008667,1074053,zimmerib,139.11.222.200,10.687636137008667,25,0.1589984098651941,0.9994142629945146,15,3,relu,37bb2793
11,,,,1729220768,,True,51,ba8923cd,2024-10-18_05-06-08,0.000598907470703125,23.87102961540222,1074155,zimmerib,139.11.222.200,23.87102961540222,51,0.2879774883131341,0.9999292961975762,38,3,leaky_relu,ba8923cd
12,,,,1729220761,,True,51,cf233870,2024-10-18_05-06-01,0.00039386749267578125,13.506139278411865,1074239,zimmerib,139.11.222.200,13.506139278411865,51,0.2932606022756935,0.9990201075461875,85,1,none,cf233870
13,,,,1729220774,,True,51,f193939d,2024-10-18_05-06-14,0.0027589797973632812,22.0582594871521,1074342,zimmerib,139.11.222.200,22.0582594871521,51,0.12438408422854381,0.9995761573344178,63,3,leaky_relu,f193939d
14,,,,1729220775,,True,51,3718f58c,2024-10-18_05-06-15,0.0004048347473144531,19.396034240722656,1074443,zimmerib,139.11.222.200,19.396034240722656,51,0.349742642865999,0.9992974369508552,84,2,elu,3718f58c
15,,,,1729220786,,True,51,a4219eb3,2024-10-18_05-06-26,0.0037689208984375,26.69805645942688,1074544,zimmerib,139.11.222.200,26.69805645942688,51,0.36262988736702206,0.9995013243819267,97,3,leaky_relu,a4219eb3
16,,,,1729220780,,True,51,2eb4d2a6,2024-10-18_05-06-20,0.0016248226165771484,17.115193843841553,1074629,zimmerib,139.11.222.200,17.115193843841553,51,0.3300901670109676,0.9992900776072104,66,2,none,2eb4d2a6
17,,,,1729220786,,True,51,56ad472a,2024-10-18_05-06-26,0.000553131103515625,19.281776666641235,1074730,zimmerib,139.11.222.200,19.281776666641235,51,0.28716688117230094,0.9996532008198571,69,2,relu,56ad472a
18,,,,1729220797,,True,51,e1a7fb1e,2024-10-18_05-06-37,0.0005931854248046875,26.496094465255737,1074829,zimmerib,139.11.222.200,26.496094465255737,51,0.40309893258315244,0.9997038885835403,19,4,leaky_relu,e1a7fb1e
19,0.032479483634233475,,,1729220798,,True,51,da32ae11,2024-10-18_05-06-38,0.0005917549133300781,23.98056721687317,1074914,zimmerib,139.11.222.200,23.98056721687317,51,0.08125484240884064,0.9996155595642838,21,4,relu,da32ae11
20,,,,1729220806,,True,51,e58e505e,2024-10-18_05-06-46,0.0005242824554443359,27.511398792266846,1075015,zimmerib,139.11.222.200,27.511398792266846,51,0.3487174122845504,0.999453542682678,75,4,relu,e58e505e
21,0.2221100777387619,,24.0,1729220790,,True,25,31ea57d0,2024-10-18_05-06-30,0.2770652770996094,7.812592029571533,1075117,zimmerib,139.11.222.200,7.812592029571533,25,0.36499798130640476,0.9991716296772615,57,1,elu,31ea57d0
22,0.09220978617668152,,24.0,1729220794,,True,25,4088b987,2024-10-18_05-06-34,0.2832150459289551,7.963441610336304,1075217,zimmerib,139.11.222.200,7.963441610336304,25,0.17268238683164439,0.9999280812934656,74,1,leaky_relu,4088b987
23,,,,1729220812,,True,51,72c71567,2024-10-18_05-06-52,0.0005376338958740234,22.48286724090576,1075301,zimmerib,139.11.222.200,22.48286724090576,51,0.4671076568224176,0.9996139659559659,58,3,relu,72c71567
24,,,,1729220811,,True,51,aa567bd4,2024-10-18_05-06-51,0.0004558563232421875,17.183707237243652,1075403,zimmerib,139.11.222.200,17.183707237243652,51,0.09310464101010928,0.9999443723899839,77,2,none,aa567bd4
25,0.9426978230476379,,24.0,1729220805,,True,25,16fbe901,2024-10-18_05-06-45,0.2691192626953125,7.575220346450806,1075505,zimmerib,139.11.222.200,7.575220346450806,25,0.15590482303823136,0.9996963434888154,44,1,elu,16fbe901
