,mean,std
0,0.029819933464750648,0.012407417216498868
1,0.05777645530179143,0.052891369931914366
2,0.07843898772262037,0.09211853687660233
3,0.010437475386424921,0.011272531277927175
4,0.01936819578986615,0.014372490768232956
5,0.01472870449651964,0.01301936032836584
6,0.006586499803233892,0.005117130534325902
7,0.010428157343994826,0.009758612144838301
8,0.004339486375101842,0.004271288090904462
9,0.004948916073772125,0.00572853178105503
10,0.004257561609847471,0.004451218005735623
11,0.0034896328288596123,0.002502448070161954
12,0.002161228454497177,0.002332272668013319
13,0.0021357539262680802,0.00197582531219817
14,0.0029775803341181017,0.0037788561733301533
15,0.0020011391025036573,0.002541805434724102
16,0.0010337730054743588,0.0007108532425831492
17,0.0013236920567578636,0.0008000401758137222
18,0.0017075373252737336,0.0015878200686733727
19,0.0015338083576352801,0.0016551102624762111
20,0.0011313340364722535,0.000850783769020791
21,0.0007403211893688422,0.0005779060504776202
22,0.000689757835061755,0.00037398574330821903
23,0.0009538480735500343,0.0009663574127780623
24,0.0010391171454102732,0.0013023684171545294
25,0.00077579744902323,0.0010184051790118637
26,0.0005299720396578778,0.0004612376980305228
27,0.00045077062532072887,0.0002398344453824546
28,0.00046208122148527764,0.0004068702775080446
29,0.0005327551716618473,0.0005895452009897189
30,0.0005341670403140597,0.000446826607847957
31,0.0003661669652501587,0.0001795629230432211
32,0.00020772903008037247,9.123370034948209e-05
33,0.00023632438387721777,0.00019327159866207614
34,0.000381891206416185,0.00042239375439616844
35,0.00037445610178110655,0.0004057392093260624
36,0.00024328245672222693,0.00019879436514042768
37,0.00019155917834723368,8.633118102581064e-05
38,0.0002133454709110083,0.00013192947371002453
39,0.00024219696570071392,0.00020471909787515225
40,0.00023471988970413804,0.00015347579391417955
41,0.00015663110934838187,3.915867340641804e-05
42,0.00011712233026628383,1.5417259321586775e-05
43,0.000146329100971343,8.491197065587602e-05
44,0.00017870901683636475,0.00016444688868717572
45,0.00019112169320578687,0.00014016638147115057
46,0.00014795931019762065,6.775066323460193e-05
47,0.00011506397095217835,3.617309560649376e-05
48,0.00013114335342834238,5.4237808273110635e-05
49,0.0001406830888299737,7.378374723161142e-05
50,0.00012949494339409284,5.214255463925136e-05
51,9.789390242076479e-05,1.3971538462701e-05
52,8.728509601496626e-05,7.218230724474833e-06
53,0.00010998601828760002,3.7701599213372155e-05
54,0.00012171420894446783,6.165564042931309e-05
55,0.00011518966311996337,4.3408802987881654e-05
56,9.857870463747531e-05,1.9068404423804512e-05
57,9.224528912454844e-05,1.534014732156609e-05
58,0.0001020316376525443,2.648081106700338e-05
59,9.930458691087551e-05,2.681158882480218e-05
60,8.675578101247083e-05,1.1256978719018844e-05
61,8.140160934999585e-05,4.891694273736299e-06
62,8.60852851474192e-05,1.0999749354719761e-05
63,9.504468289378565e-05,2.2532064866141843e-05
64,9.331421824754216e-05,2.019033309999662e-05
65,8.574293133278843e-05,9.531254610491101e-06
66,8.337506005773321e-05,7.300833890074222e-06
67,8.42347217258066e-05,1.065435249567724e-05
68,8.511179839842953e-05,1.1905893182032938e-05
69,8.134680865623523e-05,5.427771514396446e-06
70,7.741189256194048e-05,1.1987843483133755e-06
71,8.000135312613565e-05,4.098761050827329e-06
72,8.295411316794343e-05,9.224050049117865e-06
73,8.193129178835079e-05,8.699712058762708e-06
74,7.940447540022433e-05,4.558047642616719e-06
75,7.793822078383528e-05,3.0687232081243214e-06
76,7.876929703343194e-05,5.036702491058923e-06
77,7.901077697169967e-05,5.0193900104823985e-06
78,7.709796955168713e-05,2.062875925376239e-06
79,7.640654257556889e-05,1.3942625353151819e-06
80,7.780796659062617e-05,2.514790636609015e-06
81,7.897211980889551e-05,3.919235388252887e-06
82,7.893216388765723e-05,3.3371210374059297e-06
83,7.874350740166847e-05,4.397013435267171e-06
84,8.040277134568896e-05,7.99899185791192e-06
85,8.448807238892186e-05,1.4766665988864794e-05
86,9.025406870932784e-05,2.7189282456574965e-05
87,9.811925156100187e-05,4.511564057447332e-05
88,0.00010516539805394132,5.901798830137371e-05
89,0.00010213556197413709,5.1508953303198604e-05
90,8.659696868562605e-05,2.051614663597043e-05
91,7.54541833885014e-05,1.5983658513886233e-06
92,8.118276491586585e-05,1.180317805851334e-05
93,8.917896957427729e-05,2.7437649159983233e-05
94,8.306064955831971e-05,1.5087568764815257e-05
95,7.497107071685605e-05,1.1856644056500098e-06
96,7.925053250801284e-05,8.895764301513751e-06
97,8.30258632049663e-05,1.5939237653608945e-05
98,7.719874156464357e-05,4.129843887221271e-06
99,7.546296001237351e-05,1.592028651688372e-06
100,7.976687993505038e-05,1.0235795397316487e-05
101,7.781342719681561e-05,6.189042647221367e-06
102,7.463927249773405e-05,1.1412217299736865e-06
103,7.742108209640719e-05,5.733987785632926e-06
104,7.740390719845891e-05,5.934767661809512e-06
105,7.446351446560584e-05,9.22937744423864e-07
