,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/gamma_scheduler,config/model/hidden_size_ODE,config/model/n_layers_hidden_ODE,config/model/activation_ODE,logdir
0,,,,1729261312,,True,51,00f83c75,2024-10-18_16-21-52,0.00044846534729003906,2.693070411682129,2117543,zimmerib,139.11.222.200,2.693070411682129,51,0.18727631402249278,0.9999507143064099,76,3,none,00f83c75
1,0.05926885828375816,,,1729261316,,True,51,ff864264,2024-10-18_16-21-56,0.0003807544708251953,2.9052884578704834,2119589,zimmerib,139.11.222.200,2.9052884578704834,51,0.30056149472148697,0.999708072577796,11,4,relu,ff864264
2,0.18300728499889374,,,1729261319,,True,51,4892623f,2024-10-18_16-21-59,0.000396728515625,2.4532501697540283,2119781,zimmerib,139.11.222.200,2.4532501697540283,51,0.15212807905733927,0.9995247564316322,49,2,relu,4892623f
3,5.126483939114512e+28,,24.0,1729261322,,True,25,6b527ae4,2024-10-18_16-22-02,0.03985762596130371,1.6696531772613525,2119883,zimmerib,139.11.222.200,1.6696531772613525,25,0.2280404314086758,0.999785175961393,28,3,elu,6b527ae4
4,79.72431182861328,,24.0,1729261327,,True,25,aba792b2,2024-10-18_16-22-07,0.05571556091308594,2.0848276615142822,2119967,zimmerib,139.11.222.200,2.0848276615142822,25,0.03253514597670991,0.9999488855372534,97,4,elu,aba792b2
5,0.0006623740191571414,,,1729261331,,True,51,8bb7ec8c,2024-10-18_16-22-11,0.0003924369812011719,2.8704540729522705,2120066,zimmerib,139.11.222.200,2.8704540729522705,51,0.06102789704004097,0.9994951769101112,13,4,leaky_relu,8bb7ec8c
6,,,,1729261336,,True,51,b01e0fc2,2024-10-18_16-22-16,0.0006172657012939453,3.6163346767425537,2120168,zimmerib,139.11.222.200,3.6163346767425537,51,0.2733596725688464,0.9991848544555255,98,4,relu,b01e0fc2
7,0.0011901619145646691,,,1729261338,,True,51,5b711e1e,2024-10-18_16-22-18,0.0003323554992675781,2.3593974113464355,2120269,zimmerib,139.11.222.200,2.3593974113464355,51,0.044255366100939234,0.9991959828624192,14,2,elu,5b711e1e
8,11.89397144317627,,24.0,1729261342,,True,25,0963251c,2024-10-18_16-22-22,0.04290294647216797,1.7541146278381348,2120354,zimmerib,139.11.222.200,1.7541146278381348,25,0.1404744454985935,0.9995426960831583,22,4,leaky_relu,0963251c
9,0.0005870245513506234,,,1729261347,,True,51,37cfceea,2024-10-18_16-22-27,0.0004901885986328125,2.8988919258117676,2120456,zimmerib,139.11.222.200,2.8988919258117676,51,0.0027710033406299637,0.9998154614284548,74,3,relu,37cfceea
10,0.08028330653905869,,24.0,1729261349,,True,25,4630aa76,2024-10-18_16-22-29,0.027289867401123047,1.3560574054718018,2120556,zimmerib,139.11.222.200,1.3560574054718018,25,0.431553081903538,0.9996232981268276,40,1,elu,4630aa76
11,,,,1729261354,,True,51,f97a1a6d,2024-10-18_16-22-34,0.0003218650817871094,2.6022884845733643,2120659,zimmerib,139.11.222.200,2.6022884845733643,51,0.4436074991607375,0.9994722149251619,20,3,elu,f97a1a6d
12,0.0014633770333603024,,,1729261357,,True,51,e0196b29,2024-10-18_16-22-37,0.00029087066650390625,1.976789951324463,2120742,zimmerib,139.11.222.200,1.976789951324463,51,0.2613711873627032,0.9994275410183585,12,1,leaky_relu,e0196b29
13,,,,1729261362,,True,51,27ca5502,2024-10-18_16-22-42,0.0004544258117675781,3.1225311756134033,2120842,zimmerib,139.11.222.200,3.1225311756134033,51,0.45378416129830723,0.9992492922291488,47,4,elu,27ca5502
14,,,,1729261365,,True,51,e28491cb,2024-10-18_16-22-45,0.00046539306640625,2.679922342300415,2120942,zimmerib,139.11.222.200,2.679922342300415,51,0.4725688207497511,0.9990059971829558,73,3,none,e28491cb
15,,,,1729261369,,True,51,3cf13135,2024-10-18_16-22-49,0.00044274330139160156,2.5235373973846436,2121026,zimmerib,139.11.222.200,2.5235373973846436,51,0.4538333209933061,0.9999698297987788,72,3,none,3cf13135
16,,,,1729261373,,True,51,8898acae,2024-10-18_16-22-53,0.00040602684020996094,2.6640913486480713,2121126,zimmerib,139.11.222.200,2.6640913486480713,51,0.4837685418237653,0.9999458097199737,75,3,none,8898acae
17,inf,,24.0,1729261375,,True,25,3eaa7b51,2024-10-18_16-22-55,0.039388418197631836,1.644644021987915,2121228,zimmerib,139.11.222.200,1.644644021987915,25,0.46778158242195156,0.9999835793359328,77,3,none,3eaa7b51
18,,,,1729261380,,True,51,a9ee3a12,2024-10-18_16-23-00,0.0006272792816162109,2.5960452556610107,2121328,zimmerib,139.11.222.200,2.5960452556610107,51,0.4559592424417366,0.9999985874868274,76,3,none,a9ee3a12
19,0.0007144852424971759,,,1729261384,,True,51,297bf421,2024-10-18_16-23-04,0.0005257129669189453,2.9047317504882812,2121412,zimmerib,139.11.222.200,2.9047317504882812,51,0.0168026066083867,0.9993303383894285,69,3,relu,297bf421
20,0.0006491289241239429,,,1729261388,,True,51,6b1f6840,2024-10-18_16-23-08,0.0005323886871337891,3.000868797302246,2121513,zimmerib,139.11.222.200,3.000868797302246,51,0.0009281516917617511,0.9992941558837806,68,3,relu,6b1f6840
21,,,,1729261392,,True,51,69817e41,2024-10-18_16-23-12,0.0004589557647705078,3.3801331520080566,2121615,zimmerib,139.11.222.200,3.3801331520080566,51,0.11587429328761216,0.9990131403157179,79,4,leaky_relu,69817e41
