,epochs,train,val,test
0,0.0,0.024263015016913414,0.010024015791714191,0.05443427711725235
1,1.0,0.009429963305592537,2.676095962524414,73.35897827148438
2,2.0,0.6030780673027039,0.010652543045580387,0.12982778251171112
3,3.0,0.002802859526127577,0.020809559151530266,0.014456282369792461
4,4.0,0.012355964630842209,0.0012944830814376473,0.11138497292995453
5,5.0,0.001775979995727539,0.07532380521297455,1.339699625968933
6,6.0,0.017156409099698067,0.028657803311944008,0.9162588119506836
7,7.0,0.004098433069884777,0.010350816883146763,0.1930590718984604
8,8.0,0.011202254332602024,0.01692628674209118,0.19009414315223694
9,9.0,0.017347590997815132,0.005768166854977608,0.5712457299232483
10,10.0,0.0021037235856056213,0.050033681094646454,1.3694839477539062
11,11.0,0.006847929675132036,0.05164752155542374,1.3587679862976074
12,12.0,0.008169004693627357,0.008032211102545261,0.6000471711158752
13,13.0,0.0007278916891664267,0.003489346709102392,0.2664012312889099
14,14.0,0.004834102466702461,0.0035118761006742716,0.3294689357280731
15,15.0,0.0047113909386098385,0.009799295105040073,0.5971370339393616
16,16.0,0.0017968384781852365,0.028581013903021812,0.8700746893882751
17,17.0,0.003574312198907137,0.029163716360926628,0.8204301595687866
18,18.0,0.003977092914283276,0.008521449752151966,0.3736448884010315
19,19.0,0.0022674035280942917,0.0031916091684252024,0.19281598925590515
20,20.0,0.0033210839610546827,0.0025257226079702377,0.3473685681819916
21,21.0,0.0018670781282708049,0.013228822499513626,0.5762196779251099
22,22.0,0.0025008823722600937,0.021237554028630257,0.6573241949081421
23,23.0,0.0032868492417037487,0.011145532131195068,0.45915454626083374
24,24.0,0.0008152390946634114,0.0029892355669289827,0.14756299555301666
25,25.0,0.0015996224246919155,0.003265717765316367,0.07287180423736572
26,26.0,0.0025847379583865404,0.0014600919093936682,0.17344975471496582
27,27.0,0.00017199756985064596,0.007951864041388035,0.2848958671092987
28,28.0,0.0012145618675276637,0.00940079614520073,0.26895782351493835
29,29.0,0.0018809629837051034,0.003251689486205578,0.1444489061832428
30,30.0,0.00049406144535169,0.0002806818811222911,0.031150182709097862
31,31.0,0.0002664732455741614,0.002006195019930601,0.0019432491390034556
32,32.0,0.0012393102515488863,0.001098715583793819,0.0015651264693588018
33,33.0,0.0006850594654679298,0.0003769158502109349,0.013928771950304508
34,34.0,3.7429312214953825e-05,0.0014324114890769124,0.028980838134884834
35,35.0,0.0005045500583946705,0.0015359434764832258,0.02324952557682991
36,36.0,0.0007677190587855875,0.000505895062815398,0.005711747799068689
37,37.0,0.0003234050527680665,5.098261317471042e-05,0.0016112306620925665
38,38.0,9.099530871026218e-06,0.0009378988761454821,0.02188120223581791
39,39.0,0.00036859189276583493,0.0013725843746215105,0.034159015864133835
40,40.0,0.0004796423891093582,0.0007268117042258382,0.020893095061182976
41,41.0,0.0001380552421323955,0.00027880913694389164,0.006917604710906744
42,42.0,6.8002897023689e-05,0.0002770358987618238,0.001794062671251595
43,43.0,0.00021786459547001868,0.0003279557859059423,0.0012345765717327595
44,44.0,0.00028418059810064733,0.00013821250468026847,0.0034656613133847713
45,45.0,0.00015815104416105896,9.377289097756147e-05,0.010980634950101376
46,46.0,2.0971943740732968e-05,0.0006026126793585718,0.02133701555430889
47,47.0,9.119752940023318e-05,0.0010222919518128037,0.025492627173662186
48,48.0,0.00020195664546918124,0.0007295454270206392,0.019573485478758812
49,49.0,0.0001352480612695217,0.0001874869194580242,0.009533452801406384
50,50.0,2.0703600966953672e-05,2.5201710741384886e-05,0.002708133775740862
51,51.0,3.706370625877753e-05,0.00011276971054030582,0.00045873166527599096
52,52.0,0.00010381945321569219,0.00011876005737576634,0.00015533072291873395
53,53.0,0.000100896337244194,5.391031663748436e-05,0.0001986115239560604
