,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/gamma_scheduler,config/model/hidden_size_FDE,config/model/n_layers_hidden_FDE,config/model/activation_FDE,config/model/alpha,logdir
0,,,,1729185430,,True,51,689a50c5,2024-10-17_19-17-10,0.00042700767517089844,17.540245532989502,132831,zimmerib,139.11.222.200,17.540245532989502,51,0.36613630136194525,0.9995671890154508,37,4,relu,0.6687627891166382,689a50c5
1,,,,1729185434,,True,51,595a2f2e,2024-10-17_19-17-14,0.0004711151123046875,18.022881746292114,134894,zimmerib,139.11.222.200,18.022881746292114,51,0.041284552313164524,0.9993651977553548,47,4,elu,0.8485447126174583,595a2f2e
2,,,,1729185434,,True,51,40282610,2024-10-17_19-17-14,0.0015838146209716797,14.318156480789185,135070,zimmerib,139.11.222.200,14.318156480789185,51,0.47996509217182964,0.9994389866078053,72,2,relu,0.6321519159191643,40282610
3,,,,1729185443,,True,51,d9824d83,2024-10-17_19-17-23,0.0004413127899169922,19.212498903274536,135170,zimmerib,139.11.222.200,19.212498903274536,51,0.44345814264289013,0.9998583493883489,69,4,elu,0.9848048350893479,d9824d83
4,,,,1729185445,,True,51,c1d1e191,2024-10-17_19-17-25,0.0005183219909667969,17.635389804840088,135276,zimmerib,139.11.222.200,17.635389804840088,51,0.08354960662761912,0.9994692574968613,57,4,relu,0.539050804038474,c1d1e191
5,0.018775539472699165,,,1729185443,,True,51,8e3d48ca,2024-10-17_19-17-23,0.0003428459167480469,11.667555332183838,135376,zimmerib,139.11.222.200,11.667555332183838,51,0.008852232811610511,0.9994384927004499,25,1,leaky_relu,0.6665129167913091,8e3d48ca
6,,,,1729185448,,True,51,32009c70,2024-10-17_19-17-28,0.0005314350128173828,12.109213829040527,135461,zimmerib,139.11.222.200,12.109213829040527,51,0.36418238241232315,0.999033738029814,35,1,leaky_relu,0.6029337431958124,32009c70
7,,,,1729185456,,True,51,e3e67021,2024-10-17_19-17-36,0.00042510032653808594,15.856197834014893,135562,zimmerib,139.11.222.200,15.856197834014893,51,0.17805069219651615,0.9994887944535612,43,3,relu,0.6850050281472136,e3e67021
8,6.473333083174425e+29,,24.0,1729185452,,True,25,458fa858,2024-10-17_19-17-32,0.29210925102233887,8.079851865768433,135665,zimmerib,139.11.222.200,8.079851865768433,25,0.18412948855263886,0.9993197225462652,10,3,elu,0.9013062458895105,458fa858
9,,,,1729185465,,True,51,412eb0f4,2024-10-17_19-17-45,0.0017552375793457031,17.191946268081665,135766,zimmerib,139.11.222.200,17.191946268081665,51,0.09371897176639137,0.9997310643969202,75,3,elu,0.5737551937263057,412eb0f4
10,,,,1729185471,,True,51,04668996,2024-10-17_19-17-51,0.0026595592498779297,18.496580600738525,135869,zimmerib,139.11.222.200,18.496580600738525,51,0.14482407305225953,0.9992714394582666,70,4,relu,0.8178646266836964,04668996
11,,,,1729185471,,True,51,2e828a2b,2024-10-17_19-17-51,0.0014314651489257812,14.125391483306885,135954,zimmerib,139.11.222.200,14.125391483306885,51,0.20171847034368567,0.9996991751595321,33,2,relu,0.5755808094925488,2e828a2b
12,,,,1729185479,,True,51,7ce06c60,2024-10-17_19-17-59,0.0006363391876220703,18.475295543670654,136054,zimmerib,139.11.222.200,18.475295543670654,51,0.30670480622621765,0.999339893406995,94,3,leaky_relu,0.9331856286359173,7ce06c60
13,,,,1729185478,,True,51,056ccfb9,2024-10-17_19-17-58,0.0005853176116943359,13.23764681816101,136156,zimmerib,139.11.222.200,13.23764681816101,51,0.049035557420138105,0.9992289569464213,92,2,none,0.6199174074780138,056ccfb9
14,,,,1729185487,,True,51,b41f485e,2024-10-17_19-18-07,0.0004458427429199219,17.916029691696167,136256,zimmerib,139.11.222.200,17.916029691696167,51,0.496975514976606,0.999777428707214,59,4,relu,0.8472934928858038,b41f485e
15,,,,1729185487,,True,51,cd625454,2024-10-17_19-18-07,0.0015308856964111328,14.758108139038086,136341,zimmerib,139.11.222.200,14.758108139038086,51,0.2157608166109432,0.999362608850547,71,3,none,0.8346173248113973,cd625454
16,,,,1729185492,,True,51,c8bfc480,2024-10-17_19-18-12,0.0006320476531982422,15.4105384349823,136442,zimmerib,139.11.222.200,15.4105384349823,51,0.2211454479707357,0.9998584775262291,45,3,none,0.8776537409596462,c8bfc480
17,,,,1729185496,,True,51,eadc7981,2024-10-17_19-18-16,0.001956462860107422,16.09762978553772,136544,zimmerib,139.11.222.200,16.09762978553772,51,0.36295549279139927,0.9994964735212222,43,4,none,0.7839875779290153,eadc7981
