,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/gamma_scheduler,config/model/hidden_size_ODE,config/model/n_layers_hidden_ODE,config/model/activation_ODE,logdir
0,,,,1729228956,,True,51,259b283d,2024-10-18_07-22-36,0.0004355907440185547,20.949404001235962,1280829,zimmerib,139.11.222.200,20.949404001235962,51,0.18727631402249278,0.9999507143064099,76,3,none,259b283d
1,inf,,,1729228964,,True,51,42ed828e,2024-10-18_07-22-44,0.00040602684020996094,24.707879543304443,1282894,zimmerib,139.11.222.200,24.707879543304443,51,0.30056149472148697,0.999708072577796,11,4,relu,42ed828e
2,,,,1729228961,,True,51,63f9b723,2024-10-18_07-22-41,0.0006313323974609375,18.74940800666809,1283086,zimmerib,139.11.222.200,18.74940800666809,51,0.15212807905733927,0.9995247564316322,49,2,relu,63f9b723
3,,,,1729228968,,True,51,33862dfb,2024-10-18_07-22-48,0.002885580062866211,22.029479265213013,1283189,zimmerib,139.11.222.200,22.029479265213013,51,0.2280404314086758,0.999785175961393,28,3,elu,33862dfb
4,,,,1729228983,,True,51,9983442a,2024-10-18_07-23-03,0.003773927688598633,33.05452799797058,1283273,zimmerib,139.11.222.200,33.05452799797058,51,0.03253514597670991,0.9999488855372534,97,4,elu,9983442a
5,0.010235625319182873,,,1729228981,,True,51,704481db,2024-10-18_07-23-01,0.005841732025146484,26.70548391342163,1283373,zimmerib,139.11.222.200,26.70548391342163,51,0.06102789704004097,0.9994951769101112,13,4,leaky_relu,704481db
6,,,,1729228988,,True,51,cbe3c609,2024-10-18_07-23-08,0.0005857944488525391,30.48742961883545,1283474,zimmerib,139.11.222.200,30.48742961883545,51,0.2733596725688464,0.9991848544555255,98,4,relu,cbe3c609
7,0.03718476742506027,,,1729228980,,True,51,f1a023a8,2024-10-18_07-23-00,0.0004107952117919922,18.439977645874023,1283558,zimmerib,139.11.222.200,18.439977645874023,51,0.044255366100939234,0.9991959828624192,14,2,elu,f1a023a8
8,,,,1729228992,,True,51,b64144a8,2024-10-18_07-23-12,0.0005967617034912109,26.848486185073853,1283661,zimmerib,139.11.222.200,26.848486185073853,51,0.1404744454985935,0.9995426960831583,22,4,leaky_relu,b64144a8
9,0.00437535485252738,,,1729228993,,True,51,a47e4aed,2024-10-18_07-23-13,0.0004448890686035156,23.40026831626892,1283764,zimmerib,139.11.222.200,23.40026831626892,51,0.0027710033406299637,0.9998154614284548,74,3,relu,a47e4aed
10,0.10903504490852356,,24.0,1729228981,,True,25,720b8e66,2024-10-18_07-23-01,0.28213953971862793,7.75497031211853,1283866,zimmerib,139.11.222.200,7.75497031211853,25,0.431553081903538,0.9996232981268276,40,1,elu,720b8e66
11,,,,1729229000,,True,51,c8825b95,2024-10-18_07-23-20,0.0005757808685302734,23.02202868461609,1283951,zimmerib,139.11.222.200,23.02202868461609,51,0.4436074991607375,0.9994722149251619,20,3,elu,c8825b95
12,0.6511708498001099,,24.0,1729228988,,True,25,60ffa0ef,2024-10-18_07-23-08,0.2558290958404541,7.167894601821899,1284052,zimmerib,139.11.222.200,7.167894601821899,25,0.2613711873627032,0.9994275410183585,12,1,leaky_relu,60ffa0ef
13,,,,1729229012,,True,51,ad512759,2024-10-18_07-23-32,0.0037126541137695312,27.550869464874268,1284153,zimmerib,139.11.222.200,27.550869464874268,51,0.45378416129830723,0.9992492922291488,47,4,elu,ad512759
14,,,,1729229017,,True,51,83698152,2024-10-18_07-23-37,0.0004756450653076172,28.7173912525177,1284255,zimmerib,139.11.222.200,28.7173912525177,51,0.46484952919476313,0.9998081203795645,67,4,elu,83698152
15,6.860125786502647e+23,,24.0,1729228999,,True,25,e84184f1,2024-10-18_07-23-19,0.23650407791137695,6.77711296081543,1284339,zimmerib,139.11.222.200,6.77711296081543,25,0.4037220031804796,0.9998960912999235,38,1,none,e84184f1
16,0.011337163858115673,,,1729229010,,True,51,dd641f84,2024-10-18_07-23-30,0.00044727325439453125,14.281231164932251,1284443,zimmerib,139.11.222.200,14.281231164932251,51,0.0034859957442900397,0.9995107473025776,47,1,elu,dd641f84
17,,,,1729229026,,True,51,9b3cf760,2024-10-18_07-23-46,0.0004165172576904297,26.024614572525024,1284545,zimmerib,139.11.222.200,26.024614572525024,51,0.2594001229654656,0.9997030189588951,43,4,relu,9b3cf760
18,,,,1729229028,,True,51,6cd880aa,2024-10-18_07-23-48,0.0004019737243652344,24.25617218017578,1284629,zimmerib,139.11.222.200,24.25617218017578,51,0.14242739878379004,0.9990368869473545,65,3,elu,6cd880aa
19,0.06395328044891357,,24.0,1729229016,,True,25,cacbbba7,2024-10-18_07-23-36,0.2781226634979248,7.925266742706299,1284732,zimmerib,139.11.222.200,7.925266742706299,25,0.07245598709689063,0.9994894527602776,99,1,leaky_relu,cacbbba7
20,,,,1729229035,,True,51,90a1d58c,2024-10-18_07-23-55,0.003134012222290039,23.124643325805664,1284833,zimmerib,139.11.222.200,23.124643325805664,51,0.1838978885282994,0.9996323058305936,67,3,leaky_relu,90a1d58c
21,0.039936505258083344,,,1729229031,,True,51,07033d5e,2024-10-18_07-23-51,0.0003604888916015625,14.506784200668335,1284935,zimmerib,139.11.222.200,14.506784200668335,51,0.02039716302596641,0.9995908929431883,71,1,elu,07033d5e
22,0.11184107512235641,,24.0,1729229028,,True,25,19d32b4e,2024-10-18_07-23-48,0.2751290798187256,7.663445711135864,1285037,zimmerib,139.11.222.200,7.663445711135864,25,0.34547195967385197,0.9993867353463005,95,1,elu,19d32b4e
23,,,,1729229046,,True,51,512fcafd,2024-10-18_07-24-06,0.0026390552520751953,21.57801580429077,1285121,zimmerib,139.11.222.200,21.57801580429077,51,0.12897823444130066,0.9996599840460342,84,3,none,512fcafd
24,,,,1729229047,,True,51,ff1fb859,2024-10-18_07-24-07,0.0005235671997070312,19.457178592681885,1285224,zimmerib,139.11.222.200,19.457178592681885,51,0.4502100244010936,0.9996331014572732,40,2,leaky_relu,ff1fb859
25,,,,1729229055,,True,51,a00e7e41,2024-10-18_07-24-15,0.0006620883941650391,23.192792654037476,1285325,zimmerib,139.11.222.200,23.192792654037476,51,0.16671772303764765,0.9999267900955114,73,3,relu,a00e7e41
26,,,,1729229064,,True,51,9de6c9e8,2024-10-18_07-24-24,0.0006811618804931641,27.982861757278442,1285427,zimmerib,139.11.222.200,27.982861757278442,51,0.15028940587644252,0.9999754530959521,68,4,relu,9de6c9e8
27,,,,1729229067,,True,51,c6ce134e,2024-10-18_07-24-27,0.0004723072052001953,27.17876362800598,1285511,zimmerib,139.11.222.200,27.17876362800598,51,0.14038766951030968,0.9999458097199737,71,4,relu,c6ce134e
28,,,,1729229072,,True,51,02d87732,2024-10-18_07-24-32,0.0004546642303466797,27.674789905548096,1285611,zimmerib,139.11.222.200,27.674789905548096,51,0.15914994219990278,0.9999899112617048,71,4,relu,02d87732
29,,,,1729229075,,True,51,3331cfbe,2024-10-18_07-24-35,0.0005052089691162109,26.835999727249146,1285713,zimmerib,139.11.222.200,26.835999727249146,51,0.13992085020857367,0.9999908530111058,72,4,relu,3331cfbe
30,,,,1729229080,,True,51,824daaa8,2024-10-18_07-24-40,0.000507354736328125,27.374307870864868,1285814,zimmerib,139.11.222.200,27.374307870864868,51,0.15179752684419237,0.9999499179931917,70,4,relu,824daaa8
31,,,,1729229083,,True,51,79ca434b,2024-10-18_07-24-43,0.0004935264587402344,26.80453395843506,1285899,zimmerib,139.11.222.200,26.80453395843506,51,0.14903173034326023,0.9999708832748712,68,4,relu,79ca434b
32,,,,1729229090,,True,51,cba8b952,2024-10-18_07-24-50,0.004756927490234375,30.167210578918457,1285999,zimmerib,139.11.222.200,30.167210578918457,51,0.1533730939298782,0.9999734787886747,79,4,relu,cba8b952
33,,,,1729229093,,True,51,baed6a50,2024-10-18_07-24-53,0.004562854766845703,28.735901355743408,1286101,zimmerib,139.11.222.200,28.735901355743408,51,0.15596406642516553,0.9999402089453097,69,4,relu,baed6a50
34,,,,1729229097,,True,51,3e682f94,2024-10-18_07-24-57,0.0005435943603515625,28.367292404174805,1286202,zimmerib,139.11.222.200,28.367292404174805,51,0.15764625244361846,0.999980616718889,70,4,relu,3e682f94
35,,,,1729229101,,True,51,4198b8f7,2024-10-18_07-25-01,0.0004913806915283203,28.770082235336304,1286286,zimmerib,139.11.222.200,28.770082235336304,51,0.1602449004149688,0.9999794255917728,71,4,relu,4198b8f7
36,,,,1729229104,,True,51,c4a51649,2024-10-18_07-25-04,0.0004448890686035156,27.668773412704468,1286386,zimmerib,139.11.222.200,27.668773412704468,51,0.13752756799982396,0.9999829312404525,71,4,relu,c4a51649
37,,,,1729229106,,True,51,238ec126,2024-10-18_07-25-06,0.0004737377166748047,26.860639333724976,1286489,zimmerib,139.11.222.200,26.860639333724976,51,0.15485729285056093,0.9999491705184019,70,4,relu,238ec126
38,,,,1729229112,,True,51,85e04c22,2024-10-18_07-25-12,0.0006716251373291016,28.098568201065063,1286592,zimmerib,139.11.222.200,28.098568201065063,51,0.15114476042005498,0.9999493049473361,71,4,relu,85e04c22
