,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/gamma_scheduler,config/model/hidden_size_FDE,config/model/n_layers_hidden_FDE,config/model/activation_FDE,config/model/alpha,logdir
0,,,,1729245341,,True,51,9125227a,2024-10-18_11-55-41,0.001531362533569336,14.372934341430664,1699931,zimmerib,139.11.222.200,14.372934341430664,51,0.18727631402249278,0.9999507143064099,76,3,none,0.8005575058716043,9125227a
1,,,,1729245348,,True,51,0635103a,2024-10-18_11-55-48,0.002393960952758789,17.87719702720642,1701981,zimmerib,139.11.222.200,17.87719702720642,51,0.35403920817224477,0.9990205844942958,98,4,none,0.762378215816119,0635103a
2,,,,1729245345,,True,51,0d92a6f8,2024-10-18_11-55-45,0.00041747093200683594,10.449745893478394,1702173,zimmerib,139.11.222.200,10.449745893478394,51,0.21597818987087147,0.9992912291401981,65,1,none,0.5998368910791798,0d92a6f8
3,,,,1729245352,,True,51,64bf1c37,2024-10-18_11-55-52,0.0015420913696289062,13.8907949924469,1702276,zimmerib,139.11.222.200,13.8907949924469,51,0.25712207686242167,0.999592414568862,14,3,none,0.9041986740582306,64bf1c37
4,,,,1729245355,,True,51,1bc15da1,2024-10-18_11-55-55,0.0005741119384765625,12.926871061325073,1702377,zimmerib,139.11.222.200,12.926871061325073,51,0.15231383844899363,0.9990976721140064,72,2,none,0.6293899908000085,1bc15da1
5,,,,1729245362,,True,51,7c21a8a3,2024-10-18_11-56-02,0.0005757808685302734,15.990129947662354,1702461,zimmerib,139.11.222.200,15.990129947662354,51,0.33126451695414744,0.9993117110760894,57,3,leaky_relu,0.9474136752138245,7c21a8a3
6,0.04723263531923294,,,1729245361,,True,51,4e22bddd,2024-10-18_11-56-01,0.0003941059112548828,11.21539855003357,1702562,zimmerib,139.11.222.200,11.21539855003357,51,0.2989540104057545,0.9999218742350231,18,1,elu,0.9143687545759647,4e22bddd
7,,,,1729245365,,True,51,f4df2dc8,2024-10-18_11-56-05,0.00040650367736816406,11.324183940887451,1702663,zimmerib,139.11.222.200,11.324183940887451,51,0.1783830958135277,0.9992809345096874,59,1,elu,0.5993578407670862,f4df2dc8
8,0.0025021512992680073,,,1729245373,,True,51,1899fc42,2024-10-18_11-56-13,0.00042700767517089844,15.636415481567383,1702766,zimmerib,139.11.222.200,15.636415481567383,51,0.0027710033406299637,0.9998154614284548,74,3,relu,0.9315517129377968,1899fc42
9,,,,1729245373,,True,51,479d367c,2024-10-18_11-56-13,0.0006489753723144531,11.699579238891602,1702850,zimmerib,139.11.222.200,11.699579238891602,51,0.3116528304325107,0.9993308980248526,15,2,none,0.7361074625809747,479d367c
10,,,,1729245381,,True,51,807c09d0,2024-10-18_11-56-21,0.0003800392150878906,15.978404998779297,1702950,zimmerib,139.11.222.200,15.978404998779297,51,0.05980592702669147,0.999713244787223,79,3,relu,0.5127095633720475,807c09d0
11,,,,1729245382,,True,51,765b227d,2024-10-18_11-56-22,0.0004038810729980469,13.645357370376587,1703051,zimmerib,139.11.222.200,13.645357370376587,51,0.053954634582382296,0.9990314291856868,67,2,leaky_relu,0.8777755692715243,765b227d
12,0.44934549927711487,,24.0,1729245378,,True,25,668f6e44,2024-10-18_11-56-18,0.2121565341949463,5.979837417602539,1703150,zimmerib,139.11.222.200,5.979837417602539,25,0.11440679476415631,0.9990769799098288,36,1,relu,0.9018360384495572,668f6e44
13,,,,1729245394,,True,51,57387090,2024-10-18_11-56-34,0.0019986629486083984,17.321979761123657,1703234,zimmerib,139.11.222.200,17.321979761123657,51,0.09329316374242905,0.9998925589984899,59,4,relu,0.7135538943131281,57387090
14,4.226280212108007e+23,,24.0,1729245388,,True,25,6f88a2ab,2024-10-18_11-56-28,0.2728252410888672,7.558425188064575,1703337,zimmerib,139.11.222.200,7.558425188064575,25,0.4090092028135873,0.9998607305832563,10,3,relu,0.9714548519562596,6f88a2ab
15,,,,1729245398,,True,51,81165f97,2024-10-18_11-56-38,0.0004820823669433594,13.540099143981934,1703436,zimmerib,139.11.222.200,13.540099143981934,51,0.16160823398105742,0.9995187906217433,73,2,relu,0.6504391549083848,81165f97
16,,,,1729245405,,True,51,6b9ab810,2024-10-18_11-56-45,0.0031387805938720703,16.4791100025177,1703521,zimmerib,139.11.222.200,16.4791100025177,51,0.14242739878379004,0.9990368869473545,65,3,elu,0.5724474360456115,6b9ab810
17,,,,1729245407,,True,51,d7ba9164,2024-10-18_11-56-47,0.0014712810516357422,14.690008163452148,1703622,zimmerib,139.11.222.200,14.690008163452148,51,0.24473148561117875,0.9999856504541106,32,3,relu,0.8161529152967897,d7ba9164
18,,,,1729245410,,True,51,1be12cf7,2024-10-18_11-56-50,0.0006198883056640625,14.368469953536987,1703723,zimmerib,139.11.222.200,14.368469953536987,51,0.3167685200833397,0.9995357746840747,18,4,none,0.8387821809211412,1be12cf7
19,0.022477606311440468,,,1729245414,,True,51,1d2ef246,2024-10-18_11-56-54,0.00043964385986328125,13.585941553115845,1703827,zimmerib,139.11.222.200,13.585941553115845,51,0.008303748585638798,0.9995120930582992,30,3,none,0.5687604720729966,1d2ef246
20,,,,1729245424,,True,51,22623e06,2024-10-18_11-57-04,0.002604961395263672,20.28178906440735,1703911,zimmerib,139.11.222.200,20.28178906440735,51,0.17053976486161876,0.9991134735212406,94,4,elu,0.7648252891780032,22623e06
21,,,,1729245425,,True,51,ca2f0624,2024-10-18_11-57-05,0.0020780563354492188,17.373834371566772,1704016,zimmerib,139.11.222.200,17.373834371566772,51,0.12093372692731683,0.9990931027678059,91,4,none,0.9485551299762885,ca2f0624
22,,,,1729245423,,True,51,bfa42d28,2024-10-18_11-57-03,0.0012307167053222656,11.137370824813843,1704118,zimmerib,139.11.222.200,11.137370824813843,51,0.443544341268316,0.9997798755458577,68,1,leaky_relu,0.5507357714330161,bfa42d28
23,,,,1729245430,,True,51,9a3b4511,2024-10-18_11-57-10,0.0004398822784423828,13.457451820373535,1704220,zimmerib,139.11.222.200,13.457451820373535,51,0.3317542495363368,0.9990050615838462,24,3,none,0.6186245437484,9a3b4511
24,,,,1729245438,,True,51,19a26fca,2024-10-18_11-57-18,0.0016336441040039062,17.829007387161255,1704323,zimmerib,139.11.222.200,17.829007387161255,51,0.16270659508265228,0.9997464914051181,69,4,relu,0.6326011838408627,19a26fca
25,,,,1729245442,,True,51,05e26e05,2024-10-18_11-57-22,0.0029959678649902344,17.790886402130127,1704407,zimmerib,139.11.222.200,17.790886402130127,51,0.12200238179310799,0.9999730105547524,45,4,leaky_relu,0.746258846909432,05e26e05
26,0.06381061673164368,,24.0,1729245434,,True,25,45e37334,2024-10-18_11-57-14,0.19296979904174805,5.548182487487793,1704510,zimmerib,139.11.222.200,5.548182487487793,25,0.09762954146914427,0.9997224521152615,35,1,none,0.9574321951102243,45e37334
27,,,,1729245446,,True,51,f88f5ccf,2024-10-18_11-57-26,0.001966238021850586,14.248581171035767,1704612,zimmerib,139.11.222.200,14.248581171035767,51,0.18508564854071965,0.9990154566165289,94,2,relu,0.6925488643009626,f88f5ccf
28,,,,1729245451,,True,51,d99124de,2024-10-18_11-57-31,0.0017342567443847656,14.880610227584839,1704712,zimmerib,139.11.222.200,14.880610227584839,51,0.42556982439171326,0.9993169220051563,25,3,relu,0.8075036133495849,d99124de
29,,,,1729245456,,True,51,16124c3c,2024-10-18_11-57-36,0.0004677772521972656,16.814733028411865,1704797,zimmerib,139.11.222.200,16.814733028411865,51,0.4950270245136306,0.9991400840152366,57,4,relu,0.6467959221322467,16124c3c
30,,,,1729245464,,True,51,c3665f0b,2024-10-18_11-57-44,0.0006074905395507812,20.314569234848022,1704897,zimmerib,139.11.222.200,20.314569234848022,51,0.404682484127702,0.9998101133946792,88,4,elu,0.8509834386288517,c3665f0b
31,,,,1729245461,,True,51,5c42bef8,2024-10-18_11-57-41,0.0004334449768066406,13.096514701843262,1704998,zimmerib,139.11.222.200,13.096514701843262,51,0.39789837679135615,0.9998900053418176,40,2,leaky_relu,0.7713223173537883,5c42bef8
32,0.0390903502702713,,,1729245463,,True,51,7786656e,2024-10-18_11-57-43,0.0003437995910644531,10.932738065719604,1705100,zimmerib,139.11.222.200,10.932738065719604,51,0.14327776065162093,0.999590833260569,12,1,relu,0.8849967765493054,7786656e
33,0.08091924339532852,,24.0,1729245461,,True,25,afbab8da,2024-10-18_11-57-41,0.19493579864501953,5.622129440307617,1705184,zimmerib,139.11.222.200,5.622129440307617,25,0.10791835553814662,0.999622890475819,17,1,none,0.9879260397312672,afbab8da
34,,,,1729245472,,True,51,8e0b4ae4,2024-10-18_11-57-52,0.00039839744567871094,12.633360385894775,1705287,zimmerib,139.11.222.200,12.633360385894775,51,0.25815501114711464,0.9993229564729412,82,2,none,0.9179900602561029,8e0b4ae4
35,,,,1729245475,,True,51,a1e88041,2024-10-18_11-57-55,0.0003764629364013672,10.795900344848633,1705386,zimmerib,139.11.222.200,10.795900344848633,51,0.34799014330478806,0.9994089529444142,25,1,elu,0.6399669484729714,a1e88041
36,,,,1729245482,,True,51,330c8323,2024-10-18_11-58-02,0.0006225109100341797,13.822989463806152,1705488,zimmerib,139.11.222.200,13.822989463806152,51,0.4774330916787904,0.9997378969166958,60,3,none,0.5071967443148779,330c8323
37,0.00026088394224643707,,,1729245488,,True,51,5291f864,2024-10-18_11-58-08,0.0021140575408935547,16.072019577026367,1705572,zimmerib,139.11.222.200,16.072019577026367,51,0.05804515952705305,0.9990460026420217,13,4,relu,0.7367358853902828,5291f864
38,,,,1729245491,,True,51,a522661e,2024-10-18_11-58-11,0.0003807544708251953,15.001848936080933,1705674,zimmerib,139.11.222.200,15.001848936080933,51,0.08660920293630849,0.9994338516492379,46,3,relu,0.7515681292900438,a522661e
39,60.90185546875,,24.0,1729245485,,True,25,63b18aa8,2024-10-18_11-58-05,0.1882181167602539,5.400326251983643,1705775,zimmerib,139.11.222.200,5.400326251983643,25,0.42824635569574926,0.999658693631619,24,1,none,0.7877370889379395,63b18aa8
40,,,,1729245499,,True,51,ea16eff9,2024-10-18_11-58-19,0.0004515647888183594,15.421752214431763,1705877,zimmerib,139.11.222.200,15.421752214431763,51,0.1940910814039989,0.9996432882184424,51,3,elu,0.5978955673946482,ea16eff9
41,0.016712302342057228,,,1729245498,,True,51,eb52bc26,2024-10-18_11-58-18,0.0003428459167480469,10.406798124313354,1705962,zimmerib,139.11.222.200,10.406798124313354,51,0.03468995682457398,0.9991007780013774,11,1,none,0.511635967867913,eb52bc26
42,,,,1729245512,,True,51,bd0330fa,2024-10-18_11-58-32,0.0006039142608642578,19.910345554351807,1706063,zimmerib,139.11.222.200,19.910345554351807,51,0.24769031555554463,0.9990059971829558,98,4,leaky_relu,0.650282411524673,bd0330fa
43,,,,1729245515,,True,51,ac73e1e2,2024-10-18_11-58-35,0.0006260871887207031,18.952999591827393,1706166,zimmerib,139.11.222.200,18.952999591827393,51,0.2505875221293188,0.9990108794211956,96,4,leaky_relu,0.6305324307664628,ac73e1e2
44,,,,1729245520,,True,51,e4db2e40,2024-10-18_11-58-40,0.000469207763671875,19.612375736236572,1706268,zimmerib,139.11.222.200,19.612375736236572,51,0.25164500460334016,0.9990517669444966,96,4,leaky_relu,0.6204714891483818,e4db2e40
45,,,,1729245523,,True,51,5b16f02d,2024-10-18_11-58-43,0.0025148391723632812,18.77894639968872,1706353,zimmerib,139.11.222.200,18.77894639968872,51,0.2111800308188297,0.9993679823409547,82,4,leaky_relu,0.6887471426927588,5b16f02d
46,,,,1729245525,,True,51,b0f2fec6,2024-10-18_11-58-45,0.000667572021484375,17.752142429351807,1706454,zimmerib,139.11.222.200,17.752142429351807,51,0.22987724064906184,0.9992236589553373,82,4,relu,0.696643139918783,b0f2fec6
47,,,,1729245531,,True,51,6488a44b,2024-10-18_11-58-51,0.0004353523254394531,19.02671456336975,1706556,zimmerib,139.11.222.200,19.02671456336975,51,0.22246109878092993,0.9993019422163686,83,4,leaky_relu,0.683811175786017,6488a44b
48,,,,1729245534,,True,51,03c78c34,2024-10-18_11-58-54,0.002946138381958008,19.072027444839478,1706656,zimmerib,139.11.222.200,19.072027444839478,51,0.25274449094304907,0.9993034463008885,82,4,leaky_relu,0.6937305265498404,03c78c34
49,,,,1729245538,,True,51,85666c71,2024-10-18_11-58-58,0.0022280216217041016,18.52738380432129,1706741,zimmerib,139.11.222.200,18.52738380432129,51,0.22998748021676024,0.9992942416004429,81,4,leaky_relu,0.6892955911386778,85666c71
50,,,,1729245542,,True,51,d21cb70a,2024-10-18_11-59-02,0.00295257568359375,18.977989196777344,1706841,zimmerib,139.11.222.200,18.977989196777344,51,0.21874311574041486,0.9992642168538404,84,4,leaky_relu,0.6836719096978319,d21cb70a
51,,,,1729245545,,True,51,618f495b,2024-10-18_11-59-05,0.0004436969757080078,18.556614637374878,1706942,zimmerib,139.11.222.200,18.556614637374878,51,0.21357433759810393,0.9992854074394741,83,4,leaky_relu,0.693820211337106,618f495b
52,,,,1729245549,,True,51,3c27f68e,2024-10-18_11-59-09,0.00048232078552246094,18.073583841323853,1707044,zimmerib,139.11.222.200,18.073583841323853,51,0.27837298837520275,0.9992852737453898,80,4,leaky_relu,0.6769075183072185,3c27f68e
53,,,,1729245554,,True,51,b9c3d171,2024-10-18_11-59-14,0.0004248619079589844,19.222183227539062,1707128,zimmerib,139.11.222.200,19.222183227539062,51,0.23788183362011506,0.9992567320005292,82,4,leaky_relu,0.7001273273563954,b9c3d171
54,,,,1729245558,,True,51,bd4ffc26,2024-10-18_11-59-18,0.0006556510925292969,19.07382607460022,1707230,zimmerib,139.11.222.200,19.07382607460022,51,0.21317906958038604,0.9992856364142892,83,4,leaky_relu,0.6999359497255531,bd4ffc26
55,,,,1729245562,,True,51,ad800923,2024-10-18_11-59-22,0.0005257129669189453,19.317396879196167,1707331,zimmerib,139.11.222.200,19.317396879196167,51,0.20630124848823117,0.999296023789256,81,4,leaky_relu,0.7004831188261247,ad800923
56,,,,1729245565,,True,51,ffa9ae34,2024-10-18_11-59-25,0.0004432201385498047,18.360876321792603,1707431,zimmerib,139.11.222.200,18.360876321792603,51,0.2159345744219785,0.9993028556477512,81,4,leaky_relu,0.699181311774468,ffa9ae34
57,,,,1729245569,,True,51,eb383fca,2024-10-18_11-59-29,0.00047516822814941406,18.52806568145752,1707516,zimmerib,139.11.222.200,18.52806568145752,51,0.2220755682710382,0.9993045761355956,82,4,leaky_relu,0.6905175018260826,eb383fca
58,,,,1729245574,,True,51,70da957c,2024-10-18_11-59-34,0.0006315708160400391,19.56132674217224,1707616,zimmerib,139.11.222.200,19.56132674217224,51,0.23195237239076044,0.999305145672742,80,4,leaky_relu,0.6968027328124965,70da957c
59,,,,1729245577,,True,51,b309086d,2024-10-18_11-59-37,0.000476837158203125,18.807809114456177,1707718,zimmerib,139.11.222.200,18.807809114456177,51,0.21996784946873274,0.9992944681400624,82,4,leaky_relu,0.7161982915087052,b309086d
60,,,,1729245581,,True,51,22028df5,2024-10-18_11-59-41,0.0037713050842285156,18.293980360031128,1707820,zimmerib,139.11.222.200,18.293980360031128,51,0.22339239697093013,0.9992920720041267,76,4,leaky_relu,0.685840191091291,22028df5
61,,,,1729245586,,True,51,ae19ee38,2024-10-18_11-59-46,0.003100156784057617,19.088196992874146,1707904,zimmerib,139.11.222.200,19.088196992874146,51,0.23271759546781703,0.9994147194688027,81,4,leaky_relu,0.7031445478479932,ae19ee38
62,,,,1729245590,,True,51,6bac1311,2024-10-18_11-59-50,0.0006501674652099609,19.472954750061035,1708007,zimmerib,139.11.222.200,19.472954750061035,51,0.2644007896800421,0.999316130879969,82,4,leaky_relu,0.7102061933241477,6bac1311
63,,,,1729245594,,True,51,0066ac74,2024-10-18_11-59-54,0.0023195743560791016,18.838679790496826,1708108,zimmerib,139.11.222.200,18.838679790496826,51,0.2311267738777034,0.9993069009624725,85,4,leaky_relu,0.706126381006446,0066ac74
64,,,,1729245597,,True,51,5015e0c9,2024-10-18_11-59-57,0.00047135353088378906,18.102327823638916,1708208,zimmerib,139.11.222.200,18.102327823638916,51,0.18535989443334216,0.9993204330941458,81,4,leaky_relu,0.6880616202400077,5015e0c9
65,,,,1729245602,,True,51,4ac82c5f,2024-10-18_12-00-02,0.0022742748260498047,18.856189250946045,1708312,zimmerib,139.11.222.200,18.856189250946045,51,0.24515097917339126,0.9993016510756874,85,4,leaky_relu,0.6940042236718942,4ac82c5f
66,,,,1729245605,,True,51,23e77628,2024-10-18_12-00-05,0.00045609474182128906,18.481115341186523,1708396,zimmerib,139.11.222.200,18.481115341186523,51,0.22444900426578898,0.9992914383058124,81,4,leaky_relu,0.6922444588265949,23e77628
67,,,,1729245611,,True,51,0af997d5,2024-10-18_12-00-11,0.002756834030151367,19.801193952560425,1708497,zimmerib,139.11.222.200,19.801193952560425,51,0.26533253512549476,0.9993067732948631,78,4,leaky_relu,0.6906109513744886,0af997d5
68,,,,1729245613,,True,51,0b9b5a37,2024-10-18_12-00-13,0.002331972122192383,18.059142589569092,1708599,zimmerib,139.11.222.200,18.059142589569092,51,0.2500999923497992,0.9992403548228842,80,4,leaky_relu,0.6846321287416657,0b9b5a37
69,,,,1729245617,,True,51,3f018d1d,2024-10-18_12-00-17,0.0004451274871826172,18.556239128112793,1708693,zimmerib,139.11.222.200,18.556239128112793,51,0.183572476723628,0.9993099828866624,81,4,leaky_relu,0.7077067731178969,3f018d1d
70,,,,1729245621,,True,51,994589e3,2024-10-18_12-00-21,0.00047087669372558594,18.18972897529602,1708785,zimmerib,139.11.222.200,18.18972897529602,51,0.22155703037837185,0.9993398860627404,81,4,leaky_relu,0.71810313184403,994589e3
71,0.6576099395751953,,24.0,1729245617,,True,25,f7e2a1ef,2024-10-18_12-00-17,0.3634617328643799,10.23121976852417,1708885,zimmerib,139.11.222.200,10.23121976852417,25,0.22613868061283324,0.99931589108483,81,4,leaky_relu,0.7063913574201149,f7e2a1ef
72,,,,1729245629,,True,51,d2c07320,2024-10-18_12-00-29,0.000591278076171875,18.752715587615967,1708988,zimmerib,139.11.222.200,18.752715587615967,51,0.22865571387055247,0.9993088348067418,84,4,leaky_relu,0.7405171199224693,d2c07320
