,mean,std
0,0.02788478322327137,0.0013927444511050537
1,0.021853498416021466,0.010647002939245852
2,0.025579853681847453,0.012102410977819174
3,0.016537407238502055,0.022452251454935623
4,0.007602168770972639,0.009115777589623291
5,0.004801951392437331,0.0033750383877674053
6,0.004465155710931867,0.0022515906942989572
7,0.003901928270352073,0.0037449919721315576
8,0.0027922153822146356,0.0036810743505823044
9,0.0026075807109009475,0.0021034142537551264
10,0.0027315443148836493,0.0009874519056150201
11,0.0022466756345238537,0.0006345387756937576
12,0.0015153009444475174,0.0007341548799178725
13,0.0009846086395555176,0.001083629937277352
14,0.00072412865847582,0.00047551004253661914
15,0.0008785268364590593,0.00038619782997623034
16,0.0010025773517554626,0.00036070715956247227
17,0.0008910832984838635,0.0004936059669169526
18,0.0006467078637797385,0.0004281413868084294
19,0.0004410568581079133,0.00020481899566027079
20,0.0003429752032388933,0.000183549999905227
21,0.00036779805304831825,0.0001646150338149156
22,0.00044040451757609844,0.00017136558510584795
23,0.0004291160912544001,0.00020490997251581216
24,0.00031121144638746046,0.00019310195282243672
25,0.0002037293070316082,0.00011772526115775157
26,0.00018032118532573804,8.4885203716077e-05
27,0.00018960776469612028,8.116769362993699e-05
28,0.0001914458680403186,0.00010658589692039148
29,0.00018272055604029447,0.00013136651682664648
30,0.00016823581790958997,0.00010522141148226139
31,0.0001531372563476907,5.287278189045115e-05
32,0.0001245281455339864,2.303212284330716e-05
33,9.769097778189462e-05,5.201249434425366e-05
34,9.914634119922994e-05,6.4010396902672e-05
35,0.00010893535818468081,4.9968120081258434e-05
36,0.00010482783545739949,4.5529476228878276e-05
37,8.77823567861924e-05,2.69410175690135e-05
38,7.074183940858347e-05,2.5125433247313758e-05
39,6.418597786250757e-05,2.8457131354551824e-05
40,6.261685712161125e-05,2.3710265705856414e-05
41,5.798336314910557e-05,2.4687322776114528e-05
42,5.412133850768441e-05,2.7477260407226972e-05
43,4.940888175042346e-05,1.4197783166139905e-05
44,4.340529221735778e-05,1.7355480291233165e-05
45,3.710575811055605e-05,2.0049517895115198e-05
46,3.4617788514879066e-05,1.0631627575105065e-05
47,3.261818233113445e-05,1.7800861330529235e-05
48,2.8504899546533125e-05,1.628705231400196e-05
49,2.754039860519697e-05,1.3958985180033128e-05
50,2.641101286826597e-05,1.6443074502852894e-05
51,2.3420657043971005e-05,9.072695763437531e-06
52,1.8524598317526397e-05,9.780695969357026e-06
53,1.6356748801626964e-05,1.3084935997808354e-05
54,1.8355337374487135e-05,1.0227260996790754e-05
55,1.8770696783576568e-05,1.1219702032878157e-05
56,1.5358255609498883e-05,7.1926854224360835e-06
57,1.1052734294025868e-05,4.997926118163876e-06
58,1.0732954478953616e-05,8.395918325475039e-06
59,1.2565084944071714e-05,7.5416075267748364e-06
60,1.2141722606884287e-05,6.349628415772785e-06
61,9.704306762614578e-06,4.892397731638516e-06
62,7.849568191886647e-06,2.801745451370876e-06
63,8.062858228186087e-06,5.40847305565177e-06
64,8.576658899528411e-06,5.421331850023614e-06
