,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/gamma_scheduler,config/model/hidden_size_FDE,config/model/n_layers_hidden_FDE,config/model/activation_FDE,config/model/alpha,logdir
0,,,,1729249432,,True,51,f5eca83d,2024-10-18_13-03-52,0.002042055130004883,16.814098834991455,1804723,zimmerib,139.11.222.200,16.814098834991455,51,0.36613630136194525,0.9995671890154508,37,4,relu,0.6687627891166382,f5eca83d
1,45.42760467529297,,,1729249436,,True,51,ddc8786b,2024-10-18_13-03-56,0.0023674964904785156,17.768505096435547,1806787,zimmerib,139.11.222.200,17.768505096435547,51,0.041284552313164524,0.9993651977553548,47,4,elu,0.8485447126174583,ddc8786b
2,,,,1729249436,,True,51,be76f9d4,2024-10-18_13-03-56,0.0004839897155761719,13.785189867019653,1806981,zimmerib,139.11.222.200,13.785189867019653,51,0.47996509217182964,0.9994389866078053,72,2,relu,0.6321519159191643,be76f9d4
3,,,,1729249445,,True,51,2b9c35a4,2024-10-18_13-04-05,0.002247333526611328,18.27076268196106,1807082,zimmerib,139.11.222.200,18.27076268196106,51,0.44345814264289013,0.9998583493883489,69,4,elu,0.9848048350893479,2b9c35a4
4,,,,1729249448,,True,51,363089b3,2024-10-18_13-04-08,0.000644683837890625,17.389158010482788,1807166,zimmerib,139.11.222.200,17.389158010482788,51,0.08354960662761912,0.9994692574968613,57,4,relu,0.539050804038474,363089b3
5,0.003203916596248746,,,1729249446,,True,51,a49085ad,2024-10-18_13-04-06,0.0006000995635986328,11.323756217956543,1807269,zimmerib,139.11.222.200,11.323756217956543,51,0.008852232811610511,0.9994384927004499,25,1,leaky_relu,0.6665129167913091,a49085ad
6,,,,1729249450,,True,51,58644ece,2024-10-18_13-04-10,0.0005447864532470703,11.065177917480469,1807370,zimmerib,139.11.222.200,11.065177917480469,51,0.36418238241232315,0.999033738029814,35,1,leaky_relu,0.6029337431958124,58644ece
7,,,,1729249458,,True,51,12ad69c0,2024-10-18_13-04-18,0.0016717910766601562,15.137711763381958,1807469,zimmerib,139.11.222.200,15.137711763381958,51,0.17805069219651615,0.9994887944535612,43,3,relu,0.6850050281472136,12ad69c0
8,inf,,24.0,1729249454,,True,25,adadc86c,2024-10-18_13-04-14,0.27975988388061523,7.653245687484741,1807554,zimmerib,139.11.222.200,7.653245687484741,25,0.18412948855263886,0.9993197225462652,10,3,elu,0.9013062458895105,adadc86c
9,,,,1729249467,,True,51,183dea3b,2024-10-18_13-04-27,0.00048661231994628906,16.582337856292725,1807654,zimmerib,139.11.222.200,16.582337856292725,51,0.09371897176639137,0.9997310643969202,75,3,elu,0.5737551937263057,183dea3b
